,date,district,district_id,indicator_id,perc_point
196,202503,Ghaziabad,M5NHlfAaKYI,indicator_2,67.34074836644228
197,202503,Ghaziabad,M5NHlfAaKYI,indicator_31,11.613691931540341
198,202503,Ghaziabad,M5NHlfAaKYI,indicator_32,28.500619578686493
199,202503,Ghaziabad,M5NHlfAaKYI,indicator_4,1.1441647597254005
200,202503,Ghaziabad,M5NHlfAaKYI,indicator_5,82.78032036613271
201,202503,Ghaziabad,M5NHlfAaKYI,indicator_6,1.0266554094801592
202,202503,Ghaziabad,M5NHlfAaKYI,indicator_7,100.0
203,202503,Ghaziabad,M5NHlfAaKYI,indicator_8,0.5165210985026855
204,202503,Ghaziabad,M5NHlfAaKYI,indicator_9,10.768574350162885
205,202503,Ghaziabad,M5NHlfAaKYI,indicator_10,100.0
206,202503,Ghaziabad,M5NHlfAaKYI,indicator_11,100.0
207,202503,Ghaziabad,M5NHlfAaKYI,indicator_12,8091.482649842273
208,202503,Hardoi,MTIkUw5q5pX,indicator_1,100.0
209,202503,Hardoi,MTIkUw5q5pX,indicator_2,62.39225643498
210,202503,Hardoi,MTIkUw5q5pX,indicator_31,0.45173561578697097
211,202503,Hardoi,MTIkUw5q5pX,indicator_32,23.477297895902545
212,202503,Hardoi,MTIkUw5q5pX,indicator_4,7.319892127905484
213,202503,Hardoi,MTIkUw5q5pX,indicator_5,100.0
214,202503,Hardoi,MTIkUw5q5pX,indicator_6,1.2553843013167296
215,202503,Hardoi,MTIkUw5q5pX,indicator_7,100.0
216,202503,Hardoi,MTIkUw5q5pX,indicator_8,0.38528368612496716
217,202503,Hardoi,MTIkUw5q5pX,indicator_9,7.639149920578485
218,202503,Hardoi,MTIkUw5q5pX,indicator_10,100.0
219,202503,Hardoi,MTIkUw5q5pX,indicator_11,100.0
220,202503,Hardoi,MTIkUw5q5pX,indicator_12,3263.944488924478
221,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_1,100.0
222,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_2,80.40645791570464
223,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_31,3.7776193870277974
224,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_32,47.987117552334944
225,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_4,0.6895600606812854
226,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_5,100.0
227,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_6,1.135965610571565
228,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_7,100.0
229,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_8,0.8780494199170862
230,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_9,9.815575127435842
231,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_10,100.0
232,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_11,100.0
233,202503,Muzaffarnagar,MVQs2RrS1Nw,indicator_12,7547.528517110264
234,202503,Lucknow,MfHac5N78aK,indicator_1,100.0
235,202503,Lucknow,MfHac5N78aK,indicator_2,91.69550493713196
236,202503,Lucknow,MfHac5N78aK,indicator_31,12.740656851642129
237,202503,Lucknow,MfHac5N78aK,indicator_32,60.02565198802907
238,202503,Lucknow,MfHac5N78aK,indicator_4,15.746234596074851
239,202503,Lucknow,MfHac5N78aK,indicator_5,68.00547695116386
240,202503,Lucknow,MfHac5N78aK,indicator_6,1.1627268385864375
241,202503,Lucknow,MfHac5N78aK,indicator_7,100.0
242,202503,Lucknow,MfHac5N78aK,indicator_8,0.7542284006890643
243,202503,Lucknow,MfHac5N78aK,indicator_9,5.799937562093257
244,202503,Lucknow,MfHac5N78aK,indicator_10,100.0
245,202503,Lucknow,MfHac5N78aK,indicator_11,100.0
246,202503,Lucknow,MfHac5N78aK,indicator_12,7374.9143248800565
247,202503,Jhansi,Mq751wBMqGF,indicator_1,100.0
248,202503,Jhansi,Mq751wBMqGF,indicator_2,61.8699509416603
249,202503,Jhansi,Mq751wBMqGF,indicator_31,4.851157662624035
250,202503,Jhansi,Mq751wBMqGF,indicator_32,41.53005464480874
251,202503,Jhansi,Mq751wBMqGF,indicator_4,2.5693730729701953
252,202503,Jhansi,Mq751wBMqGF,indicator_5,64.08016443987667
253,202503,Jhansi,Mq751wBMqGF,indicator_6,0.9696276263781984
254,202503,Jhansi,Mq751wBMqGF,indicator_7,100.0
255,202503,Jhansi,Mq751wBMqGF,indicator_8,0.6414094883137584
256,202503,Jhansi,Mq751wBMqGF,indicator_9,7.12757285328435
257,202503,Jhansi,Mq751wBMqGF,indicator_10,100.0
258,202503,Jhansi,Mq751wBMqGF,indicator_11,100.0
259,202503,Jhansi,Mq751wBMqGF,indicator_12,2418.8562596599654
260,202503,Agra,N5WWbRtsjWp,indicator_1,100.0
261,202503,Agra,N5WWbRtsjWp,indicator_2,87.00674443644874
262,202503,Agra,N5WWbRtsjWp,indicator_31,1.3300665033251664
263,202503,Agra,N5WWbRtsjWp,indicator_32,38.19379115710254
264,202503,Agra,N5WWbRtsjWp,indicator_4,5.918650044075053
265,202503,Agra,N5WWbRtsjWp,indicator_5,100.0
266,202503,Agra,N5WWbRtsjWp,indicator_6,1.0929542408577446
267,202503,Agra,N5WWbRtsjWp,indicator_7,97.20466752747147
268,202503,Agra,N5WWbRtsjWp,indicator_8,2.0960575931115475
269,202503,Agra,N5WWbRtsjWp,indicator_9,10.226041205321357
270,202503,Agra,N5WWbRtsjWp,indicator_10,100.0
271,202503,Agra,N5WWbRtsjWp,indicator_11,100.0
272,202503,Agra,N5WWbRtsjWp,indicator_12,9716.9459962756
273,202503,Jalaun,NL5xiiHZQSC,indicator_1,100.0
274,202503,Jalaun,NL5xiiHZQSC,indicator_2,52.15269854077075
275,202503,Jalaun,NL5xiiHZQSC,indicator_31,2.3140495867768593
276,202503,Jalaun,NL5xiiHZQSC,indicator_32,22.067594433399602
277,202503,Jalaun,NL5xiiHZQSC,indicator_4,3.2206119162640903
278,202503,Jalaun,NL5xiiHZQSC,indicator_5,91.62640901771336
279,202503,Jalaun,NL5xiiHZQSC,indicator_6,1.5206185567010309
280,202503,Jalaun,NL5xiiHZQSC,indicator_7,83.93606168164072
281,202503,Jalaun,NL5xiiHZQSC,indicator_8,0.7460936215806928
282,202503,Jalaun,NL5xiiHZQSC,indicator_9,8.275299841976704
283,202503,Jalaun,NL5xiiHZQSC,indicator_10,100.0
284,202503,Jalaun,NL5xiiHZQSC,indicator_11,100.0
285,202503,Jalaun,NL5xiiHZQSC,indicator_12,6901.172529313231
286,202503,Sonbhadra,NNk3JP90QZ5,indicator_1,93.98138068086897
287,202503,Sonbhadra,NNk3JP90QZ5,indicator_2,70.13987622479057
288,202503,Sonbhadra,NNk3JP90QZ5,indicator_31,2.3419203747072603
289,202503,Sonbhadra,NNk3JP90QZ5,indicator_32,43.60313315926893
290,202503,Sonbhadra,NNk3JP90QZ5,indicator_4,7.751937984496124
291,202503,Sonbhadra,NNk3JP90QZ5,indicator_5,85.67228013900026
292,202503,Sonbhadra,NNk3JP90QZ5,indicator_6,1.1304545454545454
293,202503,Sonbhadra,NNk3JP90QZ5,indicator_7,89.00824634267292
294,202503,Sonbhadra,NNk3JP90QZ5,indicator_8,1.9080254882619223
295,202503,Sonbhadra,NNk3JP90QZ5,indicator_9,7.898439607015601
296,202503,Sonbhadra,NNk3JP90QZ5,indicator_10,100.0
297,202503,Sonbhadra,NNk3JP90QZ5,indicator_11,100.0
298,202503,Sonbhadra,NNk3JP90QZ5,indicator_12,6463.834672789892
299,202503,Azamgarh,NjckKfm3g0k,indicator_1,100.0
300,202503,Azamgarh,NjckKfm3g0k,indicator_2,76.95575676381969
301,202503,Azamgarh,NjckKfm3g0k,indicator_31,2.929838087895143
302,202503,Azamgarh,NjckKfm3g0k,indicator_32,46.10951008645533
303,202503,Azamgarh,NjckKfm3g0k,indicator_4,7.431260837255388
304,202503,Azamgarh,NjckKfm3g0k,indicator_5,100.0
305,202503,Azamgarh,NjckKfm3g0k,indicator_6,1.0816576503011126
306,202503,Azamgarh,NjckKfm3g0k,indicator_7,100.0
307,202503,Azamgarh,NjckKfm3g0k,indicator_8,0.9398885637601032
308,202503,Azamgarh,NjckKfm3g0k,indicator_9,3.636960094549965
309,202503,Azamgarh,NjckKfm3g0k,indicator_10,100.0
310,202503,Azamgarh,NjckKfm3g0k,indicator_11,100.0
311,202503,Azamgarh,NjckKfm3g0k,indicator_12,5837.729213765388
312,202503,Kaushambi,PAj0oVY0Dxu,indicator_1,100.0
313,202503,Kaushambi,PAj0oVY0Dxu,indicator_2,62.629115650561786
314,202503,Kaushambi,PAj0oVY0Dxu,indicator_31,3.4626038781163437
315,202503,Kaushambi,PAj0oVY0Dxu,indicator_32,17.43869209809264
316,202503,Kaushambi,PAj0oVY0Dxu,indicator_4,4.609711124769515
317,202503,Kaushambi,PAj0oVY0Dxu,indicator_5,100.0
318,202503,Kaushambi,PAj0oVY0Dxu,indicator_6,1.0216330858960763
319,202503,Kaushambi,PAj0oVY0Dxu,indicator_7,100.0
320,202503,Kaushambi,PAj0oVY0Dxu,indicator_8,0.8950741776613403
321,202503,Kaushambi,PAj0oVY0Dxu,indicator_9,9.986707260017733
322,202503,Kaushambi,PAj0oVY0Dxu,indicator_10,100.0
323,202503,Kaushambi,PAj0oVY0Dxu,indicator_11,100.0
324,202503,Kaushambi,PAj0oVY0Dxu,indicator_12,7345.075016307902
325,202503,Bhadohi,PeUY1vj02UQ,indicator_1,100.0
326,202503,Bhadohi,PeUY1vj02UQ,indicator_2,82.21712909828342
327,202503,Bhadohi,PeUY1vj02UQ,indicator_31,4.831932773109244
328,202503,Bhadohi,PeUY1vj02UQ,indicator_32,9.146341463414634
329,202503,Bhadohi,PeUY1vj02UQ,indicator_4,2.9006526468455403
330,202503,Bhadohi,PeUY1vj02UQ,indicator_5,75.7070340826686
331,202503,Bhadohi,PeUY1vj02UQ,indicator_6,1.1257501363884344
332,202503,Bhadohi,PeUY1vj02UQ,indicator_7,96.7866431312771
333,202503,Bhadohi,PeUY1vj02UQ,indicator_8,1.9074408499541387
334,202503,Bhadohi,PeUY1vj02UQ,indicator_9,10.205791764187607
335,202503,Bhadohi,PeUY1vj02UQ,indicator_10,100.0
336,202503,Bhadohi,PeUY1vj02UQ,indicator_11,100.0
337,202503,Bhadohi,PeUY1vj02UQ,indicator_12,7834.084084084086
338,202503,Etawah,Pm0jLk6EAiE,indicator_1,100.0
