,index,date,district_id,indicator_id,perc_point,district,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
1029,4,202503,CZ8kLjgqvSH,indicator_13,3.222237583333333,Hapur,204,Meerut Division,140,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1030,70,202503,v8YGmR7nOdj,indicator_13,2.9635012499999998,Meerut,138,Meerut Division,140,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1031,16,202503,MTIkUw5q5pX,indicator_13,3.231725166666667,Hardoi,155,Lucknow Division,155,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1032,42,202503,d9ZuMopgX29,indicator_13,3.312875333333333,Lakhimpur Kheri,153,Lucknow Division,155,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1033,28,202503,StsLkYw1G0m,indicator_13,2.5095663333333333,Amethi,206,Ayodhya Division,176,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1034,18,202503,MfHac5N78aK,indicator_13,5.080084833333332,Lucknow,157,Lucknow Division,155,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1035,58,202503,lLvTDpBDY8u,indicator_13,2.7980058333333333,Rae Bareli,158,Lucknow Division,155,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1036,33,202503,XxaOowFtkiJ,indicator_13,4.472271166666666,Sitapur,154,Lucknow Division,155,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1037,37,202503,aT03mfdlNiF,indicator_13,1.9987397333333332,Unnav,156,Lucknow Division,155,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1038,55,202503,ibLiLcaKzw2,indicator_13,2.782671666666667,Fatehpur,172,Prayagraj Division,172,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1039,56,202503,jM27ji8tyrM,indicator_13,2.567487666666667,Ambedkar Nagar,178,Ayodhya Division,176,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1040,38,202503,b4XkXzoGqFY,indicator_13,3.65478325,Ayodhya,177,Ayodhya Division,176,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1041,66,202503,tzH6nJu9SwS,indicator_13,3.5765100833333334,Barabanki,176,Ayodhya Division,176,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1042,60,202503,o4ZQTVcMI7U,indicator_13,3.7052666666666667,Sultanpur,179,Ayodhya Division,176,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1043,24,202503,PAj0oVY0Dxu,indicator_13,3.443238583333333,Kaushambi,174,Prayagraj Division,172,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1044,49,202503,fz7bJo3egPX,indicator_13,4.659558250000001,Pratapgarh,173,Prayagraj Division,172,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1045,65,202503,tXgaew1Pd2Y,indicator_13,3.218449966666667,Prayagraj,175,Prayagraj Division,172,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1046,20,202503,N5WWbRtsjWp,indicator_13,5.201941916666667,Agra,146,Agra Division,146,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1047,45,202503,eJTsuE56XDF,indicator_13,6.494701583333332,Firozabad,147,Agra Division,146,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1048,32,202503,XBLhrSWGytu,indicator_13,3.07466275,Mainpuri,148,Agra Division,146,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1049,13,202503,KP2BUB1npih,indicator_13,4.868807416666667,Mathura,145,Agra Division,146,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
1050,5,202503,ClbehnmwSec,indicator_14,97.13098916666667,Chandauli,196,Varanasi Division,195,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1051,43,202503,dScWdMRN8PL,indicator_14,96.09453666666667,Ghazipur,195,Varanasi Division,195,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1052,50,202503,gmw76vAUMqz,indicator_14,96.13935250000002,Jaunpur,194,Varanasi Division,195,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1053,17,202503,MVQs2RrS1Nw,indicator_14,98.97953666666666,Muzaffarnagar,133,Saharanpur Division,132,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1054,14,202503,LeuBT7KfuuA,indicator_14,94.54809416666667,Varanasi,197,Varanasi Division,195,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1055,52,202503,hgquAmZaNBu,indicator_14,96.69997000000001,Amroha,137,Moradabad Division,134,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1056,67,202503,uCYjHW7FuGG,indicator_14,97.819925,Bijnor,134,Moradabad Division,134,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1057,7,202503,FKYZ3JbWq84,indicator_14,94.23911083333333,Saharanpur,132,Saharanpur Division,132,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1058,1,202503,AdiUcz9BXhx,indicator_14,91.77613749999999,Shamli,203,Saharanpur Division,132,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1059,34,202503,YQNQoPjAIpV,indicator_14,95.95727749999999,Moradabad,135,Moradabad Division,134,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1060,10,202503,IU006h5U7jj,indicator_14,98.68395166666666,Rampur,136,Moradabad Division,134,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1061,25,202503,PeUY1vj02UQ,indicator_14,95.6249625,Bhadohi,198,Mirzapur Division,200,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1062,30,202503,UAicdMLyuk4,indicator_14,96.63232833333332,Mirzapur,199,Mirzapur Division,200,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1063,35,202503,YzHpzrN0eLv,indicator_14,96.52912833333335,Sambhal,205,Moradabad Division,134,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1064,2,202503,Bd6E8zkVvVt,indicator_14,92.8521475,Auraiya,162,Kanpur Nagar Division,161,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1065,26,202503,Pm0jLk6EAiE,indicator_14,95.38951000000002,Etawah,161,Kanpur Nagar Division,161,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1066,68,202503,uEEwlAGZXWW,indicator_14,87.65331666666667,Farrukhabad,159,Kanpur Nagar Division,161,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1067,11,202503,IhQbDYRiF8w,indicator_14,94.82243916666665,Kannauj,160,Kanpur Nagar Division,161,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1068,22,202503,NNk3JP90QZ5,indicator_14,96.63126916666668,Sonbhadra,200,Mirzapur Division,200,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1069,21,202503,NL5xiiHZQSC,indicator_14,98.4399025,Jalaun,165,Jhansi Division,165,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1070,57,202503,k3D0AumUCiC,indicator_14,98.04266666666666,Kanpur Dehat,163,Kanpur Nagar Division,161,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1071,27,202503,QVMRMhzVrrS,indicator_14,84.42105666666667,Kanpur Nagar,164,Kanpur Nagar Division,161,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1072,29,202503,Tf9b9qcbghH,indicator_14,92.13484083333333,Deoria,190,Gorakhpur Division,188,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1073,19,202503,Mq751wBMqGF,indicator_14,97.8943575,Jhansi,166,Jhansi Division,165,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1074,46,202503,fagfcadhxej,indicator_14,97.75385833333333,Lalitpur,167,Jhansi Division,165,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1075,71,202503,vR85cHdsw1w,indicator_14,90.1463875,Gorakhpur,188,Gorakhpur Division,188,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1076,73,202503,xUeHwd9FQkg,indicator_14,95.72515416666666,Kushinagar,189,Gorakhpur Division,188,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1077,54,202503,iE0E3nLioFr,indicator_14,98.062515,Bahraich,180,Gonda Division,182,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1078,0,202503,AcnMkNGgc3S,indicator_14,98.46064833333332,Maharajganj,187,Gorakhpur Division,188,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1079,69,202503,uS0pNSxN3sS,indicator_14,97.30847333333334,Balrampur,182,Gonda Division,182,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1080,74,202503,y8WarEkWCul,indicator_14,96.15203083333334,Gonda,183,Gonda Division,182,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1081,6,202503,DggJGxqbWHn,indicator_14,98.57589666666667,Banda,170,Chitrakoot Division,170,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1082,53,202503,i2fSZZ3QAJJ,indicator_14,94.34669333333333,Chitrakoot,171,Chitrakoot Division,170,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1083,31,202503,VSI7HobT5qL,indicator_14,98.01799750000002,Hamirpur,168,Chitrakoot Division,170,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1084,63,202503,oyTwneTbWDx,indicator_14,98.00649283333333,Shrawasti,181,Gonda Division,182,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1085,12,202503,J1P16zQEOUT,indicator_14,93.55216333333334,Basti,185,Basti Division,185,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1086,47,202503,fe1yBApr2sl,indicator_14,92.74136833333331,Sant Kabir Nagar,186,Basti Division,185,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1087,41,202503,cP0p8qfm3il,indicator_14,95.69420500000001,Siddharth Nagar,184,Basti Division,185,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1088,64,202503,sUQMxIc3yXj,indicator_14,97.02840416666665,Mahoba,169,Chitrakoot Division,170,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1089,44,202503,eA37kyBRRuZ,indicator_14,95.54450041666666,Budaun,149,Bareilly Division,150,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1090,72,202503,vVqY3DPcpHf,indicator_14,90.89119999999998,Bareilly,150,Bareilly Division,150,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1091,23,202503,NjckKfm3g0k,indicator_14,95.55255583333333,Azamgarh,191,Azamgarh Division,193,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1092,40,202503,c96jwckSd6j,indicator_14,97.25430250000001,Pilibhit,151,Bareilly Division,150,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1093,8,202503,GaiLSoQq1ue,indicator_14,91.17546666666665,Shahjahanpur,152,Bareilly Division,150,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1094,61,202503,oNDvGBE5fLq,indicator_14,96.80926249999999,Ballia,193,Azamgarh Division,193,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1095,3,202503,CBSB9v92AwT,indicator_14,96.05710666666668,Maunathbhanjan,192,Azamgarh Division,193,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1096,48,202503,frD2HOp3wAs,indicator_14,97.49694166666666,Aligarh,143,Alligarh Division,201,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
