,date,district_id,indicator_id,perc_point
60,202503,lLvTDpBDY8u,indicator_4,13.826255017592546
61,202503,XxaOowFtkiJ,indicator_4,7.930498932246165
62,202503,aT03mfdlNiF,indicator_4,2.892485691427165
63,202503,ibLiLcaKzw2,indicator_4,11.685163440778759
64,202503,jM27ji8tyrM,indicator_4,8.120453391981052
65,202503,b4XkXzoGqFY,indicator_4,8.690580344123651
66,202503,tzH6nJu9SwS,indicator_4,9.149879206376381
67,202503,o4ZQTVcMI7U,indicator_4,9.930651872399444
68,202503,PAj0oVY0Dxu,indicator_4,8.896949007894175
69,202503,fz7bJo3egPX,indicator_4,5.1091318390917095
70,202503,tXgaew1Pd2Y,indicator_4,0.46333904985407826
71,202503,N5WWbRtsjWp,indicator_4,3.690893474778895
72,202503,eJTsuE56XDF,indicator_4,4.14683169364223
73,202503,XBLhrSWGytu,indicator_4,8.43233519469325
74,202503,KP2BUB1npih,indicator_4,4.1216527571552914
0,202503,ClbehnmwSec,indicator_5,96.72082876033943
1,202503,dScWdMRN8PL,indicator_5,100.0
2,202503,gmw76vAUMqz,indicator_5,100.0
3,202503,MVQs2RrS1Nw,indicator_5,100.0
4,202503,LeuBT7KfuuA,indicator_5,89.95496450804026
5,202503,hgquAmZaNBu,indicator_5,99.22172332691896
6,202503,uCYjHW7FuGG,indicator_5,89.5906107464679
7,202503,FKYZ3JbWq84,indicator_5,86.782838906216
8,202503,AdiUcz9BXhx,indicator_5,95.84649200373917
9,202503,YQNQoPjAIpV,indicator_5,100.0
10,202503,IU006h5U7jj,indicator_5,100.0
11,202503,PeUY1vj02UQ,indicator_5,70.39951977589541
12,202503,UAicdMLyuk4,indicator_5,85.09702069202369
13,202503,YzHpzrN0eLv,indicator_5,100.0
14,202503,Bd6E8zkVvVt,indicator_5,94.64026355875164
15,202503,Pm0jLk6EAiE,indicator_5,100.0
16,202503,uEEwlAGZXWW,indicator_5,100.0
17,202503,IhQbDYRiF8w,indicator_5,85.70506365068299
18,202503,NNk3JP90QZ5,indicator_5,87.90994623655915
19,202503,NL5xiiHZQSC,indicator_5,79.56311052995923
20,202503,k3D0AumUCiC,indicator_5,88.39380687861956
21,202503,QVMRMhzVrrS,indicator_5,88.08692736989488
22,202503,Tf9b9qcbghH,indicator_5,100.0
23,202503,Mq751wBMqGF,indicator_5,71.30488559059988
24,202503,fagfcadhxej,indicator_5,96.85373057660203
25,202503,vR85cHdsw1w,indicator_5,100.0
26,202503,xUeHwd9FQkg,indicator_5,87.82793525276097
27,202503,iE0E3nLioFr,indicator_5,88.95495665284584
28,202503,AcnMkNGgc3S,indicator_5,100.0
29,202503,uS0pNSxN3sS,indicator_5,96.40088227913304
30,202503,y8WarEkWCul,indicator_5,82.08964773412792
31,202503,DggJGxqbWHn,indicator_5,89.92864366782784
32,202503,i2fSZZ3QAJJ,indicator_5,85.24483569249237
33,202503,VSI7HobT5qL,indicator_5,97.3939464765689
34,202503,oyTwneTbWDx,indicator_5,100.0
35,202503,J1P16zQEOUT,indicator_5,100.0
36,202503,fe1yBApr2sl,indicator_5,100.0
37,202503,cP0p8qfm3il,indicator_5,90.72658523979217
38,202503,sUQMxIc3yXj,indicator_5,89.25986458090124
39,202503,eA37kyBRRuZ,indicator_5,85.78087357285011
40,202503,vVqY3DPcpHf,indicator_5,93.03795003602235
41,202503,NjckKfm3g0k,indicator_5,88.35793453939951
42,202503,c96jwckSd6j,indicator_5,95.34041807777648
43,202503,GaiLSoQq1ue,indicator_5,100.0
44,202503,oNDvGBE5fLq,indicator_5,100.0
45,202503,CBSB9v92AwT,indicator_5,100.0
46,202503,frD2HOp3wAs,indicator_5,89.30366843524838
47,202503,ZLcx4iOVyN5,indicator_5,100.0
48,202503,m1IAjmqkoFC,indicator_5,96.05300493729074
49,202503,hITp09XOBLZ,indicator_5,100.0
50,202503,HJIS3IrQ0Nj,indicator_5,90.58065965332635
51,202503,ogBt4gWCiem,indicator_5,65.39986656428202
52,202503,bNmwkrQeP3e,indicator_5,38.95327599375685
53,202503,M5NHlfAaKYI,indicator_5,63.100974938988884
54,202503,CZ8kLjgqvSH,indicator_5,76.26962727993656
55,202503,v8YGmR7nOdj,indicator_5,99.3694614860259
56,202503,MTIkUw5q5pX,indicator_5,100.0
57,202503,d9ZuMopgX29,indicator_5,100.0
58,202503,StsLkYw1G0m,indicator_5,100.0
59,202503,MfHac5N78aK,indicator_5,49.25801495787821
60,202503,lLvTDpBDY8u,indicator_5,100.0
61,202503,XxaOowFtkiJ,indicator_5,95.824111822947
62,202503,aT03mfdlNiF,indicator_5,100.0
63,202503,ibLiLcaKzw2,indicator_5,76.18082648384531
64,202503,jM27ji8tyrM,indicator_5,93.31270995963942
65,202503,b4XkXzoGqFY,indicator_5,100.0
66,202503,tzH6nJu9SwS,indicator_5,100.0
67,202503,o4ZQTVcMI7U,indicator_5,100.0
68,202503,PAj0oVY0Dxu,indicator_5,73.73373159803712
69,202503,fz7bJo3egPX,indicator_5,86.78868552412645
70,202503,tXgaew1Pd2Y,indicator_5,96.4515449649487
71,202503,N5WWbRtsjWp,indicator_5,95.62431811323383
72,202503,eJTsuE56XDF,indicator_5,100.0
73,202503,XBLhrSWGytu,indicator_5,96.6420567402466
74,202503,KP2BUB1npih,indicator_5,100.0
0,202503,ClbehnmwSec,indicator_6,0.8908015663709742
1,202503,dScWdMRN8PL,indicator_6,0.9323345771603798
2,202503,gmw76vAUMqz,indicator_6,0.9424248755179497
3,202503,MVQs2RrS1Nw,indicator_6,1.0251410775127767
4,202503,LeuBT7KfuuA,indicator_6,1.0424047577846793
5,202503,hgquAmZaNBu,indicator_6,1.1750456280073005
6,202503,uCYjHW7FuGG,indicator_6,0.8668930360070598
7,202503,FKYZ3JbWq84,indicator_6,1.0556990802934794
8,202503,AdiUcz9BXhx,indicator_6,1.0015911307293537
9,202503,YQNQoPjAIpV,indicator_6,1.0221053706350827
10,202503,IU006h5U7jj,indicator_6,0.9763322839558695
11,202503,PeUY1vj02UQ,indicator_6,0.8719593394886364
12,202503,UAicdMLyuk4,indicator_6,1.0136845881810261
