,district_id,perc_point,date,indicator_id
28,ZLcx4iOVyN5,1.4322543683758235,202503,indicator_4
29,m1IAjmqkoFC,1.6226449112052646,202503,indicator_4
30,hITp09XOBLZ,6.734992679355783,202503,indicator_4
31,oNDvGBE5fLq,2.369044485390892,202503,indicator_4
32,CBSB9v92AwT,0.22476961114857272,202503,indicator_4
33,eA37kyBRRuZ,3.5343746437122334,202503,indicator_4
34,vVqY3DPcpHf,6.437768240343348,202503,indicator_4
35,c96jwckSd6j,3.567351598173516,202503,indicator_4
36,GaiLSoQq1ue,9.614639063348067,202503,indicator_4
37,J1P16zQEOUT,4.539385847797062,202503,indicator_4
38,fe1yBApr2sl,0.2623983206507478,202503,indicator_4
39,cP0p8qfm3il,2.8215539192072123,202503,indicator_4
40,DggJGxqbWHn,14.093959731543624,202503,indicator_4
41,i2fSZZ3QAJJ,9.637071970473652,202503,indicator_4
42,VSI7HobT5qL,10.146295422369041,202503,indicator_4
43,sUQMxIc3yXj,16.25487646293888,202503,indicator_4
44,uS0pNSxN3sS,7.745699627804044,202503,indicator_4
45,y8WarEkWCul,9.287352919410939,202503,indicator_4
46,oyTwneTbWDx,7.169682485489928,202503,indicator_4
47,Tf9b9qcbghH,0.9433153245862276,202503,indicator_4
48,vR85cHdsw1w,2.61519302615193,202503,indicator_4
49,xUeHwd9FQkg,2.6016100530139408,202503,indicator_4
50,AcnMkNGgc3S,2.6395173453996983,202503,indicator_4
51,NL5xiiHZQSC,3.571428571428571,202503,indicator_4
52,Mq751wBMqGF,3.0596131069877615,202503,indicator_4
53,fagfcadhxej,9.731543624161073,202503,indicator_4
54,Bd6E8zkVvVt,1.0976948408342482,202503,indicator_4
55,Pm0jLk6EAiE,2.196595277320154,202503,indicator_4
56,uEEwlAGZXWW,7.900160293107396,202503,indicator_4
57,IhQbDYRiF8w,5.904723779023219,202503,indicator_4
58,k3D0AumUCiC,3.386699507389163,202503,indicator_4
59,QVMRMhzVrrS,8.499483676225276,202503,indicator_4
60,PeUY1vj02UQ,4.07955124936257,202503,indicator_4
61,UAicdMLyuk4,6.4966704563911,202503,indicator_4
62,NNk3JP90QZ5,7.1829011913104415,202503,indicator_4
63,hgquAmZaNBu,1.6991593632623858,202503,indicator_4
64,uCYjHW7FuGG,1.5740661958648856,202503,indicator_4
65,YQNQoPjAIpV,0.972830241122924,202503,indicator_4
66,IU006h5U7jj,3.027592375971926,202503,indicator_4
67,YzHpzrN0eLv,1.5217391304347825,202503,indicator_4
68,MVQs2RrS1Nw,0.7525162261311259,202503,indicator_4
69,FKYZ3JbWq84,1.537095231589015,202503,indicator_4
70,AdiUcz9BXhx,0.6343165239454488,202503,indicator_4
71,ClbehnmwSec,3.442340791738382,202503,indicator_4
72,dScWdMRN8PL,2.0066889632107023,202503,indicator_4
73,gmw76vAUMqz,2.707406691162251,202503,indicator_4
74,LeuBT7KfuuA,0.7121239095602635,202503,indicator_4
0,N5WWbRtsjWp,100.0,202503,indicator_5
1,eJTsuE56XDF,100.0,202503,indicator_5
2,XBLhrSWGytu,100.0,202503,indicator_5
3,KP2BUB1npih,100.0,202503,indicator_5
4,ibLiLcaKzw2,72.08426100359651,202503,indicator_5
5,PAj0oVY0Dxu,98.55478672155557,202503,indicator_5
6,fz7bJo3egPX,100.0,202503,indicator_5
7,tXgaew1Pd2Y,97.00107556361642,202503,indicator_5
8,jM27ji8tyrM,94.31414971873647,202503,indicator_5
9,NjckKfm3g0k,100.0,202503,indicator_5
10,StsLkYw1G0m,100.0,202503,indicator_5
11,b4XkXzoGqFY,100.0,202503,indicator_5
12,tzH6nJu9SwS,100.0,202503,indicator_5
13,o4ZQTVcMI7U,100.0,202503,indicator_5
14,MTIkUw5q5pX,100.0,202503,indicator_5
15,d9ZuMopgX29,94.80109739368999,202503,indicator_5
16,MfHac5N78aK,67.59814716379375,202503,indicator_5
17,iE0E3nLioFr,87.13395345923767,202503,indicator_5
18,lLvTDpBDY8u,100.0,202503,indicator_5
19,XxaOowFtkiJ,99.29904818121449,202503,indicator_5
20,aT03mfdlNiF,100.0,202503,indicator_5
21,HJIS3IrQ0Nj,100.0,202503,indicator_5
22,ogBt4gWCiem,77.0059712632954,202503,indicator_5
23,bNmwkrQeP3e,46.67756703727927,202503,indicator_5
24,M5NHlfAaKYI,92.17754966257961,202503,indicator_5
25,CZ8kLjgqvSH,100.0,202503,indicator_5
26,frD2HOp3wAs,91.71837592221625,202503,indicator_5
27,v8YGmR7nOdj,100.0,202503,indicator_5
28,ZLcx4iOVyN5,100.0,202503,indicator_5
29,m1IAjmqkoFC,95.10502118453078,202503,indicator_5
30,hITp09XOBLZ,100.0,202503,indicator_5
31,oNDvGBE5fLq,100.0,202503,indicator_5
32,CBSB9v92AwT,100.0,202503,indicator_5
33,eA37kyBRRuZ,85.28864059590316,202503,indicator_5
34,vVqY3DPcpHf,100.0,202503,indicator_5
35,c96jwckSd6j,100.0,202503,indicator_5
36,GaiLSoQq1ue,100.0,202503,indicator_5
37,J1P16zQEOUT,100.0,202503,indicator_5
38,fe1yBApr2sl,100.0,202503,indicator_5
39,cP0p8qfm3il,76.07184639735738,202503,indicator_5
40,DggJGxqbWHn,90.62639821029083,202503,indicator_5
41,i2fSZZ3QAJJ,100.0,202503,indicator_5
42,VSI7HobT5qL,100.0,202503,indicator_5
43,sUQMxIc3yXj,99.02470741222366,202503,indicator_5
44,uS0pNSxN3sS,98.98903530831909,202503,indicator_5
45,y8WarEkWCul,86.57218974321023,202503,indicator_5
46,oyTwneTbWDx,100.0,202503,indicator_5
47,Tf9b9qcbghH,100.0,202503,indicator_5
48,vR85cHdsw1w,100.0,202503,indicator_5
49,xUeHwd9FQkg,97.98252503436089,202503,indicator_5
50,AcnMkNGgc3S,100.0,202503,indicator_5
51,NL5xiiHZQSC,91.49068322981367,202503,indicator_5
52,Mq751wBMqGF,72.749703908409,202503,indicator_5
53,fagfcadhxej,92.4496644295302,202503,indicator_5
54,Bd6E8zkVvVt,100.0,202503,indicator_5
