,index,district_id,perc_point,date,indicator_id,district,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
147,43,dScWdMRN8PL,60.95368767429802,202503,indicator_2,Ghazipur,195,Varanasi Division,195,coverage,delivery_care,indicator_2,% of pregnant women delivered in institution against estimated delivery,p
148,50,gmw76vAUMqz,57.71685307664707,202503,indicator_2,Jaunpur,194,Varanasi Division,195,coverage,delivery_care,indicator_2,% of pregnant women delivered in institution against estimated delivery,p
149,14,LeuBT7KfuuA,84.5336589088564,202503,indicator_2,Varanasi,197,Varanasi Division,195,coverage,delivery_care,indicator_2,% of pregnant women delivered in institution against estimated delivery,p
150,0,N5WWbRtsjWp,1.0707844905320107,202503,indicator_31,Agra,146,Agra Division,146,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
151,1,eJTsuE56XDF,1.6898608349900597,202503,indicator_31,Firozabad,147,Agra Division,146,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
152,2,XBLhrSWGytu,0.9212730318257957,202503,indicator_31,Mainpuri,148,Agra Division,146,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
153,3,KP2BUB1npih,3.2516601786123194,202503,indicator_31,Mathura,145,Agra Division,146,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
154,4,ibLiLcaKzw2,0.7851239669421488,202503,indicator_31,Fatehpur,172,Prayagraj Division,172,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
155,5,PAj0oVY0Dxu,2.7572815533980584,202503,indicator_31,Kaushambi,174,Prayagraj Division,172,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
156,6,fz7bJo3egPX,4.093097913322633,202503,indicator_31,Pratapgarh,173,Prayagraj Division,172,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
157,7,tXgaew1Pd2Y,3.442513368983957,202503,indicator_31,Prayagraj,175,Prayagraj Division,172,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
158,8,jM27ji8tyrM,1.3513513513513513,202503,indicator_31,Ambedkar Nagar,178,Ayodhya Division,176,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
159,29,NjckKfm3g0k,2.163575844032335,202503,indicator_31,Azamgarh,191,Azamgarh Division,193,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
160,9,StsLkYw1G0m,3.2465859314609635,202503,indicator_31,Amethi,206,Ayodhya Division,176,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
161,10,b4XkXzoGqFY,1.2934751365334867,202503,indicator_31,Ayodhya,177,Ayodhya Division,176,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
162,11,tzH6nJu9SwS,1.555104800540906,202503,indicator_31,Barabanki,176,Ayodhya Division,176,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
163,12,o4ZQTVcMI7U,1.9269102990033222,202503,indicator_31,Sultanpur,179,Ayodhya Division,176,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
164,13,MTIkUw5q5pX,0.3707365299060801,202503,indicator_31,Hardoi,155,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
165,14,d9ZuMopgX29,1.1626850758470344,202503,indicator_31,Lakhimpur Kheri,153,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
166,15,MfHac5N78aK,13.314763231197771,202503,indicator_31,Lucknow,157,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
167,43,iE0E3nLioFr,0.9830579376699434,202503,indicator_31,Bahraich,180,Gonda Division,182,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
168,16,lLvTDpBDY8u,2.0027104351754255,202503,indicator_31,Rae Bareli,158,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
169,17,XxaOowFtkiJ,2.3494262239424186,202503,indicator_31,Sitapur,154,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
170,18,aT03mfdlNiF,2.109500805152979,202503,indicator_31,Unnav,156,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
171,19,HJIS3IrQ0Nj,0.8355488036460311,202503,indicator_31,Bagpat,139,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
172,20,ogBt4gWCiem,1.9101876675603215,202503,indicator_31,Bulandshahar,142,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
173,21,bNmwkrQeP3e,2.181457610312345,202503,indicator_31,Gautam Buddha Nagar,141,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
174,22,M5NHlfAaKYI,18.328734726054392,202503,indicator_31,Ghaziabad,140,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
175,23,CZ8kLjgqvSH,1.621017328116266,202503,indicator_31,Hapur,204,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
176,25,frD2HOp3wAs,2.2263450834879404,202503,indicator_31,Aligarh,143,Alligarh Division,201,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
177,24,v8YGmR7nOdj,7.5524475524475525,202503,indicator_31,Meerut,138,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
178,26,ZLcx4iOVyN5,0.6987143655673561,202503,indicator_31,Etah,201,Alligarh Division,201,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
179,27,m1IAjmqkoFC,4.296935160942553,202503,indicator_31,Hathras,144,Alligarh Division,201,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
180,28,hITp09XOBLZ,2.042205582028591,202503,indicator_31,Kasganj,202,Alligarh Division,201,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
181,30,oNDvGBE5fLq,2.3055881203595154,202503,indicator_31,Ballia,193,Azamgarh Division,193,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
182,31,CBSB9v92AwT,7.364685004436557,202503,indicator_31,Maunathbhanjan,192,Azamgarh Division,193,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
183,33,eA37kyBRRuZ,0.6602216458382457,202503,indicator_31,Budaun,149,Bareilly Division,150,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
184,32,vVqY3DPcpHf,3.4473435176422873,202503,indicator_31,Bareilly,150,Bareilly Division,150,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
185,34,c96jwckSd6j,0.9320505111244739,202503,indicator_31,Pilibhit,151,Bareilly Division,150,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
186,35,GaiLSoQq1ue,1.2774229380727575,202503,indicator_31,Shahjahanpur,152,Bareilly Division,150,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
187,36,J1P16zQEOUT,2.6406790317510214,202503,indicator_31,Basti,185,Basti Division,185,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
188,37,fe1yBApr2sl,13.317422434367543,202503,indicator_31,Sant Kabir Nagar,186,Basti Division,185,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
189,38,cP0p8qfm3il,3.6041539401343923,202503,indicator_31,Siddharth Nagar,184,Basti Division,185,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
190,39,DggJGxqbWHn,0.40056550424128184,202503,indicator_31,Banda,170,Chitrakoot Division,170,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
191,40,i2fSZZ3QAJJ,1.38217000691085,202503,indicator_31,Chitrakoot,171,Chitrakoot Division,170,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
192,41,VSI7HobT5qL,0.87070091423596,202503,indicator_31,Hamirpur,168,Chitrakoot Division,170,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
193,42,sUQMxIc3yXj,0.19329896907216496,202503,indicator_31,Mahoba,169,Chitrakoot Division,170,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
194,44,uS0pNSxN3sS,0.8778625954198473,202503,indicator_31,Balrampur,182,Gonda Division,182,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
195,45,y8WarEkWCul,0.7022900763358778,202503,indicator_31,Gonda,183,Gonda Division,182,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
196,46,oyTwneTbWDx,1.4556682840758712,202503,indicator_31,Shrawasti,181,Gonda Division,182,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
197,47,Tf9b9qcbghH,2.4634146341463414,202503,indicator_31,Deoria,190,Gorakhpur Division,188,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
198,48,vR85cHdsw1w,6.03310197544047,202503,indicator_31,Gorakhpur,188,Gorakhpur Division,188,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
199,49,xUeHwd9FQkg,1.8799710773680405,202503,indicator_31,Kushinagar,189,Gorakhpur Division,188,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
200,50,AcnMkNGgc3S,2.1125242509161457,202503,indicator_31,Maharajganj,187,Gorakhpur Division,188,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
201,51,NL5xiiHZQSC,1.9190654985398414,202503,indicator_31,Jalaun,165,Jhansi Division,165,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
202,52,Mq751wBMqGF,4.661168877733955,202503,indicator_31,Jhansi,166,Jhansi Division,165,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
203,53,fagfcadhxej,0.40816326530612246,202503,indicator_31,Lalitpur,167,Jhansi Division,165,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
204,54,Bd6E8zkVvVt,0.18848167539267016,202503,indicator_31,Auraiya,162,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
205,55,Pm0jLk6EAiE,1.3337468982630272,202503,indicator_31,Etawah,161,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
206,56,uEEwlAGZXWW,0.5374968006142821,202503,indicator_31,Farrukhabad,159,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
207,57,IhQbDYRiF8w,0.024795437639474338,202503,indicator_31,Kannauj,160,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
208,58,k3D0AumUCiC,1.221498371335505,202503,indicator_31,Kanpur Dehat,163,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
209,59,QVMRMhzVrrS,6.434195725534309,202503,indicator_31,Kanpur Nagar,164,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
210,60,PeUY1vj02UQ,4.287690179806362,202503,indicator_31,Bhadohi,198,Mirzapur Division,200,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
211,61,UAicdMLyuk4,1.450381679389313,202503,indicator_31,Mirzapur,199,Mirzapur Division,200,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
212,62,NNk3JP90QZ5,2.410575427682737,202503,indicator_31,Sonbhadra,200,Mirzapur Division,200,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
213,63,hgquAmZaNBu,2.6009582477754964,202503,indicator_31,Amroha,137,Moradabad Division,134,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
214,64,uCYjHW7FuGG,1.0757507844016136,202503,indicator_31,Bijnor,134,Moradabad Division,134,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
215,65,YQNQoPjAIpV,3.1885073580939034,202503,indicator_31,Moradabad,135,Moradabad Division,134,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
216,66,IU006h5U7jj,3.967761934283943,202503,indicator_31,Rampur,136,Moradabad Division,134,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
217,67,YzHpzrN0eLv,1.0718678615357582,202503,indicator_31,Sambhal,205,Moradabad Division,134,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
218,68,MVQs2RrS1Nw,3.1118794764139297,202503,indicator_31,Muzaffarnagar,133,Saharanpur Division,132,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
219,69,FKYZ3JbWq84,3.1105228325612178,202503,indicator_31,Saharanpur,132,Saharanpur Division,132,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
220,70,AdiUcz9BXhx,3.1266846361185987,202503,indicator_31,Shamli,203,Saharanpur Division,132,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
221,71,ClbehnmwSec,2.65017667844523,202503,indicator_31,Chandauli,196,Varanasi Division,195,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
222,72,dScWdMRN8PL,4.939919893190922,202503,indicator_31,Ghazipur,195,Varanasi Division,195,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
223,73,gmw76vAUMqz,4.497751124437781,202503,indicator_31,Jaunpur,194,Varanasi Division,195,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
224,74,LeuBT7KfuuA,25.010084711577246,202503,indicator_31,Varanasi,197,Varanasi Division,195,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
225,0,N5WWbRtsjWp,37.17990275526743,202503,indicator_32,Agra,146,Agra Division,146,quality,delivery_care,indicator_32,% of C-section delivery against reported delivery (30% to DH),p
