,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type,indicator_index
13949,Jmwf6ICjPJQ,99.56492833333333,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Bijua,44,230.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9933168813179547
13950,gEphd9O9pPr,97.18573000000002,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Dhaurehra,33,238.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9567701097214208
13951,lbRa62r2r1d,99.95636999999999,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Kumbhigola,49,228.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9993298012938152
13952,qbwnjNH34Cw,99.98582749999998,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Isanagar,40,239.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9997822967874531
13953,PDw9OZ2oKqK,96.82545749999997,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Lakhimpur,59,235.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.951235978083237
13954,yl4FsPXJXvw,99.97467,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Ramia Behar,45,227.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9996109068707849
13955,SiLZVlguB9v,100.0,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Mohammadi,46,231.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
13956,kKTBu6UpSYl,97.88504916666665,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Phoolbehar,46,236.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9675123238105828
13957,dQnnkXYAcff,100.0,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Palia,47,225.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
13958,Owih8es2MY7,99.8573475,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Mitauli,47,232.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9978087205836808
13959,UbmM3fTe8D0,97.70870500000001,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Nakaha,38,237.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9648035080337504
13960,K3Wk4SSTOVC,96.71123833333333,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Nighasan,57,226.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9494814619768542
13961,el8CoMxhsji,100.0,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Pasgawan,50,233.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
13962,LDw1OZ2okqK,61.160732727272716,202503,indicator_15,d9ZuMopgX29,Lakhimpur Kheri,Lakhimpur Kheri (Urban),14,,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.4033915499577446
13963,l02BWTHnGkg,100.0,202503,indicator_15,StsLkYw1G0m,Amethi,Bhadar,23,523.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
13964,HZYH9FeKSbz,99.94145250000001,202503,indicator_15,StsLkYw1G0m,Amethi,Shukul Bazar,29,513.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9991006541657036
13965,myKgoGwviVc,100.0,202503,indicator_15,StsLkYw1G0m,Amethi,Amethi,23,520.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
13966,J7htJUPglZb,100.0,202503,indicator_15,StsLkYw1G0m,Amethi,Bhetua,21,522.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
13967,WM5EPg47DVT,81.27365833333334,202503,indicator_15,StsLkYw1G0m,Amethi,Gauriganj,41,519.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.7123454055335173
13968,j4mknIwFS2j,94.24525333333334,202503,indicator_15,StsLkYw1G0m,Amethi,Bahadurpur,24,307.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9116015638225826
13969,btuo0MWP5ET,95.7590025,202503,indicator_15,StsLkYw1G0m,Amethi,Jagdishpur,37,514.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9348542049637277
13970,R35oHPkysFc,100.0,202503,indicator_15,StsLkYw1G0m,Amethi,Jamo,31,517.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
13971,rpRvuw2Iiug,99.95331500000002,202503,indicator_15,StsLkYw1G0m,Amethi,Musafir Khana,24,515.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.999282873559518
13972,KwM7Z0rplba,94.08263583333333,202503,indicator_15,StsLkYw1G0m,Amethi,Sangrampur,16,521.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9091036028300775
13973,scpjZUfh7zI,100.0,202503,indicator_15,StsLkYw1G0m,Amethi,Shahgarh,14,518.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
13974,vlnVnG5JxVJ,97.38713916666666,202503,indicator_15,StsLkYw1G0m,Amethi,Singhpur,36,305.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9598639479729386
13975,vRgViyJ0IS6,95.64430166666666,202503,indicator_15,StsLkYw1G0m,Amethi,Tiloi,28,306.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9330922899947086
13976,ciUK1Y4Eaxf,91.47263666666667,202503,indicator_15,MfHac5N78aK,Lucknow,Sarojaninagar,62,299.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.8690115087516193
13977,ApSm0CuGVfL,89.2008025,202503,indicator_15,MfHac5N78aK,Lucknow,Bakshi-Ka-Talab,60,296.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.8341139538773079
13978,aKYlZcPC3HU,81.1051675,202503,indicator_15,MfHac5N78aK,Lucknow,Chinhat,36,297.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.7097572244997333
13979,qnglbY5alFS,94.8166383333333,202503,indicator_15,MfHac5N78aK,Lucknow,Gosaiganj,47,300.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9203785862322393
13980,iK1PfQ9wLbz,90.93149833333332,202503,indicator_15,MfHac5N78aK,Lucknow,Kakori,39,298.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.8606991041935868
13981,c8dGu0p6B0M,95.01141666666666,202503,indicator_15,MfHac5N78aK,Lucknow,Malihabad,49,295.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.923370568514908
13982,ksTeBOfYw9L,99.91708083333333,202503,indicator_15,MfHac5N78aK,Lucknow,Mal,41,294.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9987262819569581
13983,VKvevXLweem,90.8536391666667,202503,indicator_15,MfHac5N78aK,Lucknow,Mohanlalganj,61,301.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.8595031126106256
13984,NyYp5W4XZfR,86.47772750000001,202503,indicator_15,MfHac5N78aK,Lucknow,Lucknow (Urban),206,,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.792284906390627
13985,pvZgEadkY59,94.19525,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Amawan,25,309.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9108334645948741
13986,Y3jGyfeDYe1,99.6105925,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Bachhrawan,29,302.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9940183267779367
13987,smTNQ0RRpOL,99.95647083333334,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Rahi,38,311.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9993313501906647
13988,KtYM7svxHgY,99.8777075,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Dalmau,32,315.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9981214697392596
13989,Sk3orHKxNQG,99.97412000000001,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Deenshah Gaura,21,,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9996024583425153
13990,jQRhw2yoQk2,99.085885,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Harchandpur,26,308.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9859583156015578
13991,sd2I8M3xhLQ,97.012895,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Lalganj,32,314.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9541151981151076
13992,Q889SJwv9Ok,99.70696,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Khiron,30,312.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9954986241379699
13993,NbdKCUBY7yL,100.0,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Mahrajganj,25,304.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
13994,H1W08wOkXWC,99.42045583333335,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Sareni,35,313.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9910976449535437
13995,BYGgaeM7fof,100.0,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Shivgarh,23,303.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
13996,E6hdzl0I5tt,99.66518,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Sataon,30,310.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.994856843208692
13997,lruABl36XZQ,99.90662916666668,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Dih,24,320.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9985657343182356
13998,yFYFE5vVAAA,99.40476249999999,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Jagatpur,17,317.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9908565802802514
13999,mbfOsRukNYs,99.62121166666667,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Chhatoh,21,321.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9941814473775414
14000,c89kPtwHW5H,99.91181666666667,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Rohniya,13,,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9986454193007778
14001,Gr3MErPlauk,99.94200416666668,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Salon,39,322.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.999109128295574
14002,tv4Qque6scf,100.0,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Unchahar,29,319.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
14003,qXzAAhlpnux,88.53415666666666,202503,indicator_15,lLvTDpBDY8u,Rae Bareli,Rae Bareli (Urban),14,,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.8238736335705598
14004,DPIQ2VWtvGl,97.29728999999999,202503,indicator_15,XxaOowFtkiJ,Sitapur,Ailiya,35,245.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9584837784737001
14005,gSwqRR5qMEE,98.30696833333332,202503,indicator_15,XxaOowFtkiJ,Sitapur,Biswan,55,253.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9739934074597812
14006,HWAP9AgN3Ym,99.82142833333334,202503,indicator_15,XxaOowFtkiJ,Sitapur,Gondlamau,38,244.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9972569676836752
14007,nwuxQQpdi7D,99.70588249999999,202503,indicator_15,XxaOowFtkiJ,Sitapur,Hargaon,40,246.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9954820727030416
14008,E8Ds6nIiHXM,96.20538416666666,202503,indicator_15,XxaOowFtkiJ,Sitapur,Kasmanda,38,257.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9417110561089161
14009,ch0hBYu0VuS,96.07688666666667,202503,indicator_15,XxaOowFtkiJ,Sitapur,Khairabad,39,248.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9397372110883349
14010,tIk5hphkbm1,98.51083083333333,202503,indicator_15,XxaOowFtkiJ,Sitapur,Laharpur,36,249.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9771249312677022
14011,eiVpF4VfZGS,97.17109,202503,indicator_15,XxaOowFtkiJ,Sitapur,Machhrehta,36,243.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9565452252598451
14012,gCv411YjGXv,95.8328025,202503,indicator_15,XxaOowFtkiJ,Sitapur,Mahmudabad,38,255.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9359878438479
14013,KEc8Ha9MyTJ,95.76639666666667,202503,indicator_15,XxaOowFtkiJ,Sitapur,Maholi,33,241.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.934967786465752
14014,Gfmfuy8CQrI,99.77520916666667,202503,indicator_15,XxaOowFtkiJ,Sitapur,Misrikh,35,242.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9965469968906214
14015,I2ZGoBUtTtO,95.77922000000001,202503,indicator_15,XxaOowFtkiJ,Sitapur,Pahala,36,254.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9351647651824374
14016,qyrJ0VLceRJ,99.43897166666666,202503,indicator_15,XxaOowFtkiJ,Sitapur,Parsendi,41,247.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9913820659378186
14017,yubhT8MSy2O,92.62393333333334,202503,indicator_15,XxaOowFtkiJ,Sitapur,Pisawan,44,240.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.8866965313607129
14018,tvZfs4DYlev,96.74858833333333,202503,indicator_15,XxaOowFtkiJ,Sitapur,Rampur Mathura,43,256.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.950055193851161
14019,W91p7yS5r9P,92.4538375,202503,indicator_15,XxaOowFtkiJ,Sitapur,Reusa,52,251.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.8840836959853425
14020,zghTOXwIiKT,97.67442000000001,202503,indicator_15,XxaOowFtkiJ,Sitapur,Sakran,40,252.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.964276857503346
14021,NAhNn2JVtnF,95.51019166666667,202503,indicator_15,XxaOowFtkiJ,Sitapur,Sidhauli,38,258.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9310322315833764
14022,nKJmMxPaEZ9,96.62966,202503,indicator_15,XxaOowFtkiJ,Sitapur,Behta,42,250.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9482283404216698
14023,ql65TcOIaDt,69.93591,202503,indicator_15,XxaOowFtkiJ,Sitapur,Sitapur (Urban),23,,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.5381867013380613
14024,CpShKssApxk,100.0,202503,indicator_15,aT03mfdlNiF,Unnav,Asoha,27,289.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
14025,wk2JVEOAFPl,96.76870166666664,202503,indicator_15,aT03mfdlNiF,Unnav,Auras,30,282.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.950364153969819
14026,BGRBILNZiPW,97.52568916666667,202503,indicator_15,aT03mfdlNiF,Unnav,Bangarmau,28,279.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9619922090488473
14027,uhbQ7To0pN9,93.99677416666667,202503,indicator_15,aT03mfdlNiF,Unnav,Fatehpur Chaurasi,30,280.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9077846851607937
14028,odvvm2fnyz9,96.408395,202503,indicator_15,aT03mfdlNiF,Unnav,Mianganj,28,283.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9448294974988195
14029,Fy5oqtT0JAR,95.05208333333333,202503,indicator_15,aT03mfdlNiF,Unnav,Sumerpur,29,293.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9239952475748402
14030,RzW4W8GzuhH,97.98387083333334,202503,indicator_15,aT03mfdlNiF,Unnav,Ganj Moradabad,28,278.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9690303195278195
14031,g9AzjVVJKJh,97.78188,202503,indicator_15,aT03mfdlNiF,Unnav,Hasanganj,31,284.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.965927546317616
14032,SvNkFaLvfio,98.83005666666668,202503,indicator_15,aT03mfdlNiF,Unnav,Bighapur,30,292.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.982028546680967
14033,oeicJPH2lIq,98.5005675,202503,indicator_15,aT03mfdlNiF,Unnav,Hilauli,32,291.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9769672766098718
14034,ziD9Ib1XELX,93.96302083333336,202503,indicator_15,aT03mfdlNiF,Unnav,Nawabganj,31,285.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9072662015410503
14035,RLKVIOQ3q6x,100.0,202503,indicator_15,aT03mfdlNiF,Unnav,Purwa,28,290.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
14036,iudStsVG8zs,100.0,202503,indicator_15,aT03mfdlNiF,Unnav,Safipur,28,281.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
14037,miCbY8KENnd,99.96598666666667,202503,indicator_15,aT03mfdlNiF,Unnav,Sikandarpur Karan,33,288.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9994775225305286
14038,EVsunDfk1Xx,100.0,202503,indicator_15,aT03mfdlNiF,Unnav,Bichhiya,31,287.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
14039,CYb7f3DOpb0,93.83841916666665,202503,indicator_15,aT03mfdlNiF,Unnav,Unnao (Urban),23,,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9053522002623777
14040,OC6qHC6pCm8,97.1668033333333,202503,indicator_15,aT03mfdlNiF,Unnav,Sikandarpur Sarausi,33,286.0,Lucknow Division,155,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9564793779425435
14041,O3U9QEmpjTV,100.0,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Khajuha,33,423.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
14042,janjc2a7UuX,95.41577083333334,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Amauli,31,422.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9295818368930973
14043,gAuwshptXMU,100.0,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Bahua,30,427.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
14044,Cge552Satby,99.98079833333334,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Devmai,29,420.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9997050439569884
14045,niYGeZzm6Zu,99.96598666666667,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Asothar,32,428.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9994775225305286
14046,QiCjYBLbYGE,99.97096333333333,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Malwan,39,421.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9995539689105678
14047,w25YwsZC9ZT,99.98391250000002,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Bhitaura,35,425.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.999752880548115
14048,w0PTR0Qc2H7,99.93565000000001,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Dhata,34,432.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9990115221924598
14049,sGcpaNGqN8u,100.0,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Telyani,30,424.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
14050,LWEb9Onpgzi,96.85714250000001,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Haswa,35,426.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9517226901163677
14051,OA8wf7skznm,97.64136333333333,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Hathgaon,32,429.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9637690753527435
14052,uEEKeL3UnB2,91.48410750000001,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Airaya,33,430.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.8691877117692415
14053,X3gyut5H2FR,100.0,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Vijayipur,33,431.0,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,1.0
14054,HHTQ2caXrBL,80.36224,202503,indicator_15,ibLiLcaKzw2,Fatehpur,Fatehpur (Urban),17,,Prayagraj Division,172,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.6983451445251968
14055,HHlxYUknESU,97.63700833333336,202503,indicator_15,jM27ji8tyrM,Ambedkar Nagar,Akbarpur,61,512.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9637021783698093
14056,M1F33pLSfxi,96.69107916666667,202503,indicator_15,jM27ji8tyrM,Ambedkar Nagar,Ramnagar,42,506.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9491717978141736
14057,ABuWCL4zW6t,96.17192249999998,202503,indicator_15,jM27ji8tyrM,Ambedkar Nagar,Baskhari,38,505.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9411970527693151
14058,RiDtZZsck6S,95.251785,202503,indicator_15,jM27ji8tyrM,Ambedkar Nagar,Bhiti,31,510.0,Ayodhya Division,176,data_quality,data_quality,indicator_15,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p,0.9270628569863215
