,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
1189,wgoGe5KFMCX,100.0,202503,indicator_2,iE0E3nLioFr,Bahraich,Risia,50,541.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1190,RXv1GaQ6IyV,91.8151349430803,202503,indicator_2,iE0E3nLioFr,Bahraich,Kaisarganj,46,547.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1191,QTCGfCQMXd3,100.0,202503,indicator_2,iE0E3nLioFr,Bahraich,Tejwapur,48,544.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1192,axbfDth7CE1,100.0,202503,indicator_2,iE0E3nLioFr,Bahraich,Shivpur,55,540.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1193,F2HjseXcv3G,100.0,202503,indicator_2,iE0E3nLioFr,Bahraich,Nawabganj,41,538.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1194,jo7VYHdzhDi,100.0,202503,indicator_2,iE0E3nLioFr,Bahraich,Mihinpurwa,82,537.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1195,EdjW9d0OX1h,100.0,202503,indicator_2,iE0E3nLioFr,Bahraich,Mahasi,47,543.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1196,PK0wuMfp3LE,100.0,202503,indicator_2,iE0E3nLioFr,Bahraich,Jarwal,49,548.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1197,ww1Qb6eAFFD,99.33574327450853,202503,indicator_2,iE0E3nLioFr,Bahraich,Balaha,54,539.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1198,C9qOAPWGoUS,100.0,202503,indicator_2,iE0E3nLioFr,Bahraich,Phakharpur,57,545.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1199,NGqtRmZHnOm,99.73989595317765,202503,indicator_2,iE0E3nLioFr,Bahraich,Visheshwarganj,46,550.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1200,arETnjnVPdJ,95.00287794617225,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Brijmanganj,41,623.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1201,fnVx6XeAGvW,98.148937242814,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Lakshmipur,45,619.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1202,YhzzNFiy1cg,96.33067837227065,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Mithaura,46,621.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1203,hm9hIxLNVN8,93.98089123697076,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Siswa,41,622.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1204,WFDYOeK31Ef,97.48654811952362,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Nichlaul,53,620.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1205,m89LQqFOgTd,100.0,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Dhani,27,624.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1206,PgG4CRGzrlZ,100.0,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Pharenda,41,625.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1207,d5GGshi37vh,100.0,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Mahrajganj,55,626.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1208,k0SXa6DYHlU,100.0,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Paniwara,50,628.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1209,pK8QXOdmwvY,100.0,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Nautanawa,49,618.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1210,pNfKKA9YCVD,94.52170288810488,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Ghughuli,42,627.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1211,rslNb3Z3IB9,97.36149192818809,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Partawal,48,629.0,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1212,entrhoaBv1i,100.0,202503,indicator_2,AcnMkNGgc3S,Maharajganj,Maharajganj (Urban),3,,Gorakhpur Division,188,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1213,fOvbWnMTlvE,100.0,202503,indicator_2,uS0pNSxN3sS,Balrampur,Gainsari,48,559.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1214,bwQadqgE3oJ,100.0,202503,indicator_2,uS0pNSxN3sS,Balrampur,Gaindas Buzurg,29,563.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1215,HkZSq61JwqL,100.0,202503,indicator_2,uS0pNSxN3sS,Balrampur,Balrampur,66,557.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1216,XAFh3sUMv2B,100.0,202503,indicator_2,uS0pNSxN3sS,Balrampur,Pachperwa,43,560.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1217,ow9RguNdOD4,100.0,202503,indicator_2,uS0pNSxN3sS,Balrampur,Rehra Bazar,43,564.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1218,q6Maei9E55U,100.0,202503,indicator_2,uS0pNSxN3sS,Balrampur,Tulsipur,57,558.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1219,H1Z5zG9mjfG,98.749912630442,202503,indicator_2,uS0pNSxN3sS,Balrampur,Harriya Satgharwa,51,556.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1220,n9AVoLqOsfk,100.0,202503,indicator_2,uS0pNSxN3sS,Balrampur,Sriduttganj,31,561.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1221,uReShtGh7bZ,100.0,202503,indicator_2,uS0pNSxN3sS,Balrampur,Utraula,37,562.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1222,G7snWO0Hmy7,90.19181552155592,202503,indicator_2,uS0pNSxN3sS,Balrampur,Balrampur (Urban),5,,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1223,SiNGqVJoMtb,95.7649555567714,202503,indicator_2,y8WarEkWCul,Gonda,Katra Bazar,42,570.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1224,SxFTKbP1SXZ,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Colonelganj,39,572.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1225,tob7bPRXBV3,98.46023082586142,202503,indicator_2,y8WarEkWCul,Gonda,Haldharmau,40,571.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1226,Zkst7ZD9ogq,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Itia Thok,43,566.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1227,pgmL8MQQwKP,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Mujhana,44,569.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1228,Ae5sVkqEY53,96.70830491961267,202503,indicator_2,y8WarEkWCul,Gonda,Paraspur,50,573.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1229,i9BEhkE3w1b,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Jhanjhari,46,568.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1230,GtDp6Qz9pSx,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1231,KTP3RqHdGlM,97.87596976800324,202503,indicator_2,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1232,eeLkdiQv8Ex,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1233,QW8N7nXhELz,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1234,JLjbfCaudqg,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1235,l9TKc1gE8KO,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1236,yRVebIQF3pX,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1237,FMAaW4X6ueM,95.28121953433578,202503,indicator_2,y8WarEkWCul,Gonda,Nawabganj,39,577.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1238,Yzv8XKcvFMn,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Wazirganj,36,576.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1239,dbHdyWgjMbk,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Gonda (Urban),21,,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1240,PPxFR8laHqe,88.9034561097494,202503,indicator_2,DggJGxqbWHn,Banda,Naraini,58,414.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1241,QAfsawYvIW0,97.16426191335408,202503,indicator_2,DggJGxqbWHn,Banda,Baberu,46,410.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1242,emjMgvubuGe,98.47326656130845,202503,indicator_2,DggJGxqbWHn,Banda,Bisanda,44,412.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1243,kKjIKi66mY2,91.32972073657072,202503,indicator_2,DggJGxqbWHn,Banda,Mahuva,48,413.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1244,iD2sVe31G90,89.23055450876164,202503,indicator_2,DggJGxqbWHn,Banda,Jaspura,28,407.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1245,FhvPjqLG12y,90.85019483101014,202503,indicator_2,DggJGxqbWHn,Banda,Kamasin,40,411.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1246,QIufPcB6Kr6,100.0,202503,indicator_2,DggJGxqbWHn,Banda,Banda (Urban) ,25,,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1247,EFUeXhmIy8J,88.64380293991337,202503,indicator_2,DggJGxqbWHn,Banda,Badokhar Khurd,43,409.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1248,UVNiCb7ffry,85.08258470004183,202503,indicator_2,DggJGxqbWHn,Banda,Tindwari,38,408.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1249,lNpqSHtjFu3,89.8229106229993,202503,indicator_2,i2fSZZ3QAJJ,Chitrakoot,Manikpur,48,417.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1250,QRMxe3qUWkI,100.0,202503,indicator_2,i2fSZZ3QAJJ,Chitrakoot,Ramnagar,24,418.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1251,RMNCveuyYds,88.0219825927594,202503,indicator_2,i2fSZZ3QAJJ,Chitrakoot,Mau,36,419.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1252,Xj8oMwQWDUl,89.91046793977013,202503,indicator_2,i2fSZZ3QAJJ,Chitrakoot,Pahari,44,415.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1253,csfXDnN3Xo3,100.0,202503,indicator_2,i2fSZZ3QAJJ,Chitrakoot,Karvi (Chitrakoot Dham),53,416.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1254,kuE3K1lT4Ik,100.0,202503,indicator_2,i2fSZZ3QAJJ,Chitrakoot,Chitrakoot (Urban),9,,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1255,q73Py9jt80A,79.33024284543718,202503,indicator_2,VSI7HobT5qL,Hamirpur,Sumerpur,44,397.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1256,Ye7mS631ryY,97.89196445738921,202503,indicator_2,VSI7HobT5qL,Hamirpur,Muskara,37,401.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1257,JcfBKD9Fdaw,76.39180646017755,202503,indicator_2,VSI7HobT5qL,Hamirpur,Kurara,36,396.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1258,dDqSL7Hp2TV,100.0,202503,indicator_2,VSI7HobT5qL,Hamirpur,Maudaha,43,402.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1259,KZozTRTvHgU,100.0,202503,indicator_2,VSI7HobT5qL,Hamirpur,Hamirpur (Urban),16,,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1260,F4fL0v4ObFM,58.484071209065135,202503,indicator_2,VSI7HobT5qL,Hamirpur,Rath,31,400.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1261,SEb6dTDNGdm,80.48533006258974,202503,indicator_2,VSI7HobT5qL,Hamirpur,Gohand,37,399.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1262,X8nyWuBobaz,81.57270478525433,202503,indicator_2,VSI7HobT5qL,Hamirpur,Sarila,37,398.0,Chitrakoot Division,170,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1263,miFaxMESSJ2,100.0,202503,indicator_2,oyTwneTbWDx,Shrawasti,Hariharpur Rani,35,552.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1264,rUTBm0fGdMX,100.0,202503,indicator_2,oyTwneTbWDx,Shrawasti,Sirsiya,34,553.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1265,LNX0N5jnA5h,100.0,202503,indicator_2,oyTwneTbWDx,Shrawasti,Gilaula,32,554.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1266,a5QF4ok7kUq,100.0,202503,indicator_2,oyTwneTbWDx,Shrawasti,Ekona,38,555.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1267,lbYsetq7442,100.0,202503,indicator_2,oyTwneTbWDx,Shrawasti,Jamunaha,35,551.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1268,GK26msJSJoZ,32.42825634155543,202503,indicator_2,oyTwneTbWDx,Shrawasti,Shrawasti (Urban),1,,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1269,Rhej6WFZaSI,96.33908765789013,202503,indicator_2,J1P16zQEOUT,Basti,Bahadurpur,32,607.0,Basti Division,185,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1270,jiDSxIFBh1G,100.0,202503,indicator_2,J1P16zQEOUT,Basti,Ramnagar,32,595.0,Basti Division,185,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1271,tLE0KpRqOMk,97.47508419991539,202503,indicator_2,J1P16zQEOUT,Basti,Saltaua Gopal Pur,35,596.0,Basti Division,185,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1272,I6SfaoTpBWQ,100.0,202503,indicator_2,J1P16zQEOUT,Basti,Dubaulia,21,602.0,Basti Division,185,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1273,omXlDQQZhm0,100.0,202503,indicator_2,J1P16zQEOUT,Basti,Gaur,43,598.0,Basti Division,185,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1274,QB1bWVUZvNY,100.0,202503,indicator_2,J1P16zQEOUT,Basti,Harraiya,32,599.0,Basti Division,185,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1275,XyOAuYi23Qw,97.68962601263314,202503,indicator_2,J1P16zQEOUT,Basti,Kaptanganj,23,601.0,Basti Division,185,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1276,gwFahuoicRH,95.39079858895997,202503,indicator_2,J1P16zQEOUT,Basti,Kudaraha,25,608.0,Basti Division,185,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
1277,zshpWWwvLd3,100.0,202503,indicator_2,J1P16zQEOUT,Basti,Basti,65,605.0,Basti Division,185,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p
