date,division,division_id,subindicator_id,value
202107,Bareilly Division,KdUYmr64aLB,K2tTwUh9NJy.svtwwOpurbg,1031.0
202107,Meerut Division,UizVoYdewpy,byP0VKnxVhr.Ti9FJqkSK6J,8.0
202107,Gorakhpur Division,BVzTwy4XqVX,DFDP0iJG63H.Ti9FJqkSK6J,12831.0
202107,Jhansi Division,dScoJEvslIF,NeNWp698eve.gZiING8oxqo,233.0
202107,Alligarh Division,ewmZucZw6qh,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
202107,Gorakhpur Division,BVzTwy4XqVX,KFyojgVb8Go.hbUkGAlIwu8,2.0
202107,Ayodhya Division,pbjtM6RrgzH,uYJ0kOlfdTG.Ti9FJqkSK6J,340554.0
202107,Alligarh Division,ewmZucZw6qh,A89WukjS845.Ti9FJqkSK6J,4273.0
202107,Basti Division,gHvNAu4JzV7,KFyojgVb8Go.zJCowC71NtF,11.0
202107,Bareilly Division,KdUYmr64aLB,PZLXbWgoqhN.Ti9FJqkSK6J,10298.0
202107,Chitrakoot Division,XGXEkQWtunf,PJcjOAHVupY.Ti9FJqkSK6J,10.0
202107,Prayagraj Division,jazfyzr02kh,NeNWp698eve.gZiING8oxqo,553.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,K2tTwUh9NJy.svtwwOpurbg,2472.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,NeNWp698eve.uBLH63dNSeY,220.0
202107,Ayodhya Division,pbjtM6RrgzH,OHdD3HES2X5.gBzmANHnG0n,4271.0
202107,Moradabad Division,wUoXnBEvyKP,K2tTwUh9NJy.svtwwOpurbg,1907.0
202107,Varanasi Division,DKN52YzYUsX,vuzSex7ZCxC.Ti9FJqkSK6J,5.0
202107,Agra Division,XJMggNJYBFG,KFyojgVb8Go.bg50uiDLvlP,0.0
202107,Saharanpur Division,NWr84AQOxJz,ExMplulIRYb.Ti9FJqkSK6J,268.0
202107,Alligarh Division,ewmZucZw6qh,xFbpDV663ak.svtwwOpurbg,5699.0
202107,Prayagraj Division,jazfyzr02kh,A89WukjS845.Ti9FJqkSK6J,3294.0
202107,Moradabad Division,wUoXnBEvyKP,jhdL4rNP5pA.Ti9FJqkSK6J,149.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,jhdL4rNP5pA.Ti9FJqkSK6J,73.0
202107,Moradabad Division,wUoXnBEvyKP,PZLXbWgoqhN.Ti9FJqkSK6J,11133.0
202107,Jhansi Division,dScoJEvslIF,SCutWcJX88a.Ti9FJqkSK6J,7.0
202107,Moradabad Division,wUoXnBEvyKP,ozzIeiddUyN.Ti9FJqkSK6J,14523.0
202107,Mirzapur Division,B5Cr0KNsqMm,KFyojgVb8Go.v3ourGcXDlN,8.0
202107,Chitrakoot Division,XGXEkQWtunf,bOFAAIzcaGZ.Ti9FJqkSK6J,61.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,NeNWp698eve.e4vOZhidnTl,2168.0
202107,Azamgarh Division,PQpO0hxWAzu,NeNWp698eve.JD3TbSsgoKa,262.0
202107,Varanasi Division,DKN52YzYUsX,uULzcMXOegs.Ti9FJqkSK6J,5.0
202107,Agra Division,XJMggNJYBFG,vuzSex7ZCxC.Ti9FJqkSK6J,11.0
202107,Basti Division,gHvNAu4JzV7,uYJ0kOlfdTG.Ti9FJqkSK6J,125357.0
202107,Mirzapur Division,B5Cr0KNsqMm,KFyojgVb8Go.bg50uiDLvlP,1.0
202107,Saharanpur Division,NWr84AQOxJz,jhdL4rNP5pA.Ti9FJqkSK6J,241.0
202107,Meerut Division,UizVoYdewpy,DFDP0iJG63H.Ti9FJqkSK6J,12144.0
202107,Mirzapur Division,B5Cr0KNsqMm,DFDP0iJG63H.Ti9FJqkSK6J,2388.0
202107,Gorakhpur Division,BVzTwy4XqVX,KFyojgVb8Go.bg50uiDLvlP,8.0
202107,Saharanpur Division,NWr84AQOxJz,NeNWp698eve.JD3TbSsgoKa,515.0
202107,Varanasi Division,DKN52YzYUsX,PJcjOAHVupY.Ti9FJqkSK6J,26.0
202107,Alligarh Division,ewmZucZw6qh,KFyojgVb8Go.PWn0jSvveTs,33.0
202107,Azamgarh Division,PQpO0hxWAzu,DFDP0iJG63H.Ti9FJqkSK6J,5344.0
202107,Gonda Division,K7kAZbm3Vf3,n3L9KZq55UM.Ti9FJqkSK6J,0.0
202107,Chitrakoot Division,XGXEkQWtunf,aknlXIekL1Z.wb51FJHqHxp,2985.0
202107,Bareilly Division,KdUYmr64aLB,ozzIeiddUyN.Ti9FJqkSK6J,6752.0
202107,Varanasi Division,DKN52YzYUsX,iOt7o3TvNG4.Ti9FJqkSK6J,3999.0
202107,Meerut Division,UizVoYdewpy,KFyojgVb8Go.bg50uiDLvlP,0.0
202107,Lucknow Division,R2NAbaekmwn,aSvhWxQO8Ck.Ti9FJqkSK6J,19.0
202107,Chitrakoot Division,XGXEkQWtunf,uULzcMXOegs.Ti9FJqkSK6J,8.0
202107,Azamgarh Division,PQpO0hxWAzu,KFyojgVb8Go.v3ourGcXDlN,8.0
202107,Alligarh Division,ewmZucZw6qh,Gqxz6YlkZDc.Ti9FJqkSK6J,2280.0
202107,Prayagraj Division,jazfyzr02kh,aRueVYr35yM.Ti9FJqkSK6J,12285.0
202107,Moradabad Division,wUoXnBEvyKP,sNqvJFIliYY.Ti9FJqkSK6J,57742.0
202107,Lucknow Division,R2NAbaekmwn,OHdD3HES2X5.gBzmANHnG0n,12455.0
202107,Jhansi Division,dScoJEvslIF,aRueVYr35yM.Ti9FJqkSK6J,5958.0
202107,Saharanpur Division,NWr84AQOxJz,SCutWcJX88a.Ti9FJqkSK6J,11.0
202107,Saharanpur Division,NWr84AQOxJz,NeNWp698eve.e4vOZhidnTl,1447.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,NeNWp698eve.JD3TbSsgoKa,861.0
202107,Varanasi Division,DKN52YzYUsX,VGmj8dWOIBw.Ti9FJqkSK6J,708.0
202107,Chitrakoot Division,XGXEkQWtunf,K2tTwUh9NJy.svtwwOpurbg,1396.0
202107,Saharanpur Division,NWr84AQOxJz,hhsaXegbkhg.Ti9FJqkSK6J,0.0
202107,Lucknow Division,R2NAbaekmwn,n3L9KZq55UM.Ti9FJqkSK6J,18.0
202107,Ayodhya Division,pbjtM6RrgzH,aRueVYr35yM.Ti9FJqkSK6J,13835.0
202107,Varanasi Division,DKN52YzYUsX,NeNWp698eve.uBLH63dNSeY,1450.0
202107,Lucknow Division,R2NAbaekmwn,aRueVYr35yM.Ti9FJqkSK6J,24133.0
202107,Moradabad Division,wUoXnBEvyKP,SCutWcJX88a.Ti9FJqkSK6J,1.0
202107,Varanasi Division,DKN52YzYUsX,KFyojgVb8Go.bg50uiDLvlP,0.0
202107,Varanasi Division,DKN52YzYUsX,KFyojgVb8Go.v3ourGcXDlN,0.0
202107,Lucknow Division,R2NAbaekmwn,xFbpDV663ak.svtwwOpurbg,19802.0
202107,Ayodhya Division,pbjtM6RrgzH,n3L9KZq55UM.Ti9FJqkSK6J,9.0
202107,Gonda Division,K7kAZbm3Vf3,qflIECaldR1.Ti9FJqkSK6J,1515.0
202107,Alligarh Division,ewmZucZw6qh,qflIECaldR1.Ti9FJqkSK6J,411.0
202107,Varanasi Division,DKN52YzYUsX,DFDP0iJG63H.Ti9FJqkSK6J,21918.0
202107,Basti Division,gHvNAu4JzV7,KFyojgVb8Go.hbUkGAlIwu8,0.0
202107,Gonda Division,K7kAZbm3Vf3,Gqxz6YlkZDc.Ti9FJqkSK6J,2053.0
202107,Basti Division,gHvNAu4JzV7,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
202107,Lucknow Division,R2NAbaekmwn,Tm1DMF0QpSX.Ti9FJqkSK6J,0.0
202107,Ayodhya Division,pbjtM6RrgzH,aknlXIekL1Z.iRNhRMvoSCx,7493.0
202107,Basti Division,gHvNAu4JzV7,OHdD3HES2X5.gBzmANHnG0n,2550.0
202107,Jhansi Division,dScoJEvslIF,KFyojgVb8Go.mrHdT99cCnv,6.0
202107,Moradabad Division,wUoXnBEvyKP,Xg1j0efNUrP.Ti9FJqkSK6J,158.0
202107,Agra Division,XJMggNJYBFG,byP0VKnxVhr.Ti9FJqkSK6J,0.0
202107,Bareilly Division,KdUYmr64aLB,SCutWcJX88a.Ti9FJqkSK6J,12.0
202107,Saharanpur Division,NWr84AQOxJz,PZLXbWgoqhN.Ti9FJqkSK6J,15728.0
202107,Ayodhya Division,pbjtM6RrgzH,KFyojgVb8Go.mrHdT99cCnv,3.0
202107,Lucknow Division,R2NAbaekmwn,NeNWp698eve.gZiING8oxqo,563.0
202107,Mirzapur Division,B5Cr0KNsqMm,vuzSex7ZCxC.Ti9FJqkSK6J,16.0
202107,Alligarh Division,ewmZucZw6qh,aRueVYr35yM.Ti9FJqkSK6J,10996.0
202107,Prayagraj Division,jazfyzr02kh,aknlXIekL1Z.iRNhRMvoSCx,6908.0
202107,Alligarh Division,ewmZucZw6qh,n3L9KZq55UM.Ti9FJqkSK6J,27.0
202107,Meerut Division,UizVoYdewpy,KFyojgVb8Go.v3ourGcXDlN,2.0
202107,Meerut Division,UizVoYdewpy,NeNWp698eve.uBLH63dNSeY,653.0
202107,Gorakhpur Division,BVzTwy4XqVX,KFyojgVb8Go.zJCowC71NtF,21.0
202107,Gonda Division,K7kAZbm3Vf3,aknlXIekL1Z.iRNhRMvoSCx,9667.0
202107,Alligarh Division,ewmZucZw6qh,KFyojgVb8Go.mrHdT99cCnv,4.0
202107,Gonda Division,K7kAZbm3Vf3,KFyojgVb8Go.mrHdT99cCnv,0.0
202107,Alligarh Division,ewmZucZw6qh,aknlXIekL1Z.iRNhRMvoSCx,6697.0
202107,Prayagraj Division,jazfyzr02kh,KFyojgVb8Go.mrHdT99cCnv,1.0
202107,Azamgarh Division,PQpO0hxWAzu,uULzcMXOegs.Ti9FJqkSK6J,0.0
202107,Gorakhpur Division,BVzTwy4XqVX,byP0VKnxVhr.Ti9FJqkSK6J,9.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,aknlXIekL1Z.wb51FJHqHxp,8204.0
202107,Chitrakoot Division,XGXEkQWtunf,ExMplulIRYb.Ti9FJqkSK6J,409.0
202107,Agra Division,XJMggNJYBFG,KFyojgVb8Go.zJCowC71NtF,11.0
202107,Agra Division,XJMggNJYBFG,xFbpDV663ak.QLxp2ax8CRL,3179.0
202107,Meerut Division,UizVoYdewpy,Gqxz6YlkZDc.Ti9FJqkSK6J,3011.0
202107,Bareilly Division,KdUYmr64aLB,uYJ0kOlfdTG.Ti9FJqkSK6J,252650.0
202107,Basti Division,gHvNAu4JzV7,xFbpDV663ak.svtwwOpurbg,2941.0
202107,Mirzapur Division,B5Cr0KNsqMm,K2tTwUh9NJy.svtwwOpurbg,435.0
202107,Lucknow Division,R2NAbaekmwn,bOFAAIzcaGZ.Ti9FJqkSK6J,12.0
202107,Gonda Division,K7kAZbm3Vf3,PZLXbWgoqhN.Ti9FJqkSK6J,19678.0
202107,Meerut Division,UizVoYdewpy,iOt7o3TvNG4.Ti9FJqkSK6J,8020.0
202107,Meerut Division,UizVoYdewpy,A89WukjS845.Ti9FJqkSK6J,4795.0
202107,Jhansi Division,dScoJEvslIF,Xg1j0efNUrP.Ti9FJqkSK6J,37.0
202107,Saharanpur Division,NWr84AQOxJz,bOFAAIzcaGZ.Ti9FJqkSK6J,28.0
202107,Prayagraj Division,jazfyzr02kh,qflIECaldR1.Ti9FJqkSK6J,743.0
202107,Ayodhya Division,pbjtM6RrgzH,A89WukjS845.Ti9FJqkSK6J,4333.0
202107,Chitrakoot Division,XGXEkQWtunf,DFDP0iJG63H.Ti9FJqkSK6J,4757.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,qflIECaldR1.Ti9FJqkSK6J,806.0
202107,Ayodhya Division,pbjtM6RrgzH,KFyojgVb8Go.hbUkGAlIwu8,9.0
202107,Meerut Division,UizVoYdewpy,ExMplulIRYb.Ti9FJqkSK6J,605.0
202107,Chitrakoot Division,XGXEkQWtunf,KFyojgVb8Go.v3ourGcXDlN,0.0
202107,Mirzapur Division,B5Cr0KNsqMm,ExMplulIRYb.Ti9FJqkSK6J,285.0
202107,Mirzapur Division,B5Cr0KNsqMm,KFyojgVb8Go.hbUkGAlIwu8,1.0
202107,Ayodhya Division,pbjtM6RrgzH,iOt7o3TvNG4.Ti9FJqkSK6J,5603.0
202107,Azamgarh Division,PQpO0hxWAzu,aknlXIekL1Z.wb51FJHqHxp,3801.0
202107,Ayodhya Division,pbjtM6RrgzH,PJcjOAHVupY.Ti9FJqkSK6J,14.0
202107,Jhansi Division,dScoJEvslIF,sNqvJFIliYY.Ti9FJqkSK6J,27425.0
202107,Saharanpur Division,NWr84AQOxJz,qflIECaldR1.Ti9FJqkSK6J,988.0
202107,Ayodhya Division,pbjtM6RrgzH,Gqxz6YlkZDc.Ti9FJqkSK6J,3001.0
202107,Alligarh Division,ewmZucZw6qh,KFyojgVb8Go.bg50uiDLvlP,2.0
202107,Lucknow Division,R2NAbaekmwn,qflIECaldR1.Ti9FJqkSK6J,1081.0
202107,Basti Division,gHvNAu4JzV7,xFbpDV663ak.QLxp2ax8CRL,1261.0
202107,Prayagraj Division,jazfyzr02kh,bOFAAIzcaGZ.Ti9FJqkSK6J,17.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,bOFAAIzcaGZ.Ti9FJqkSK6J,24.0
202107,Mirzapur Division,B5Cr0KNsqMm,Gqxz6YlkZDc.Ti9FJqkSK6J,842.0
202107,Lucknow Division,R2NAbaekmwn,xFbpDV663ak.QLxp2ax8CRL,5355.0
202107,Saharanpur Division,NWr84AQOxJz,byP0VKnxVhr.Ti9FJqkSK6J,0.0
202107,Jhansi Division,dScoJEvslIF,KFyojgVb8Go.PWn0jSvveTs,1.0
202107,Ayodhya Division,pbjtM6RrgzH,K2tTwUh9NJy.svtwwOpurbg,2817.0
202107,Moradabad Division,wUoXnBEvyKP,OHdD3HES2X5.gBzmANHnG0n,3398.0
202107,Meerut Division,UizVoYdewpy,KFyojgVb8Go.hbUkGAlIwu8,1.0
202107,Moradabad Division,wUoXnBEvyKP,uYJ0kOlfdTG.Ti9FJqkSK6J,358809.0
202107,Bareilly Division,KdUYmr64aLB,Xg1j0efNUrP.Ti9FJqkSK6J,95.0
202107,Jhansi Division,dScoJEvslIF,VGmj8dWOIBw.Ti9FJqkSK6J,594.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,n3L9KZq55UM.Ti9FJqkSK6J,10.0
202107,Meerut Division,UizVoYdewpy,PJcjOAHVupY.Ti9FJqkSK6J,7.0
202107,Agra Division,XJMggNJYBFG,A89WukjS845.Ti9FJqkSK6J,9362.0
202107,Basti Division,gHvNAu4JzV7,bOFAAIzcaGZ.Ti9FJqkSK6J,12.0
202107,Prayagraj Division,jazfyzr02kh,xFbpDV663ak.QLxp2ax8CRL,1706.0
202107,Azamgarh Division,PQpO0hxWAzu,NeNWp698eve.uBLH63dNSeY,68.0
202107,Prayagraj Division,jazfyzr02kh,n3L9KZq55UM.Ti9FJqkSK6J,13.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,xFbpDV663ak.QLxp2ax8CRL,3152.0
202107,Ayodhya Division,pbjtM6RrgzH,vuzSex7ZCxC.Ti9FJqkSK6J,46.0
202107,Mirzapur Division,B5Cr0KNsqMm,KFyojgVb8Go.zJCowC71NtF,5.0
202107,Azamgarh Division,PQpO0hxWAzu,PZLXbWgoqhN.Ti9FJqkSK6J,4357.0
202107,Agra Division,XJMggNJYBFG,ExMplulIRYb.Ti9FJqkSK6J,462.0
202107,Azamgarh Division,PQpO0hxWAzu,hhsaXegbkhg.Ti9FJqkSK6J,0.0
202107,Chitrakoot Division,XGXEkQWtunf,aRueVYr35yM.Ti9FJqkSK6J,6244.0
202107,Varanasi Division,DKN52YzYUsX,KFyojgVb8Go.PWn0jSvveTs,0.0
202107,Agra Division,XJMggNJYBFG,KFyojgVb8Go.hbUkGAlIwu8,4.0
202107,Ayodhya Division,pbjtM6RrgzH,Tm1DMF0QpSX.Ti9FJqkSK6J,5.0
202107,Bareilly Division,KdUYmr64aLB,sNqvJFIliYY.Ti9FJqkSK6J,81921.0
202107,Moradabad Division,wUoXnBEvyKP,VGmj8dWOIBw.Ti9FJqkSK6J,1151.0
202107,Saharanpur Division,NWr84AQOxJz,xFbpDV663ak.svtwwOpurbg,3893.0
202107,Meerut Division,UizVoYdewpy,Tm1DMF0QpSX.Ti9FJqkSK6J,2.0
202107,Mirzapur Division,B5Cr0KNsqMm,PJcjOAHVupY.Ti9FJqkSK6J,4.0
202107,Lucknow Division,R2NAbaekmwn,aknlXIekL1Z.iRNhRMvoSCx,14805.0
202107,Prayagraj Division,jazfyzr02kh,byP0VKnxVhr.Ti9FJqkSK6J,4.0
202107,Bareilly Division,KdUYmr64aLB,KFyojgVb8Go.v3ourGcXDlN,2.0
202107,Meerut Division,UizVoYdewpy,vuzSex7ZCxC.Ti9FJqkSK6J,3.0
202107,Mirzapur Division,B5Cr0KNsqMm,aRueVYr35yM.Ti9FJqkSK6J,6554.0
202107,Varanasi Division,DKN52YzYUsX,sNqvJFIliYY.Ti9FJqkSK6J,65283.0
202107,Lucknow Division,R2NAbaekmwn,KFyojgVb8Go.mrHdT99cCnv,2.0
202107,Bareilly Division,KdUYmr64aLB,DFDP0iJG63H.Ti9FJqkSK6J,15394.0
202107,Gonda Division,K7kAZbm3Vf3,uULzcMXOegs.Ti9FJqkSK6J,22.0
202107,Prayagraj Division,jazfyzr02kh,xFbpDV663ak.svtwwOpurbg,6321.0
202107,Bareilly Division,KdUYmr64aLB,KFyojgVb8Go.PWn0jSvveTs,1.0
202107,Chitrakoot Division,XGXEkQWtunf,VGmj8dWOIBw.Ti9FJqkSK6J,675.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,aknlXIekL1Z.iRNhRMvoSCx,8999.0
202107,Basti Division,gHvNAu4JzV7,byP0VKnxVhr.Ti9FJqkSK6J,5.0
202107,Moradabad Division,wUoXnBEvyKP,DFDP0iJG63H.Ti9FJqkSK6J,10068.0
202107,Chitrakoot Division,XGXEkQWtunf,KFyojgVb8Go.zJCowC71NtF,11.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,KFyojgVb8Go.mrHdT99cCnv,2.0
202107,Varanasi Division,DKN52YzYUsX,SCutWcJX88a.Ti9FJqkSK6J,27.0
202107,Saharanpur Division,NWr84AQOxJz,KFyojgVb8Go.bg50uiDLvlP,0.0
202107,Saharanpur Division,NWr84AQOxJz,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
202107,Gorakhpur Division,BVzTwy4XqVX,uYJ0kOlfdTG.Ti9FJqkSK6J,221596.0
202107,Bareilly Division,KdUYmr64aLB,VGmj8dWOIBw.Ti9FJqkSK6J,925.0
202107,Gonda Division,K7kAZbm3Vf3,NeNWp698eve.gZiING8oxqo,606.0
202107,Lucknow Division,R2NAbaekmwn,jhdL4rNP5pA.Ti9FJqkSK6J,376.0
202107,Alligarh Division,ewmZucZw6qh,NeNWp698eve.gZiING8oxqo,296.0
202107,Varanasi Division,DKN52YzYUsX,Xg1j0efNUrP.Ti9FJqkSK6J,91.0
202107,Varanasi Division,DKN52YzYUsX,ozzIeiddUyN.Ti9FJqkSK6J,2421.0
202107,Agra Division,XJMggNJYBFG,Gqxz6YlkZDc.Ti9FJqkSK6J,3334.0
202107,Agra Division,XJMggNJYBFG,NeNWp698eve.JD3TbSsgoKa,1034.0
202107,Jhansi Division,dScoJEvslIF,ozzIeiddUyN.Ti9FJqkSK6J,2428.0
202107,Agra Division,XJMggNJYBFG,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
202107,Moradabad Division,wUoXnBEvyKP,KFyojgVb8Go.v3ourGcXDlN,3.0
202107,Gonda Division,K7kAZbm3Vf3,aknlXIekL1Z.wb51FJHqHxp,9032.0
202107,Ayodhya Division,pbjtM6RrgzH,ExMplulIRYb.Ti9FJqkSK6J,535.0
202107,Alligarh Division,ewmZucZw6qh,bOFAAIzcaGZ.Ti9FJqkSK6J,53.0
202107,Mirzapur Division,B5Cr0KNsqMm,iOt7o3TvNG4.Ti9FJqkSK6J,1886.0
202107,Meerut Division,UizVoYdewpy,NeNWp698eve.JD3TbSsgoKa,1359.0
202107,Chitrakoot Division,XGXEkQWtunf,sNqvJFIliYY.Ti9FJqkSK6J,26107.0
202107,Prayagraj Division,jazfyzr02kh,jhdL4rNP5pA.Ti9FJqkSK6J,363.0
202107,Bareilly Division,KdUYmr64aLB,aRueVYr35yM.Ti9FJqkSK6J,14093.0
202107,Azamgarh Division,PQpO0hxWAzu,NeNWp698eve.e4vOZhidnTl,752.0
202107,Agra Division,XJMggNJYBFG,aRueVYr35yM.Ti9FJqkSK6J,17739.0
202107,Prayagraj Division,jazfyzr02kh,NeNWp698eve.JD3TbSsgoKa,947.0
202107,Meerut Division,UizVoYdewpy,jhdL4rNP5pA.Ti9FJqkSK6J,513.0
202107,Alligarh Division,ewmZucZw6qh,byP0VKnxVhr.Ti9FJqkSK6J,29.0
202107,Prayagraj Division,jazfyzr02kh,NeNWp698eve.e4vOZhidnTl,1905.0
202107,Meerut Division,UizVoYdewpy,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
202107,Basti Division,gHvNAu4JzV7,KFyojgVb8Go.mrHdT99cCnv,0.0
202107,Alligarh Division,ewmZucZw6qh,PZLXbWgoqhN.Ti9FJqkSK6J,7829.0
202107,Gonda Division,K7kAZbm3Vf3,hhsaXegbkhg.Ti9FJqkSK6J,2.0
202107,Varanasi Division,DKN52YzYUsX,aknlXIekL1Z.wb51FJHqHxp,6018.0
202107,Agra Division,XJMggNJYBFG,Tm1DMF0QpSX.Ti9FJqkSK6J,0.0
202107,Varanasi Division,DKN52YzYUsX,uYJ0kOlfdTG.Ti9FJqkSK6J,236231.0
202107,Ayodhya Division,pbjtM6RrgzH,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
202107,Ayodhya Division,pbjtM6RrgzH,jhdL4rNP5pA.Ti9FJqkSK6J,100.0
202107,Chitrakoot Division,XGXEkQWtunf,iOt7o3TvNG4.Ti9FJqkSK6J,4832.0
202107,Chitrakoot Division,XGXEkQWtunf,Xg1j0efNUrP.Ti9FJqkSK6J,37.0
202107,Agra Division,XJMggNJYBFG,xFbpDV663ak.svtwwOpurbg,7503.0
202107,Ayodhya Division,pbjtM6RrgzH,NeNWp698eve.JD3TbSsgoKa,852.0
202107,Basti Division,gHvNAu4JzV7,n3L9KZq55UM.Ti9FJqkSK6J,0.0
202107,Chitrakoot Division,XGXEkQWtunf,Gqxz6YlkZDc.Ti9FJqkSK6J,1234.0
202107,Mirzapur Division,B5Cr0KNsqMm,OHdD3HES2X5.gBzmANHnG0n,1887.0
202107,Moradabad Division,wUoXnBEvyKP,Tm1DMF0QpSX.Ti9FJqkSK6J,3.0
202107,Azamgarh Division,PQpO0hxWAzu,SCutWcJX88a.Ti9FJqkSK6J,1.0
202107,Alligarh Division,ewmZucZw6qh,xFbpDV663ak.QLxp2ax8CRL,2311.0
202107,Moradabad Division,wUoXnBEvyKP,KFyojgVb8Go.PWn0jSvveTs,1.0
202107,Meerut Division,UizVoYdewpy,KFyojgVb8Go.zJCowC71NtF,12.0
202107,Mirzapur Division,B5Cr0KNsqMm,NeNWp698eve.JD3TbSsgoKa,381.0
202107,Gorakhpur Division,BVzTwy4XqVX,KFyojgVb8Go.v3ourGcXDlN,0.0
202107,Moradabad Division,wUoXnBEvyKP,ExMplulIRYb.Ti9FJqkSK6J,239.0
202107,Chitrakoot Division,XGXEkQWtunf,ozzIeiddUyN.Ti9FJqkSK6J,15121.0
202107,Gorakhpur Division,BVzTwy4XqVX,OHdD3HES2X5.gBzmANHnG0n,4133.0
202107,Jhansi Division,dScoJEvslIF,OHdD3HES2X5.gBzmANHnG0n,1838.0
202107,Meerut Division,UizVoYdewpy,OHdD3HES2X5.gBzmANHnG0n,6329.0
202107,Jhansi Division,dScoJEvslIF,KFyojgVb8Go.zJCowC71NtF,6.0
202107,Lucknow Division,R2NAbaekmwn,KFyojgVb8Go.bg50uiDLvlP,9.0
202107,Basti Division,gHvNAu4JzV7,qflIECaldR1.Ti9FJqkSK6J,296.0
202107,Gorakhpur Division,BVzTwy4XqVX,VGmj8dWOIBw.Ti9FJqkSK6J,668.0
202107,Basti Division,gHvNAu4JzV7,aknlXIekL1Z.iRNhRMvoSCx,4026.0
202107,Basti Division,gHvNAu4JzV7,iOt7o3TvNG4.Ti9FJqkSK6J,2560.0
202107,Mirzapur Division,B5Cr0KNsqMm,uYJ0kOlfdTG.Ti9FJqkSK6J,191097.0
202107,Moradabad Division,wUoXnBEvyKP,aRueVYr35yM.Ti9FJqkSK6J,17653.0
202107,Prayagraj Division,jazfyzr02kh,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
202107,Moradabad Division,wUoXnBEvyKP,KFyojgVb8Go.hbUkGAlIwu8,4.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,KFyojgVb8Go.bg50uiDLvlP,0.0
202107,Chitrakoot Division,XGXEkQWtunf,vuzSex7ZCxC.Ti9FJqkSK6J,8.0
202107,Gonda Division,K7kAZbm3Vf3,NeNWp698eve.e4vOZhidnTl,1261.0
202107,Moradabad Division,wUoXnBEvyKP,PJcjOAHVupY.Ti9FJqkSK6J,13.0
202107,Alligarh Division,ewmZucZw6qh,NeNWp698eve.e4vOZhidnTl,1654.0
202107,Prayagraj Division,jazfyzr02kh,PZLXbWgoqhN.Ti9FJqkSK6J,6664.0
202107,Varanasi Division,DKN52YzYUsX,OHdD3HES2X5.gBzmANHnG0n,4409.0
202107,Basti Division,gHvNAu4JzV7,Gqxz6YlkZDc.Ti9FJqkSK6J,1466.0
202107,Bareilly Division,KdUYmr64aLB,ExMplulIRYb.Ti9FJqkSK6J,1018.0
202107,Saharanpur Division,NWr84AQOxJz,n3L9KZq55UM.Ti9FJqkSK6J,36.0
202107,Azamgarh Division,PQpO0hxWAzu,ozzIeiddUyN.Ti9FJqkSK6J,3489.0
202107,Alligarh Division,ewmZucZw6qh,jhdL4rNP5pA.Ti9FJqkSK6J,185.0
202107,Agra Division,XJMggNJYBFG,iOt7o3TvNG4.Ti9FJqkSK6J,7891.0
202107,Kanpur Nagar Division,qTT8nTiU0SH,byP0VKnxVhr.Ti9FJqkSK6J,9.0
202107,Varanasi Division,DKN52YzYUsX,PZLXbWgoqhN.Ti9FJqkSK6J,7005.0
202107,Mirzapur Division,B5Cr0KNsqMm,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
202107,Saharanpur Division,NWr84AQOxJz,aknlXIekL1Z.iRNhRMvoSCx,8180.0
202107,Bareilly Division,KdUYmr64aLB,A89WukjS845.Ti9FJqkSK6J,2743.0
202107,Ayodhya Division,pbjtM6RrgzH,KFyojgVb8Go.zJCowC71NtF,17.0
202107,Saharanpur Division,NWr84AQOxJz,KFyojgVb8Go.mrHdT99cCnv,1.0
202107,Bareilly Division,KdUYmr64aLB,OHdD3HES2X5.gBzmANHnG0n,6165.0
202107,Gorakhpur Division,BVzTwy4XqVX,KFyojgVb8Go.PWn0jSvveTs,0.0
202107,Jhansi Division,dScoJEvslIF,uYJ0kOlfdTG.Ti9FJqkSK6J,178491.0
202107,Gorakhpur Division,BVzTwy4XqVX,aknlXIekL1Z.wb51FJHqHxp,6715.0
202107,Bareilly Division,KdUYmr64aLB,KFyojgVb8Go.hbUkGAlIwu8,8.0
202107,Mirzapur Division,B5Cr0KNsqMm,A89WukjS845.Ti9FJqkSK6J,1887.0
202107,Basti Division,gHvNAu4JzV7,KFyojgVb8Go.bg50uiDLvlP,0.0
