calc_type,composite_index,composite_rank,date,district,district_id,div_map_id,division,domain,domain_index,domain_rank,indicator,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type,type_index,type_rank,value,year
p,0.4821815583889696,59.0,2023-04-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,immunization,0.4931033667129877,57.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.7542348966279676,9.0,153,1.2550403866946511,1,quality,1.2373845877837704,65.0,1.2550403866946511,2024
p,0.4821815583889696,59.0,2023-04-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,communicable_diseases,0.3991602840516485,14.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.7983205681032971,14.0,153,90.73642766040035,1,coverage,4.2628238554336315,42.0,90.73642766040035,2024
p,0.4821815583889696,59.0,2023-04-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,family_planning,0.1888257730652002,50.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.2101438299723683,37.0,153,0.7200716762410665,1,coverage,4.2628238554336315,42.0,0.7200716762410665,2024
p,0.4821815583889696,59.0,2023-04-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,family_planning,0.1888257730652002,50.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.1675077161580321,58.0,153,8.751509426844734,1,coverage,4.2628238554336315,42.0,8.751509426844734,2024
p,0.4821815583889696,59.0,2023-04-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,finance,0.5665065847927117,38.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.5665065847927117,38.0,153,-10966.12992781788,1,coverage,4.2628238554336315,42.0,-10966.12992781788,2024
p,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,ante_natal,0.0,65.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.0,65.0,138,50.32779621474496,1,coverage,2.81738380432596,74.0,50.32779621474496,2024
p,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,delivery_care,0.9149173089531788,6.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.7637437611710137,4.0,138,71.01853250742809,1,coverage,2.81738380432596,74.0,71.01853250742809,2024
n,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,delivery_care,0.9149173089531788,6.0,Still birth ratio,indicator_4,indicator_4,0.32026207810961005,66.0,138,13.120710536939844,1,quality,1.7940628023855836,18.0,13.120710536939844,2024
p,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,delivery_care,0.9149173089531788,6.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.8303730437894562,5.0,138,9.458218549127645,1,quality,1.7940628023855836,18.0,23.113546395508084,2024
p,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,delivery_care,0.9149173089531788,6.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.8303730437894562,5.0,138,54.975978037062454,1,quality,1.7940628023855836,18.0,23.113546395508084,2024
p,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,1.0,1.0,138,100.0,1,coverage,2.81738380432596,74.0,100.0,2024
p,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,immunization,0.40317472337183735,70.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.16292176625715754,72.0,138,59.930214341664886,1,coverage,2.81738380432596,74.0,59.930214341664886,2024
p,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,immunization,0.40317472337183735,70.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.6434276804865172,26.0,138,1.0706723891273249,1,quality,1.7940628023855836,18.0,1.0706723891273249,2024
p,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,communicable_diseases,0.0,39.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.0,39.0,138,54.06783799180736,1,coverage,2.81738380432596,74.0,54.06783799180736,2024
p,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,family_planning,0.4453591384488943,10.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.7013375727326633,2.0,138,2.186676124025806,1,coverage,2.81738380432596,74.0,2.186676124025806,2024
p,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,family_planning,0.4453591384488943,10.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.1893807041651253,50.0,138,9.272086497733287,1,coverage,2.81738380432596,74.0,9.272086497733287,2024
p,0.4877528037913858,57.0,2023-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,finance,0.0,75.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.0,75.0,138,-24306.960142772157,1,coverage,2.81738380432596,74.0,-24306.960142772157,2024
p,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,ante_natal,0.9305318350732132,5.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.9305318350732132,5.0,152,96.54936315516892,1,coverage,4.684245995089621,27.0,96.54936315516892,2024
p,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,delivery_care,0.427777088313855,61.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.2639901989022517,66.0,152,42.61156087449646,1,coverage,4.684245995089621,27.0,42.61156087449646,2024
n,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,delivery_care,0.427777088313855,61.0,Still birth ratio,indicator_4,indicator_4,0.823458029316326,17.0,152,4.013332426365554,1,quality,1.5622526509194887,40.0,4.013332426365554,2024
p,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,delivery_care,0.427777088313855,61.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.09794151836149384,67.0,152,0.3103180760279286,1,quality,1.5622526509194887,40.0,2.726215458974945,2024
p,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,delivery_care,0.427777088313855,61.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.09794151836149384,67.0,152,8.363309352517986,1,quality,1.5622526509194887,40.0,2.726215458974945,2024
p,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,post_natal_care,0.6916484977074285,29.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.6916484977074285,29.0,152,76.38255900959119,1,coverage,4.684245995089621,27.0,76.38255900959119,2024
p,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,immunization,0.4525156014838056,63.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.2641780997259421,65.0,152,64.77721598988782,1,coverage,4.684245995089621,27.0,64.77721598988782,2024
p,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,immunization,0.4525156014838056,63.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.6408531032416689,27.0,152,1.0663886459944845,1,quality,1.5622526509194887,40.0,1.0663886459944845,2024
p,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,152,100.0,1,coverage,4.684245995089621,27.0,100.0,2024
p,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,family_planning,0.2688006383852677,28.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.2547413810693652,23.0,152,0.8532308782121748,1,coverage,4.684245995089621,27.0,0.8532308782121748,2024
p,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,family_planning,0.2688006383852677,28.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.2828598957011703,31.0,152,11.496891069613588,1,coverage,4.684245995089621,27.0,11.496891069613588,2024
p,0.5562345308382239,29.0,2023-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,finance,0.9962960869102506,2.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.9962960869102506,2.0,152,-844.8905109489052,1,coverage,4.684245995089621,27.0,-844.8905109489052,2024
p,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,ante_natal,0.625012228214783,34.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.625012228214783,34.0,181,81.37353098290599,1,coverage,4.6589436282506185,29.0,81.37353098290599,2024
p,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,delivery_care,0.4257556703691293,62.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.2762813733817217,65.0,181,43.310215313673716,1,coverage,4.6589436282506185,29.0,43.310215313673716,2024
n,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,delivery_care,0.4257556703691293,62.0,Still birth ratio,indicator_4,indicator_4,0.5654225973053758,44.0,181,8.683533447684393,1,quality,1.2383314651264303,64.0,8.683533447684393,2024
p,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,delivery_care,0.4257556703691293,62.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.21778152021014527,50.0,181,1.076194575979337,1,quality,1.2383314651264303,64.0,6.061978178494178,2024
p,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,delivery_care,0.4257556703691293,62.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.21778152021014527,50.0,181,17.695473251028808,1,quality,1.2383314651264303,64.0,6.061978178494178,2024
p,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,1.0,1.0,181,100.0,1,coverage,4.6589436282506185,29.0,100.0,2024
p,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,immunization,0.4935027155547361,56.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.5318780834985629,33.0,181,77.59164663461539,1,coverage,4.6589436282506185,29.0,77.59164663461539,2024
p,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,immunization,0.4935027155547361,56.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.4551273476109092,73.0,181,0.757366482504604,1,quality,1.2383314651264303,64.0,0.757366482504604,2024
p,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,communicable_diseases,0.4881520042594121,5.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.9763040085188242,5.0,181,98.91159188034187,1,coverage,4.6589436282506185,29.0,98.91159188034187,2024
p,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,family_planning,0.24847614473226376,35.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.03253700366350526,70.0,181,0.189773875707754,1,coverage,4.6589436282506185,29.0,0.189773875707754,2024
p,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,family_planning,0.24847614473226376,35.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.4644152858010223,17.0,181,15.817908991424684,1,coverage,4.6589436282506185,29.0,15.817908991424684,2024
p,0.4850691553015526,58.0,2023-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,finance,0.7525156451721999,19.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.7525156451721999,19.0,181,-6585.74784651527,1,coverage,4.6589436282506185,29.0,-6585.74784651527,2024
p,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,ante_natal,0.4431796940106946,50.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.4431796940106946,50.0,165,72.34150828913116,1,coverage,3.6756342610944497,64.0,72.34150828913116,2024
p,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,delivery_care,0.4841536051718984,52.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.3145853048978087,60.0,165,45.487485828900326,1,coverage,3.6756342610944497,64.0,45.487485828900326,2024
n,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,delivery_care,0.4841536051718984,52.0,Still birth ratio,indicator_4,indicator_4,0.635236306823696,36.0,165,7.419970320118719,1,quality,0.8865559087207909,74.0,7.419970320118719,2024
p,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,delivery_care,0.4841536051718984,52.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.2513196018970951,47.0,165,1.2116892373485388,1,quality,0.8865559087207909,74.0,6.995515234983943,2024
p,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,delivery_care,0.4841536051718984,52.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.2513196018970951,47.0,165,20.49110922946655,1,quality,0.8865559087207909,74.0,6.995515234983943,2024
p,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,post_natal_care,0.685845550621666,32.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.685845550621666,32.0,165,75.93809624761501,1,coverage,3.6756342610944497,64.0,75.93809624761501,2024
p,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,immunization,0.14179681010863826,75.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.2835936202172765,62.0,165,65.70661029638437,1,coverage,3.6756342610944497,64.0,65.70661029638437,2024
p,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,immunization,0.14179681010863826,75.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.0,75.0,165,9.704970849605405e-05,1,quality,0.8865559087207909,74.0,9.704970849605405e-05,2024
p,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,communicable_diseases,0.41283579113469465,12.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.8256715822693893,12.0,165,91.9927188741657,1,coverage,3.6756342610944497,64.0,91.9927188741657,2024
p,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,family_planning,0.2989377829431542,23.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.10246894367578767,51.0,165,0.3985764017494587,1,coverage,3.6756342610944497,64.0,0.3985764017494587,2024
p,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,family_planning,0.2989377829431542,23.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.4954066222105207,14.0,165,16.555502736081177,1,coverage,3.6756342610944497,64.0,16.555502736081177,2024
p,0.4370354948534821,68.0,2023-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,finance,0.524882943191306,44.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.524882943191306,44.0,165,-11946.337308347527,1,coverage,3.6756342610944497,64.0,-11946.337308347527,2024
p,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,ante_natal,0.3929291711155373,54.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.3929291711155373,54.0,139,69.84545407556729,1,coverage,4.258863599703498,43.0,69.84545407556729,2024
p,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,delivery_care,0.6518101293480463,26.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.6105153750002282,16.0,139,62.308730821267176,1,coverage,4.258863599703498,43.0,62.308730821267176,2024
n,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,delivery_care,0.6518101293480463,26.0,Still birth ratio,indicator_4,indicator_4,0.7361302437557179,25.0,139,5.593884020137984,1,quality,1.7166728372847708,27.0,5.593884020137984,2024
p,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,delivery_care,0.6518101293480463,26.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.3043923846440963,41.0,139,0.0,1,quality,1.7166728372847708,27.0,8.472803347280331,2024
p,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,delivery_care,0.6518101293480463,26.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.3043923846440963,41.0,139,28.242677824267783,1,quality,1.7166728372847708,27.0,8.472803347280331,2024
p,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,post_natal_care,0.6117011358361667,35.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.6117011358361667,35.0,139,70.25918329293306,1,coverage,4.258863599703498,43.0,70.25918329293306,2024
p,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,immunization,0.6347822773668943,20.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.5934143458488317,24.0,139,80.53730301796827,1,coverage,4.258863599703498,43.0,80.53730301796827,2024
p,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,immunization,0.6347822773668943,20.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.6761502088849569,21.0,139,1.125118184683265,1,quality,1.7166728372847708,27.0,1.125118184683265,2024
p,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,139,100.0,1,coverage,4.258863599703498,43.0,100.0,2024
p,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,family_planning,0.2612242141393233,30.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.3901478839669726,10.0,139,1.2575271102704892,1,coverage,4.258863599703498,43.0,1.2575271102704892,2024
p,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,family_planning,0.2612242141393233,30.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.13230054431167404,65.0,139,7.913578807209992,1,coverage,4.258863599703498,43.0,7.913578807209992,2024
p,0.5737264005730258,27.0,2023-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,finance,0.5278551436240876,43.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.5278551436240876,43.0,139,-11876.344086021503,1,coverage,4.258863599703498,43.0,-11876.344086021503,2024
p,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,ante_natal,0.8882472974301525,9.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.8882472974301525,9.0,132,94.44899698439754,1,coverage,5.3134688375178944,11.0,94.44899698439754,2024
p,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.7869559905426134,13.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.4124303343247612,45.0,132,51.04918900663581,1,coverage,5.3134688375178944,11.0,51.04918900663581,2024
n,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.7869559905426134,13.0,Still birth ratio,indicator_4,indicator_4,0.9387475328252084,6.0,132,1.926699777359137,1,quality,2.0594298676069362,8.0,1.926699777359137,2024
p,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.7869559905426134,13.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.5048450522389355,19.0,132,1.7811704834605595,1,quality,2.0594298676069362,8.0,14.052430560867279,2024
p,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.7869559905426134,13.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.5048450522389355,19.0,132,42.685370741482956,1,quality,2.0594298676069362,8.0,14.052430560867279,2024
p,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,post_natal_care,0.8830564042291494,14.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.8830564042291494,14.0,132,91.0429868128104,1,coverage,5.3134688375178944,11.0,91.0429868128104,2024
p,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,immunization,0.7684764227813354,2.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.9211155630198786,4.0,132,96.22391031787005,1,coverage,5.3134688375178944,11.0,96.22391031787005,2024
p,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,immunization,0.7684764227813354,2.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.6158372825427921,37.0,132,1.0247657541796804,1,quality,2.0594298676069362,8.0,1.0247657541796804,2024
p,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,132,100.0,1,coverage,5.3134688375178944,11.0,100.0,2024
p,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,family_planning,0.26160320804443804,29.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.3459718790417161,12.0,132,1.1256265592890022,1,coverage,5.3134688375178944,11.0,1.1256265592890022,2024
p,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,family_planning,0.26160320804443804,29.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.17723453704716,56.0,132,8.983007744581556,1,coverage,5.3134688375178944,11.0,8.983007744581556,2024
p,0.6482287603134325,3.0,2023-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,finance,0.6854128224250772,25.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.6854128224250772,25.0,132,-8165.971959075407,1,coverage,5.3134688375178944,11.0,-8165.971959075407,2024
p,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,ante_natal,0.7672958047980359,23.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.7672958047980359,23.0,148,88.44106979424427,1,coverage,4.938683834693997,19.0,88.44106979424427,2024
p,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,delivery_care,0.3744432590894324,66.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.4636656685219717,31.0,148,53.96150578640337,1,coverage,4.938683834693997,19.0,53.96150578640337,2024
n,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,delivery_care,0.3744432590894324,66.0,Still birth ratio,indicator_4,indicator_4,0.3593632986808989,63.0,148,12.413014858002631,1,quality,1.0415325976406424,70.0,12.413014858002631,2024
p,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,delivery_care,0.3744432590894324,66.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.15015040503271335,61.0,148,0.0,1,quality,1.0415325976406424,70.0,4.179456906729634,2024
p,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,delivery_care,0.3744432590894324,66.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.15015040503271335,61.0,148,13.931523022432113,1,quality,1.0415325976406424,70.0,4.179456906729634,2024
p,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,1.0,1.0,148,100.0,1,coverage,4.938683834693997,19.0,100.0,2024
p,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,immunization,0.5517350455882299,40.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.5714511972494297,28.0,148,79.48595725208304,1,coverage,4.938683834693997,19.0,79.48595725208304,2024
p,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,immunization,0.5517350455882299,40.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.5320188939270301,64.0,148,0.8853034609597057,1,quality,1.0415325976406424,70.0,0.8853034609597057,2024
p,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,148,100.0,1,coverage,4.938683834693997,19.0,100.0,2024
p,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,family_planning,0.18989347287848035,48.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.009423901135455515,74.0,148,0.12076286025944692,1,coverage,4.938683834693997,19.0,0.12076286025944692,2024
p,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,family_planning,0.18989347287848035,48.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.3703630446215052,22.0,148,13.579465839174125,1,coverage,4.938683834693997,19.0,13.579465839174125,2024
p,0.5625566001861341,28.0,2023-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,finance,0.7564842183675974,18.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.7564842183675974,18.0,148,-6492.290748898678,1,coverage,4.938683834693997,19.0,-6492.290748898678,2024
p,0.5372481919848889,43.0,2023-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,1.0,1.0,143,100.0,1,coverage,5.1512030473844055,13.0,100.0,2024
