calc_type,composite_index,composite_rank,date,district,district_id,div_map_id,division,domain,domain_index,domain_rank,indicator,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,type,type_index,type_rank,value,year
p,0.6169319686998025,4.0,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,delivery_care,0.7658371511872161,11.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.38693554734952057,23.0,141,25.63658178909479,quality,1.713095392715492,48.0,8.746107616576344,2021
p,0.6169319686998025,4.0,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,post_natal_care,0.0,72.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.0,72.0,141,28.805576040155106,coverage,4.668554257873035,14.0,28.805576040155106,2021
p,0.6169319686998025,4.0,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,immunization,0.7438688340327579,20.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.948765516586088,3.0,141,98.16182215971243,coverage,4.668554257873035,14.0,98.16182215971243,2021
p,0.6169319686998025,4.0,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,immunization,0.7438688340327579,20.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.5389721514794278,38.0,141,0.95207177428875,quality,1.713095392715492,48.0,0.95207177428875,2021
p,0.6169319686998025,4.0,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,communicable_diseases,0.4736550464106518,46.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.7827194601391974,18.0,141,86.72851454976185,coverage,4.668554257873035,14.0,86.72851454976185,2021
p,0.6169319686998025,4.0,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,communicable_diseases,0.4736550464106518,46.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.1645906326821063,60.0,141,11.83206106870229,quality,1.713095392715492,48.0,11.83206106870229,2021
p,0.6169319686998025,4.0,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,family_planning,0.14566050039305814,34.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.11143982561933746,32.0,141,7.9935019383692945,coverage,4.668554257873035,14.0,7.9935019383692945,2021
p,0.6169319686998025,4.0,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,family_planning,0.14566050039305814,34.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.17988117516677882,31.0,141,37.93526343632885,coverage,4.668554257873035,14.0,37.93526343632885,2021
p,0.6169319686998025,4.0,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,finance,1.0,1.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,1.0,1.0,141,7330.1230604601415,coverage,4.668554257873035,14.0,7330.1230604601415,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,1.0,1.0,140,100.0,coverage,4.236039340880152,30.0,100.0,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,delivery_care,0.7602779367402613,12.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.4226315177733382,49.0,140,63.57590271609812,coverage,4.236039340880152,30.0,63.57590271609812,2021
n,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,delivery_care,0.7602779367402613,12.0,Still birth ratio,indicator_4,indicator_4,0.9670528670243256,4.0,140,3.4265079929888373,quality,2.2488222737706343,12.0,3.4265079929888373,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,delivery_care,0.7602779367402613,12.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.4455747127115601,16.0,140,3.8809454333236064,quality,2.2488222737706343,12.0,10.045088300243174,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,delivery_care,0.7602779367402613,12.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.4455747127115601,16.0,140,24.4280883230555,quality,2.2488222737706343,12.0,10.045088300243174,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,post_natal_care,0.27136575656922,67.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.27136575656922,67.0,140,48.12530476152821,coverage,4.236039340880152,30.0,48.12530476152821,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,immunization,0.7508359684863006,17.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,140,100.0,coverage,4.236039340880152,30.0,100.0,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,immunization,0.7508359684863006,17.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.5016719369726013,49.0,140,0.9311973729267458,quality,2.2488222737706343,12.0,0.9311973729267458,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,communicable_diseases,0.6672613785310735,15.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,140,100.0,coverage,4.236039340880152,30.0,100.0,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,communicable_diseases,0.6672613785310735,15.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.33452275706214696,40.0,140,13.355555555555556,quality,2.2488222737706343,12.0,13.355555555555556,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,family_planning,0.06546311579164052,64.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.03190792832433577,68.0,140,2.56462384814158,coverage,4.236039340880152,30.0,2.56462384814158,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,family_planning,0.06546311579164052,64.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.09901830325894526,54.0,140,25.068980774579874,coverage,4.236039340880152,30.0,25.068980774579874,2021
p,0.5821243244611279,14.0,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,finance,0.4111158349543127,18.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.4111158349543127,18.0,140,4873.737373737375,coverage,4.236039340880152,30.0,4873.737373737375,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,0.5543917900222529,39.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.5543917900222529,39.0,195,74.28557523846601,coverage,2.530528603910689,69.0,74.28557523846601,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,delivery_care,0.6399748333939981,25.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.30439456289203576,66.0,195,58.192459616224184,coverage,2.530528603910689,69.0,58.192459616224184,2021
n,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,delivery_care,0.6399748333939981,25.0,Still birth ratio,indicator_4,indicator_4,0.7365618293939179,26.0,195,8.344535027844211,quality,2.230237130243905,13.0,8.344535027844211,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,delivery_care,0.6399748333939981,25.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.4394840539480203,17.0,195,0.0,quality,2.230237130243905,13.0,9.91016741527154,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,delivery_care,0.6399748333939981,25.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.4394840539480203,17.0,195,33.033891384238466,quality,2.230237130243905,13.0,9.91016741527154,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,post_natal_care,0.2128693447250316,69.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.2128693447250316,69.0,195,43.960686416563384,coverage,2.530528603910689,69.0,43.960686416563384,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,immunization,0.7454679997333296,18.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.8169471981527195,15.0,195,93.43247786378868,coverage,2.530528603910689,69.0,93.43247786378868,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,immunization,0.7454679997333296,18.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.6739888013139397,15.0,195,1.027631440002816,quality,2.230237130243905,13.0,1.027631440002816,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,0.2562850938651514,70.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.1323677421422758,57.0,195,47.00506131983649,coverage,2.530528603910689,69.0,47.00506131983649,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,0.2562850938651514,70.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.3802024455880271,34.0,195,13.765088207985144,quality,2.230237130243905,13.0,13.765088207985144,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,family_planning,0.14400761701593434,35.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.2230119504872192,16.0,195,15.609458363106326,coverage,2.530528603910689,69.0,15.609458363106326,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,family_planning,0.14400761701593434,35.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.06500328354464943,66.0,195,19.656770596243405,coverage,2.530528603910689,69.0,19.656770596243405,2021
p,0.40618697357358136,70.0,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,finance,0.2215427319445046,68.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.2215427319445046,68.0,195,4082.9797265440834,coverage,2.530528603910689,69.0,4082.9797265440834,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,0.5588252703656742,37.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.5588252703656742,37.0,183,74.54141522114574,coverage,3.2006185239499536,55.0,74.54141522114574,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.4379554521584515,53.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.3629058510834055,60.0,183,60.85653525141611,coverage,3.2006185239499536,55.0,60.85653525141611,2021
n,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.4379554521584515,53.0,Still birth ratio,indicator_4,indicator_4,0.2566856453327204,68.0,183,18.583735956691307,quality,1.6438402932343992,52.0,18.583735956691307,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.4379554521584515,53.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.34713743002961434,28.0,183,0.007746233394012162,quality,1.6438402932343992,52.0,7.864495722449168,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.4379554521584515,53.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.34713743002961434,28.0,183,26.196911196911202,quality,1.6438402932343992,52.0,7.864495722449168,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,post_natal_care,0.6242382794633152,33.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.6242382794633152,33.0,183,73.24786076023051,coverage,3.2006185239499536,55.0,73.24786076023051,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,immunization,0.5243185637370356,55.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.4784986244847558,42.0,183,81.28970552104174,coverage,3.2006185239499536,55.0,81.28970552104174,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,immunization,0.5243185637370356,55.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.5701385029893152,31.0,183,0.9695134683650032,quality,1.6438402932343992,52.0,0.9695134683650032,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,0.6404656399632771,20.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.8110525650438052,15.0,183,88.45909930319843,coverage,3.2006185239499536,55.0,88.45909930319843,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,0.6404656399632771,20.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.469878714882749,25.0,183,14.569063926940641,quality,1.6438402932343992,52.0,14.569063926940641,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,family_planning,0.06433739384174025,66.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.05168746706628356,56.0,183,3.9147828178524553,coverage,3.2006185239499536,55.0,3.9147828178524553,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,family_planning,0.06433739384174025,66.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.07698732061719693,60.0,183,21.563579058104853,coverage,3.2006185239499536,55.0,21.563579058104853,2021
p,0.4547396346712248,62.0,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,finance,0.2364231458255168,67.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.2364231458255168,67.0,183,4145.049718979681,coverage,3.2006185239499536,55.0,4145.049718979681,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,ante_natal,0.7296711265930519,17.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.7296711265930519,17.0,188,84.40030654632609,coverage,4.980655388083131,6.0,84.40030654632609,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,delivery_care,0.8043571399150599,5.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.5703874424117198,29.0,188,70.30337310603265,coverage,4.980655388083131,6.0,70.30337310603265,2021
n,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,delivery_care,0.8043571399150599,5.0,Still birth ratio,indicator_4,indicator_4,0.7022891889379816,29.0,188,9.075816270060876,quality,2.411831408102632,6.0,9.075816270060876,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,delivery_care,0.8043571399150599,5.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.570197394197739,8.0,188,0.8907701055025585,quality,2.411831408102632,6.0,12.805742463682295,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,delivery_care,0.8043571399150599,5.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.570197394197739,8.0,188,40.60734463276836,quality,2.411831408102632,6.0,12.805742463682295,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,1.0,1.0,188,100.0,coverage,4.980655388083131,6.0,100.0,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,immunization,0.6505761799877212,37.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.8170688598600262,14.0,188,93.43684281175892,coverage,4.980655388083131,6.0,93.43684281175892,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,immunization,0.6505761799877212,37.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.4840835001154161,54.0,188,0.9213543171925768,quality,2.411831408102632,6.0,0.9213543171925768,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,communicable_diseases,0.8252611310381843,4.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.9952609372248736,2.0,188,99.71053826215572,coverage,4.980655388083131,6.0,99.71053826215572,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,communicable_diseases,0.8252611310381843,4.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.6552613248514952,15.0,188,16.231076835189945,quality,2.411831408102632,6.0,16.231076835189945,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,family_planning,0.18683190234740485,22.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.1846032819859401,21.0,188,12.987667786075564,coverage,4.980655388083131,6.0,12.987667786075564,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,family_planning,0.18683190234740485,22.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.18906052270886964,28.0,188,39.395811118355105,coverage,4.980655388083131,6.0,39.395811118355105,2021
p,0.5977703297337665,10.0,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,finance,0.4946032172986487,9.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.4946032172986487,9.0,188,5221.98448783097,coverage,4.980655388083131,6.0,5221.98448783097,2021
p,0.5211456024709935,35.0,2020-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ante_natal,0.5642330546545398,36.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.5642330546545398,36.0,168,74.85347873144235,coverage,4.4899884198536535,18.0,74.85347873144235,2021
