date,div_map_id,division,division_id,indicator_id,rank,value
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,22,6.0,0.0
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,28,1.0,0.0
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,30,1.0,0.0
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,32,18.0,15.999402263925386
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,35,2.0,0.0
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,1,1.0,100.0
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,2,4.0,0.0
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,5,16.0,0.0
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,6,14.0,3.571428571428571
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,9,12.0,37.03577180225464
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,10,12.0,39.37826362793421
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,11,11.0,51.23712849543702
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,14,3.0,62.173983476429605
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,16,12.0,4.099360694939241
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,17,1.0,100.0
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,18,16.0,8.677317330305732
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,19,5.0,0.0
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,20,10.0,59.13815821580207
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,21,9.0,11.302523058903908
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,22,5.0,0.0
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,28,1.0,0.0
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,30,1.0,0.0
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,32,18.0,12.490457310315955
2019-04-01,193,Azamgarh Division,PQpO0hxWAzu,35,2.0,0.0
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,1,1.0,100.0
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,2,2.0,0.0
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,5,7.0,19.047619047619047
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,6,15.0,0.0
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,9,18.0,21.62760802926925
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,10,18.0,22.954612874517945
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,11,18.0,30.214575299119943
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,14,1.0,100.0
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,16,17.0,0.9453179076436272
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,17,1.0,100.0
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,18,17.0,7.953000582637405
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,28,1.0,0.0
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,30,1.0,0.0
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,32,18.0,10.79628678498735
2019-07-01,193,Azamgarh Division,PQpO0hxWAzu,35,2.0,0.0
2017-10-01,201,Alligarh Division,ewmZucZw6qh,1,1.0,100.0
2017-10-01,201,Alligarh Division,ewmZucZw6qh,2,17.0,9.289617486338797
2017-10-01,201,Alligarh Division,ewmZucZw6qh,5,2.0,29.411764705882355
2017-10-01,201,Alligarh Division,ewmZucZw6qh,6,1.0,100.0
2017-10-01,201,Alligarh Division,ewmZucZw6qh,9,2.0,56.147556569690074
2017-10-01,201,Alligarh Division,ewmZucZw6qh,10,8.0,42.72675413576726
2017-10-01,201,Alligarh Division,ewmZucZw6qh,11,9.0,57.81707548963682
2017-10-01,201,Alligarh Division,ewmZucZw6qh,14,15.0,15.961021505376346
2017-10-01,201,Alligarh Division,ewmZucZw6qh,16,14.0,1.4413386575394562
2017-10-01,201,Alligarh Division,ewmZucZw6qh,17,3.0,98.46153846153848
2017-10-01,201,Alligarh Division,ewmZucZw6qh,18,13.0,7.419903371211097
2017-10-01,201,Alligarh Division,ewmZucZw6qh,19,12.0,0.0
2017-10-01,201,Alligarh Division,ewmZucZw6qh,20,14.0,52.37497623122267
2017-10-01,201,Alligarh Division,ewmZucZw6qh,21,7.0,15.223426506940482
2017-10-01,201,Alligarh Division,ewmZucZw6qh,22,6.0,0.0
2017-10-01,201,Alligarh Division,ewmZucZw6qh,28,1.0,0.6869497301902868
2017-10-01,201,Alligarh Division,ewmZucZw6qh,30,1.0,0.0
2017-10-01,201,Alligarh Division,ewmZucZw6qh,32,15.0,24.043240556660038
2017-10-01,201,Alligarh Division,ewmZucZw6qh,35,16.0,13.372109847498336
2018-01-01,201,Alligarh Division,ewmZucZw6qh,1,1.0,100.0
2018-01-01,201,Alligarh Division,ewmZucZw6qh,2,1.0,100.0
2018-01-01,201,Alligarh Division,ewmZucZw6qh,5,6.0,3.0303030303030303
2018-01-01,201,Alligarh Division,ewmZucZw6qh,6,4.0,65.15151515151516
2018-01-01,201,Alligarh Division,ewmZucZw6qh,9,9.0,49.144714334587746
2018-01-01,201,Alligarh Division,ewmZucZw6qh,10,14.0,42.95586725966473
2018-01-01,201,Alligarh Division,ewmZucZw6qh,11,13.0,41.85425932261375
2018-01-01,201,Alligarh Division,ewmZucZw6qh,14,14.0,11.779293242405455
2018-01-01,201,Alligarh Division,ewmZucZw6qh,16,15.0,1.1597673622990081
2018-01-01,201,Alligarh Division,ewmZucZw6qh,17,1.0,100.0
2018-01-01,201,Alligarh Division,ewmZucZw6qh,18,9.0,10.353675634208926
2018-01-01,201,Alligarh Division,ewmZucZw6qh,19,5.0,0.0
2018-01-01,201,Alligarh Division,ewmZucZw6qh,20,7.0,42.92165583304824
2018-01-01,201,Alligarh Division,ewmZucZw6qh,21,6.0,7.574409852890866
2018-01-01,201,Alligarh Division,ewmZucZw6qh,22,3.0,0.0
