block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,quarter,type,year
Jai Singh Pur,BKeRkKcuOgW,p,2024-01-01,Sultanpur,o4ZQTVcMI7U,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Waldi Rai,VPN370bubCz,p,2024-01-01,Sultanpur,o4ZQTVcMI7U,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Kurebhar,wzWcav8jSNr,p,2024-01-01,Sultanpur,o4ZQTVcMI7U,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Pratap Pur Kamaicha,wDcv6om3WT1,p,2024-01-01,Sultanpur,o4ZQTVcMI7U,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Motigarpur,hcBv6xoPmri,p,2024-01-01,Sultanpur,o4ZQTVcMI7U,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Sultanpur (Urban),L7J6pfX9JCH,p,2024-01-01,Sultanpur,o4ZQTVcMI7U,,Delivery care,% of live babies weighted at birth,indicator_6,77.75,4,delivery_care,2024
Dhanpatganj,LNiRZH5vfaY,p,2024-01-01,Sultanpur,o4ZQTVcMI7U,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Akhand Nagar,bUb6dbgNp7o,p,2024-01-01,Sultanpur,o4ZQTVcMI7U,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Dubey Pur,C2FFe2TBScZ,p,2024-01-01,Sultanpur,o4ZQTVcMI7U,,Delivery care,% of live babies weighted at birth,indicator_6,99.48979591836736,4,delivery_care,2024
Karaundi Kala,Tt3G0qCamwa,p,2024-01-01,Sultanpur,o4ZQTVcMI7U,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Bichhiya,EVsunDfk1Xx,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Sikandarpur Karan,miCbY8KENnd,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,96.77419354838707,4,delivery_care,2024
Auras,wk2JVEOAFPl,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,99.30069930069928,4,delivery_care,2024
Unnao (Urban),CYb7f3DOpb0,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,30.757261410788388,4,delivery_care,2024
Sikandarpur Sarausi,OC6qHC6pCm8,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Hilauli,oeicJPH2lIq,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,99.31972789115645,4,delivery_care,2024
Sumerpur,Fy5oqtT0JAR,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Ganj Moradabad,RzW4W8GzuhH,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Bangarmau,BGRBILNZiPW,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Hasanganj,g9AzjVVJKJh,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Safipur,iudStsVG8zs,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Mianganj,odvvm2fnyz9,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,98.73417721518987,4,delivery_care,2024
Bighapur,SvNkFaLvfio,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Asoha,CpShKssApxk,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,98.14814814814815,4,delivery_care,2024
Fatehpur Chaurasi,uhbQ7To0pN9,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,77.94117647058823,4,delivery_care,2024
Nawabganj,ziD9Ib1XELX,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,97.73755656108595,4,delivery_care,2024
Purwa,RLKVIOQ3q6x,p,2024-01-01,Unnav,aT03mfdlNiF,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Harhua,YAHDIDrUMwP,p,2024-01-01,Varanasi,LeuBT7KfuuA,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Baragaon,J2vP2MAp32p,p,2024-01-01,Varanasi,LeuBT7KfuuA,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Pindra,Cr1PwYBuSs1,p,2024-01-01,Varanasi,LeuBT7KfuuA,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Kashi Vidya Peeth,tJRXhxV3GJh,p,2024-01-01,Varanasi,LeuBT7KfuuA,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Varanasi (Urban),cFRa7gJ9JI1,p,2024-01-01,Varanasi,LeuBT7KfuuA,,Delivery care,% of live babies weighted at birth,indicator_6,82.25492317680155,4,delivery_care,2024
Cholapur,HonPmXiTJw7,p,2024-01-01,Varanasi,LeuBT7KfuuA,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Chirai Gaon,pzUMM4ITvbI,p,2024-01-01,Varanasi,LeuBT7KfuuA,,Delivery care,% of live babies weighted at birth,indicator_6,99.82668977469672,4,delivery_care,2024
Sevapuri,NJxCMa3k532,p,2024-01-01,Varanasi,LeuBT7KfuuA,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Arajiline,IyYYBHo9msY,p,2024-01-01,Varanasi,LeuBT7KfuuA,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Kasganj,jvUzHuel9I6,p,2024-01-01,Kasganj,hITp09XOBLZ,,Delivery care,% of live babies weighted at birth,indicator_6,98.68131868131869,4,delivery_care,2024
Ganj Dundwara,rhv6cneiTR1,p,2024-01-01,Kasganj,hITp09XOBLZ,,Delivery care,% of live babies weighted at birth,indicator_6,99.56521739130434,4,delivery_care,2024
Patiyali,at47ZXktqxv,p,2024-01-01,Kasganj,hITp09XOBLZ,,Delivery care,% of live babies weighted at birth,indicator_6,98.62385321100918,4,delivery_care,2024
Sahawar,KjLfuqjRVec,p,2024-01-01,Kasganj,hITp09XOBLZ,,Delivery care,% of live babies weighted at birth,indicator_6,96.4,4,delivery_care,2024
Sidhpura,DCamfBCJMSi,p,2024-01-01,Kasganj,hITp09XOBLZ,,Delivery care,% of live babies weighted at birth,indicator_6,97.46835443037978,4,delivery_care,2024
Amanpur,ayWFJQ6ulBH,p,2024-01-01,Kasganj,hITp09XOBLZ,,Delivery care,% of live babies weighted at birth,indicator_6,88.69565217391305,4,delivery_care,2024
Soron,lBW2OFwomV0,p,2024-01-01,Kasganj,hITp09XOBLZ,,Delivery care,% of live babies weighted at birth,indicator_6,99.23664122137406,4,delivery_care,2024
Bahadurpur,j4mknIwFS2j,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Gauriganj,WM5EPg47DVT,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,92.55319148936172,4,delivery_care,2024
Sangrampur,KwM7Z0rplba,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Bhadar,l02BWTHnGkg,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Jamo,R35oHPkysFc,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Shukul Bazar,HZYH9FeKSbz,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Musafir Khana,rpRvuw2Iiug,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,97.1830985915493,4,delivery_care,2024
Shahgarh,scpjZUfh7zI,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Tiloi,vRgViyJ0IS6,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Jagdishpur,btuo0MWP5ET,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Amethi,myKgoGwviVc,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Singhpur,vlnVnG5JxVJ,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Bhetua,J7htJUPglZb,p,2024-01-01,Amethi,StsLkYw1G0m,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Panwasa,f6vmbanfxRo,p,2024-01-01,Sambhal,YzHpzrN0eLv,,Delivery care,% of live babies weighted at birth,indicator_6,99.35691318327974,4,delivery_care,2024
Baniyakhera,SedCcdeSesp,p,2024-01-01,Sambhal,YzHpzrN0eLv,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Bahjoi,uqiwsVkCjJB,p,2024-01-01,Sambhal,YzHpzrN0eLv,,Delivery care,% of live babies weighted at birth,indicator_6,99.74619289340102,4,delivery_care,2024
Gunnaur,WtDIWivefft,p,2024-01-01,Sambhal,YzHpzrN0eLv,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Sambhal (Urban),E3NqDNq6JJg,p,2024-01-01,Sambhal,YzHpzrN0eLv,,Delivery care,% of live babies weighted at birth,indicator_6,99.23954372623577,4,delivery_care,2024
Janawai,gspBjXC9nc5,p,2024-01-01,Sambhal,YzHpzrN0eLv,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Sambhal,XW2FOqHQemu,p,2024-01-01,Sambhal,YzHpzrN0eLv,,Delivery care,% of live babies weighted at birth,indicator_6,95.72368421052632,4,delivery_care,2024
Asmauli,Xkw9hBGJS6I,p,2024-01-01,Sambhal,YzHpzrN0eLv,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Rajpura,YxWlmBfIHmq,p,2024-01-01,Sambhal,YzHpzrN0eLv,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Thana Bhawan,PrrfSkPnkmn,p,2024-01-01,Shamli,AdiUcz9BXhx,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Kairana,y1VjuyuoJ29,p,2024-01-01,Shamli,AdiUcz9BXhx,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Kandhla,bJF2UI9uVXK,p,2024-01-01,Shamli,AdiUcz9BXhx,,Delivery care,% of live babies weighted at birth,indicator_6,98.4,4,delivery_care,2024
Shamli (Urban),qVXCL4F9Nfc,p,2024-01-01,Shamli,AdiUcz9BXhx,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Shamli,QgLrwudkb0M,p,2024-01-01,Shamli,AdiUcz9BXhx,,Delivery care,% of live babies weighted at birth,indicator_6,98.44357976653696,4,delivery_care,2024
UN,hYGI5A3Mq94,p,2024-01-01,Shamli,AdiUcz9BXhx,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Garh Mukteshwar,lY8m4U7kmq2,p,2024-01-01,Hapur,CZ8kLjgqvSH,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Hapur,MoftawJk2Oh,p,2024-01-01,Hapur,CZ8kLjgqvSH,,Delivery care,% of live babies weighted at birth,indicator_6,98.26707441386341,4,delivery_care,2024
Dhaulana,IywKKXqWKqi,p,2024-01-01,Hapur,CZ8kLjgqvSH,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Simbhawali,mSef7qX2gGM,p,2024-01-01,Hapur,CZ8kLjgqvSH,,Delivery care,% of live babies weighted at birth,indicator_6,100.0,4,delivery_care,2024
Jagner,JGBdoOZp18V,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,50.0,4,ANC,2024
Bichpuri,RjTiJ3wL4Ir,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,73.52941176470588,4,ANC,2024
Shamsabad,CSr734nIeVU,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,51.51515151515152,4,ANC,2024
Saiyan,mqJOhnNW2ce,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,12.5,4,ANC,2024
Fatehpur Sikri,tZd8rrGLhlU,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,26.190476190476193,4,ANC,2024
Kheragarh,hO5EeDRnO8S,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,72.72727272727273,4,ANC,2024
Etmadpur,xiUPA06ix22,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,87.5,4,ANC,2024
Fatehabad,vKblzOJTuGM,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,86.66666666666669,4,ANC,2024
Khandauli,NWLheaE7Ac4,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,50.0,4,ANC,2024
Bah,TNFp3ouQZzy,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Jaitpur Kalan,PlRYdgqkTLD,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,68.75,4,ANC,2024
Achhnera,eV15qufBx79,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,59.18367346938776,4,ANC,2024
Pinahat,sGuuKBoA9Rh,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Barauli Ahir,PskcWzXXxHt,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,46.153846153846146,4,ANC,2024
Agra (Urban),CUTzCqh1nRn,p,2024-01-01,Agra,N5WWbRtsjWp,,ANC,% of severe anaemic PW treated,indicator_4,88.02083333333334,4,ANC,2024
Atrauli,O5BIieG3GQR,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,58.536585365853654,4,ANC,2024
Gonda,jkV9lhxAuuK,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,80.0,4,ANC,2024
Khair,AN2dWDiHkBb,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,32.0,4,ANC,2024
Jawan Sikanderpur,nYlhMfttxtb,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,8.0,4,ANC,2024
Lodha,fDgjRPtNpqt,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,25.0,4,ANC,2024
Gangiri,S842tHqLUI1,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,80.55555555555556,4,ANC,2024
Dhanipur,DeIlv8osqJa,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,40.0,4,ANC,2024
Bijauli,Pf9sH55x9lG,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Akrabad,WFVLpMb2xKo,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,81.81818181818183,4,ANC,2024
Tappal,ARlYpTrc811,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Chandaus,oV5iZQFUzGo,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,33.33333333333333,4,ANC,2024
Iglas,XYBTVZE0LeN,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Aligarh (Urban),Ae6KfBl84FW,p,2024-01-01,Aligarh,frD2HOp3wAs,,ANC,% of severe anaemic PW treated,indicator_4,88.93805309734512,4,ANC,2024
Holagarh,SkcYjFliQxI,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Prayagraj (Urban),engUwg3VX3b,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,95.18072289156626,4,ANC,2024
Uruwan,ZYDAjKxE7WN,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Saidabad,UtcpvEmyolV,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Jasra,vAlop9evcWY,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Bahria,TcWp3YBgjTX,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Pratappur,rnqodqKeG71,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
BHAGWATPUR,xDTc9JFJJPU,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Dhanupur,ooMZMhdhlnd,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Meja,En85jBKx0aq,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Handia,Qk15i4lxQ0C,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Shankargarh,omKjHTDECWY,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Mauaima,dawiYinsnkV,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Phulpur,uiUVlKvhhxF,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Bahadurpur,tqyaSDfRN87,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Karchhana,INQHpWL0ZBk,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Koraon,snr8f1gc8vd,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Manda,CGzm91g5LUD,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Kaurihar,V9DOCawlsCk,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Soraon,Gs9FnVq3FME,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Chaka,hty8pfH1ySe,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Kaudhiyara,UBw5aJTPmZ3,p,2024-01-01,Prayagraj,tXgaew1Pd2Y,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Ambedkar Nagar  (Urban),dgOT0Nq7Zja,p,2024-01-01,Ambedkar Nagar,jM27ji8tyrM,,ANC,% of severe anaemic PW treated,indicator_4,75.0,4,ANC,2024
Akbarpur,HHlxYUknESU,p,2024-01-01,Ambedkar Nagar,jM27ji8tyrM,,ANC,% of severe anaemic PW treated,indicator_4,93.33333333333331,4,ANC,2024
Tanda,c228prMIirC,p,2024-01-01,Ambedkar Nagar,jM27ji8tyrM,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Baskhari,ABuWCL4zW6t,p,2024-01-01,Ambedkar Nagar,jM27ji8tyrM,,ANC,% of severe anaemic PW treated,indicator_4,75.0,4,ANC,2024
Katehari,UKkd5HV5vPT,p,2024-01-01,Ambedkar Nagar,jM27ji8tyrM,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Ramnagar,M1F33pLSfxi,p,2024-01-01,Ambedkar Nagar,jM27ji8tyrM,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Jalalpur,zvRpdDBNAj1,p,2024-01-01,Ambedkar Nagar,jM27ji8tyrM,,ANC,% of severe anaemic PW treated,indicator_4,91.30434782608695,4,ANC,2024
Bhiyaon,KZ9A7NuGOta,p,2024-01-01,Ambedkar Nagar,jM27ji8tyrM,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Jahangirganj,oB6hTaKvzgv,p,2024-01-01,Ambedkar Nagar,jM27ji8tyrM,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Bhiti,RiDtZZsck6S,p,2024-01-01,Ambedkar Nagar,jM27ji8tyrM,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Auraiya,baHOn9wfzJ1,p,2024-01-01,Auraiya,Bd6E8zkVvVt,,ANC,% of severe anaemic PW treated,indicator_4,57.14285714285714,4,ANC,2024
Sahar,ogSTp4HnpXK,p,2024-01-01,Auraiya,Bd6E8zkVvVt,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Erwa Katra,JUDfktiXVjn,p,2024-01-01,Auraiya,Bd6E8zkVvVt,,ANC,% of severe anaemic PW treated,indicator_4,0.0,4,ANC,2024
Ajit Mal,guhyL5WpMTF,p,2024-01-01,Auraiya,Bd6E8zkVvVt,,ANC,% of severe anaemic PW treated,indicator_4,23.529411764705877,4,ANC,2024
Bhagyanagar,UqkEQavyage,p,2024-01-01,Auraiya,Bd6E8zkVvVt,,ANC,% of severe anaemic PW treated,indicator_4,26.66666666666667,4,ANC,2024
Bidhuna,Uqr9pGSBzRf,p,2024-01-01,Auraiya,Bd6E8zkVvVt,,ANC,% of severe anaemic PW treated,indicator_4,69.23076923076923,4,ANC,2024
Achhalda,iT6mwbFSnli,p,2024-01-01,Auraiya,Bd6E8zkVvVt,,ANC,% of severe anaemic PW treated,indicator_4,51.02040816326532,4,ANC,2024
Azamgarh (Urban),MVd5w4juglR,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,97.95918367346935,4,ANC,2024
Haraiya,sODyhiqy8iZ,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,62.5,4,ANC,2024
Tahbarpur,cbIIWsiZRDy,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,0.0,4,ANC,2024
Phulpur,qzyZ63I1bIh,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,0.0,4,ANC,2024
Jahanaganj,O2VQy7yy72b,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,0.0,4,ANC,2024
Ahiraula,bqyQpybBJt7,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,89.47368421052632,4,ANC,2024
Mehnagar,KjTOOkkFXwn,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,66.66666666666666,4,ANC,2024
Mirzapur,bYn0jt3AvMQ,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,0.0,4,ANC,2024
Rani Ki Sarai,DYvPZYv80ET,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Thekma,QeJhMnDGzrC,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,10.20408163265306,4,ANC,2024
Atraulia,wCrGRYFB5Qo,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,10.526315789473683,4,ANC,2024
Palhani,dIVl43wpljo,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,60.0,4,ANC,2024
Tarwa,UqPfQ9syNvH,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Mahrajganj,Wyo5sWkkK3V,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,63.63636363636363,4,ANC,2024
Pawai,lcnwkO2gp49,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,100.0,4,ANC,2024
Azmatgarh,QlDZDhfK4iZ,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,75.0,4,ANC,2024
Martinganj,q7hwjHjsWmD,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,44.73684210526316,4,ANC,2024
Mohammadpur,Yj3IUe7pBJn,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,0.0,4,ANC,2024
Lalganj,CqNwKYL7iqH,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,2.985074626865672,4,ANC,2024
Koilsa,S32hqFqb1zY,p,2024-01-01,Azamgarh,NjckKfm3g0k,,ANC,% of severe anaemic PW treated,indicator_4,0.0,4,ANC,2024
Khekra,Ga0Whh9BsGr,p,2024-01-01,Bagpat,HJIS3IrQ0Nj,,ANC,% of severe anaemic PW treated,indicator_4,16.666666666666664,4,ANC,2024
