calc_type,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,type,year
p,2022-04-01,Unnav,aT03mfdlNiF,155,Lucknow Division,JSY,% JSY Incentive,indicator_36,156,38.10044563523526,JSY,2023
p,2022-04-01,Unnav,aT03mfdlNiF,155,Lucknow Division,Fund,% of fund utilized against approved budget,indicator_35,156,100.0,Fund,2023
p,2022-04-01,Unnav,aT03mfdlNiF,155,Lucknow Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,156,100.0,TB,2023
p,2022-04-01,Gonda,y8WarEkWCul,182,Gonda Division,JSY,% JSY Incentive,indicator_36,183,49.66064502959788,JSY,2023
p,2022-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Fund,% of fund utilized against approved budget,indicator_35,183,100.0,Fund,2023
p,2022-04-01,Gonda,y8WarEkWCul,182,Gonda Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,183,100.0,TB,2023
p,2022-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,JSY,% JSY Incentive,indicator_36,172,40.582919598528406,JSY,2023
p,2022-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,Fund,% of fund utilized against approved budget,indicator_35,172,100.0,Fund,2023
p,2022-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,172,100.0,TB,2023
p,2022-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,JSY,% JSY Incentive,indicator_36,180,15.181966715345357,JSY,2023
p,2022-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,Fund,% of fund utilized against approved budget,indicator_35,180,100.0,Fund,2023
p,2022-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,180,100.0,TB,2023
p,2022-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,JSY,% JSY Incentive,indicator_36,198,33.0334595959596,JSY,2023
p,2022-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Fund,% of fund utilized against approved budget,indicator_35,198,100.0,Fund,2023
p,2022-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,198,100.0,TB,2023
p,2022-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,JSY,% JSY Incentive,indicator_36,137,25.058566297048262,JSY,2023
p,2022-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,Fund,% of fund utilized against approved budget,indicator_35,137,100.0,Fund,2023
p,2022-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,137,100.0,TB,2023
p,2022-04-01,Agra,N5WWbRtsjWp,146,Agra Division,JSY,% JSY Incentive,indicator_36,146,28.24715021427425,JSY,2023
p,2022-04-01,Agra,N5WWbRtsjWp,146,Agra Division,Fund,% of fund utilized against approved budget,indicator_35,146,100.0,Fund,2023
p,2022-04-01,Agra,N5WWbRtsjWp,146,Agra Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,146,100.0,TB,2023
p,2022-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,JSY,% JSY Incentive,indicator_36,135,23.513169648899595,JSY,2023
p,2022-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,Fund,% of fund utilized against approved budget,indicator_35,135,100.0,Fund,2023
p,2022-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,135,100.0,TB,2023
p,2022-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,JSY,% JSY Incentive,indicator_36,140,16.129835759321242,JSY,2023
p,2022-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,Fund,% of fund utilized against approved budget,indicator_35,140,100.0,Fund,2023
p,2022-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,140,100.0,TB,2023
p,2022-04-01,Varanasi,LeuBT7KfuuA,195,Varanasi Division,JSY,% JSY Incentive,indicator_36,197,19.939967482386294,JSY,2023
p,2022-04-01,Varanasi,LeuBT7KfuuA,195,Varanasi Division,Fund,% of fund utilized against approved budget,indicator_35,197,100.0,Fund,2023
p,2022-04-01,Varanasi,LeuBT7KfuuA,195,Varanasi Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,197,100.0,TB,2023
p,2022-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,JSY,% JSY Incentive,indicator_36,201,41.313622979388256,JSY,2023
p,2022-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,Fund,% of fund utilized against approved budget,indicator_35,201,100.0,Fund,2023
p,2022-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,201,100.0,TB,2023
p,2022-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,JSY,% JSY Incentive,indicator_36,144,49.855518444853075,JSY,2023
p,2022-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,Fund,% of fund utilized against approved budget,indicator_35,144,100.0,Fund,2023
p,2022-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,144,100.0,TB,2023
p,2022-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,JSY,% JSY Incentive,indicator_36,191,36.74762061043649,JSY,2023
p,2022-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,Fund,% of fund utilized against approved budget,indicator_35,191,100.0,Fund,2023
p,2022-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,191,100.0,TB,2023
p,2022-04-01,Bareilly,vVqY3DPcpHf,150,Bareilly Division,JSY,% JSY Incentive,indicator_36,150,35.279258342385134,JSY,2023
p,2022-04-01,Bareilly,vVqY3DPcpHf,150,Bareilly Division,Fund,% of fund utilized against approved budget,indicator_35,150,100.0,Fund,2023
p,2022-04-01,Bareilly,vVqY3DPcpHf,150,Bareilly Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,150,100.0,TB,2023
p,2022-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,JSY,% JSY Incentive,indicator_36,168,55.159262659792354,JSY,2023
p,2022-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Fund,% of fund utilized against approved budget,indicator_35,168,100.0,Fund,2023
p,2022-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,168,100.0,TB,2023
p,2022-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,JSY,% JSY Incentive,indicator_36,193,33.07032451242211,JSY,2023
p,2022-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,Fund,% of fund utilized against approved budget,indicator_35,193,100.0,Fund,2023
p,2022-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,193,100.0,TB,2023
p,2022-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,JSY,% JSY Incentive,indicator_36,171,42.361354553740455,JSY,2023
p,2022-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,Fund,% of fund utilized against approved budget,indicator_35,171,100.0,Fund,2023
p,2022-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,171,100.0,TB,2023
p,2022-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,JSY,% JSY Incentive,indicator_36,203,47.66425181114165,JSY,2023
p,2022-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,Fund,% of fund utilized against approved budget,indicator_35,203,100.0,Fund,2023
p,2022-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,203,100.0,TB,2023
p,2022-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,JSY,% JSY Incentive,indicator_36,181,32.757067478872635,JSY,2023
p,2022-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,Fund,% of fund utilized against approved budget,indicator_35,181,100.0,Fund,2023
p,2022-04-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,181,100.0,TB,2023
p,2022-04-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,JSY,% JSY Incentive,indicator_36,170,81.17184455701583,JSY,2023
p,2022-04-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,Fund,% of fund utilized against approved budget,indicator_35,170,100.0,Fund,2023
p,2022-04-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,170,100.0,TB,2023
p,2022-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,JSY,% JSY Incentive,indicator_36,138,69.26986816328693,JSY,2023
p,2022-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,Fund,% of fund utilized against approved budget,indicator_35,138,100.0,Fund,2023
p,2022-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,138,100.0,TB,2023
p,2022-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,JSY,% JSY Incentive,indicator_36,139,37.583498826502975,JSY,2023
p,2022-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,Fund,% of fund utilized against approved budget,indicator_35,139,100.0,Fund,2023
p,2022-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,139,100.0,TB,2023
p,2022-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,JSY,% JSY Incentive,indicator_36,165,49.75046554934824,JSY,2023
p,2022-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,Fund,% of fund utilized against approved budget,indicator_35,165,100.0,Fund,2023
p,2022-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,165,100.0,TB,2023
p,2022-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,JSY,% JSY Incentive,indicator_36,147,42.99645390070922,JSY,2023
p,2022-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,Fund,% of fund utilized against approved budget,indicator_35,147,100.0,Fund,2023
p,2022-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,147,100.0,TB,2023
p,2022-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,JSY,% JSY Incentive,indicator_36,157,23.368054333673506,JSY,2023
p,2022-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,Fund,% of fund utilized against approved budget,indicator_35,157,100.0,Fund,2023
p,2022-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,157,100.0,TB,2023
p,2022-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,JSY,% JSY Incentive,indicator_36,187,55.81191095497078,JSY,2023
p,2022-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Fund,% of fund utilized against approved budget,indicator_35,187,100.0,Fund,2023
p,2022-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,187,100.0,TB,2023
p,2022-04-01,Mathura,KP2BUB1npih,146,Agra Division,JSY,% JSY Incentive,indicator_36,145,34.87074780325956,JSY,2023
p,2022-04-01,Mathura,KP2BUB1npih,146,Agra Division,Fund,% of fund utilized against approved budget,indicator_35,145,100.0,Fund,2023
p,2022-04-01,Mathura,KP2BUB1npih,146,Agra Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,145,100.0,TB,2023
p,2022-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,JSY,% JSY Incentive,indicator_36,188,40.565109292447936,JSY,2023
p,2022-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,Fund,% of fund utilized against approved budget,indicator_35,188,100.0,Fund,2023
p,2022-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,188,100.0,TB,2023
p,2022-04-01,Siddharth Nagar,cP0p8qfm3il,185,Basti Division,JSY,% JSY Incentive,indicator_36,184,41.64132625022898,JSY,2023
p,2022-04-01,Siddharth Nagar,cP0p8qfm3il,185,Basti Division,Fund,% of fund utilized against approved budget,indicator_35,184,100.0,Fund,2023
p,2022-04-01,Siddharth Nagar,cP0p8qfm3il,185,Basti Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,184,100.0,TB,2023
p,2022-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,JSY,% JSY Incentive,indicator_36,195,29.7394360816077,JSY,2023
p,2022-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Fund,% of fund utilized against approved budget,indicator_35,195,100.0,Fund,2023
p,2022-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,195,100.0,TB,2023
p,2022-04-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,JSY,% JSY Incentive,indicator_36,163,76.28124829802299,JSY,2023
p,2022-04-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,Fund,% of fund utilized against approved budget,indicator_35,163,100.0,Fund,2023
p,2022-04-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,163,100.0,TB,2023
p,2022-04-01,Rae Bareli,lLvTDpBDY8u,155,Lucknow Division,JSY,% JSY Incentive,indicator_36,158,61.26372808714545,JSY,2023
p,2022-04-01,Rae Bareli,lLvTDpBDY8u,155,Lucknow Division,Fund,% of fund utilized against approved budget,indicator_35,158,100.0,Fund,2023
p,2022-04-01,Rae Bareli,lLvTDpBDY8u,155,Lucknow Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,158,100.0,TB,2023
p,2022-04-01,Sitapur,XxaOowFtkiJ,155,Lucknow Division,JSY,% JSY Incentive,indicator_36,154,59.042248917218274,JSY,2023
p,2022-04-01,Sitapur,XxaOowFtkiJ,155,Lucknow Division,Fund,% of fund utilized against approved budget,indicator_35,154,100.0,Fund,2023
p,2022-04-01,Sitapur,XxaOowFtkiJ,155,Lucknow Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,154,100.0,TB,2023
p,2022-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,JSY,% JSY Incentive,indicator_36,174,33.017725897103325,JSY,2023
p,2022-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Fund,% of fund utilized against approved budget,indicator_35,174,100.0,Fund,2023
p,2022-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,174,100.0,TB,2023
p,2022-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,JSY,% JSY Incentive,indicator_36,161,66.79968076616122,JSY,2023
p,2022-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,Fund,% of fund utilized against approved budget,indicator_35,161,100.0,Fund,2023
p,2022-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,161,100.0,TB,2023
p,2022-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,JSY,% JSY Incentive,indicator_36,190,37.53592807900936,JSY,2023
p,2022-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,Fund,% of fund utilized against approved budget,indicator_35,190,100.0,Fund,2023
p,2022-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,190,100.0,TB,2023
p,2022-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,JSY,% JSY Incentive,indicator_36,148,65.78832857902626,JSY,2023
p,2022-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,Fund,% of fund utilized against approved budget,indicator_35,148,100.0,Fund,2023
p,2022-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,148,100.0,TB,2023
p,2022-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,JSY,% JSY Incentive,indicator_36,132,14.79656463579293,JSY,2023
p,2022-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,Fund,% of fund utilized against approved budget,indicator_35,132,100.0,Fund,2023
p,2022-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,132,100.0,TB,2023
p,2022-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,JSY,% JSY Incentive,indicator_36,152,69.70338282464205,JSY,2023
p,2022-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,Fund,% of fund utilized against approved budget,indicator_35,152,100.0,Fund,2023
p,2022-04-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,152,100.0,TB,2023
p,2022-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,JSY,% JSY Incentive,indicator_36,182,26.22825152732932,JSY,2023
p,2022-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,Fund,% of fund utilized against approved budget,indicator_35,182,100.0,Fund,2023
p,2022-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,182,100.0,TB,2023
p,2022-04-01,Chandauli,ClbehnmwSec,195,Varanasi Division,JSY,% JSY Incentive,indicator_36,196,44.09977614326831,JSY,2023
p,2022-04-01,Chandauli,ClbehnmwSec,195,Varanasi Division,Fund,% of fund utilized against approved budget,indicator_35,196,100.0,Fund,2023
p,2022-04-01,Chandauli,ClbehnmwSec,195,Varanasi Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,196,100.0,TB,2023
p,2022-04-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,JSY,% JSY Incentive,indicator_36,153,65.44691929418572,JSY,2023
p,2022-04-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,Fund,% of fund utilized against approved budget,indicator_35,153,100.0,Fund,2023
p,2022-04-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,153,100.0,TB,2023
p,2022-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,JSY,% JSY Incentive,indicator_36,175,28.1957466270295,JSY,2023
p,2022-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Fund,% of fund utilized against approved budget,indicator_35,175,100.0,Fund,2023
p,2022-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,175,100.0,TB,2023
p,2022-04-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,JSY,% JSY Incentive,indicator_36,176,54.47610028148265,JSY,2023
p,2022-04-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,Fund,% of fund utilized against approved budget,indicator_35,176,100.0,Fund,2023
p,2022-04-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,176,100.0,TB,2023
p,2022-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,JSY,% JSY Incentive,indicator_36,204,24.65024197096348,JSY,2023
p,2022-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,Fund,% of fund utilized against approved budget,indicator_35,204,100.0,Fund,2023
p,2022-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,204,100.0,TB,2023
p,2022-04-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,JSY,% JSY Incentive,indicator_36,159,39.644212740659434,JSY,2023
p,2022-04-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,Fund,% of fund utilized against approved budget,indicator_35,159,100.0,Fund,2023
p,2022-04-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,159,100.0,TB,2023
p,2022-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,JSY,% JSY Incentive,indicator_36,192,9.656694874479948,JSY,2023
p,2022-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,Fund,% of fund utilized against approved budget,indicator_35,192,100.0,Fund,2023
p,2022-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,192,100.0,TB,2023
p,2022-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,JSY,% JSY Incentive,indicator_36,142,39.18811547444201,JSY,2023
p,2022-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,Fund,% of fund utilized against approved budget,indicator_35,142,100.0,Fund,2023
p,2022-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,142,100.0,TB,2023
p,2022-04-01,Basti,J1P16zQEOUT,185,Basti Division,JSY,% JSY Incentive,indicator_36,185,55.94097432787548,JSY,2023
p,2022-04-01,Basti,J1P16zQEOUT,185,Basti Division,Fund,% of fund utilized against approved budget,indicator_35,185,100.0,Fund,2023
p,2022-04-01,Basti,J1P16zQEOUT,185,Basti Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,185,100.0,TB,2023
p,2022-04-01,Muzaffarnagar,MVQs2RrS1Nw,132,Saharanpur Division,JSY,% JSY Incentive,indicator_36,133,26.703926161267127,JSY,2023
p,2022-04-01,Muzaffarnagar,MVQs2RrS1Nw,132,Saharanpur Division,Fund,% of fund utilized against approved budget,indicator_35,133,100.0,Fund,2023
p,2022-04-01,Muzaffarnagar,MVQs2RrS1Nw,132,Saharanpur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,133,100.0,TB,2023
p,2022-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,JSY,% JSY Incentive,indicator_36,179,59.41723496590204,JSY,2023
p,2022-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,Fund,% of fund utilized against approved budget,indicator_35,179,100.0,Fund,2023
p,2022-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,179,100.0,TB,2023
p,2022-04-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,JSY,% JSY Incentive,indicator_36,186,36.81592039800995,JSY,2023
p,2022-04-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,Fund,% of fund utilized against approved budget,indicator_35,186,100.0,Fund,2023
p,2022-04-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,186,100.0,TB,2023
p,2022-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,JSY,% JSY Incentive,indicator_36,160,41.20422564616477,JSY,2023
p,2022-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,Fund,% of fund utilized against approved budget,indicator_35,160,100.0,Fund,2023
p,2022-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,160,100.0,TB,2023
p,2022-04-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,JSY,% JSY Incentive,indicator_36,205,46.210574833739386,JSY,2023
p,2022-04-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,Fund,% of fund utilized against approved budget,indicator_35,205,100.0,Fund,2023
p,2022-04-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,205,100.0,TB,2023
p,2022-04-01,Pilibhit,c96jwckSd6j,150,Bareilly Division,JSY,% JSY Incentive,indicator_36,151,41.674215597463565,JSY,2023
p,2022-04-01,Pilibhit,c96jwckSd6j,150,Bareilly Division,Fund,% of fund utilized against approved budget,indicator_35,151,100.0,Fund,2023
p,2022-04-01,Pilibhit,c96jwckSd6j,150,Bareilly Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,151,100.0,TB,2023
p,2022-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,JSY,% JSY Incentive,indicator_36,173,42.549333655676776,JSY,2023
p,2022-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,Fund,% of fund utilized against approved budget,indicator_35,173,100.0,Fund,2023
p,2022-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,173,100.0,TB,2023
p,2022-04-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,JSY,% JSY Incentive,indicator_36,169,82.58634070624755,JSY,2023
p,2022-04-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,Fund,% of fund utilized against approved budget,indicator_35,169,100.0,Fund,2023
p,2022-04-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,169,100.0,TB,2023
p,2022-04-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,JSY,% JSY Incentive,indicator_36,178,31.132235613647932,JSY,2023
p,2022-04-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,Fund,% of fund utilized against approved budget,indicator_35,178,100.0,Fund,2023
p,2022-04-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,178,100.0,TB,2023
p,2022-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,JSY,% JSY Incentive,indicator_36,206,71.0691823899371,JSY,2023
p,2022-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,Fund,% of fund utilized against approved budget,indicator_35,206,100.0,Fund,2023
p,2022-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,206,100.0,TB,2023
p,2022-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,JSY,% JSY Incentive,indicator_36,167,66.510119646651,JSY,2023
p,2022-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Fund,% of fund utilized against approved budget,indicator_35,167,100.0,Fund,2023
p,2022-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,167,100.0,TB,2023
p,2022-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,JSY,% JSY Incentive,indicator_36,199,26.910747957259588,JSY,2023
p,2022-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,Fund,% of fund utilized against approved budget,indicator_35,199,100.0,Fund,2023
p,2022-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,199,100.0,TB,2023
p,2022-04-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,JSY,% JSY Incentive,indicator_36,149,42.44778629928513,JSY,2023
p,2022-04-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,Fund,% of fund utilized against approved budget,indicator_35,149,100.0,Fund,2023
p,2022-04-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,149,100.0,TB,2023
