block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,type,year
Ghazipur Mahmudabad,ISeQXIbXref,p,2021-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,97.10236220472441,ante_natal,2022
Rae Bareli Jagatpur,yFYFE5vVAAA,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,86.9949494949495,ante_natal,2022
Maya Bazar,a2rjHSkns9X,p,2021-04-01,Ayodhya,b4XkXzoGqFY,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,70.899209486166,ante_natal,2022
Balrampur,HkZSq61JwqL,p,2021-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,93.53486319505737,ante_natal,2022
Mainpuri Kerhal,HNZwOODMyul,p,2021-04-01,Mainpuri,XBLhrSWGytu,Agra Division,ante_natal,ANC registered within first trimester,indicator_1,68.82453151618398,ante_natal,2022
Ballia Bansdih,G4HRu37srJN,p,2021-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ante_natal,ANC registered within first trimester,indicator_1,31.362196409714887,ante_natal,2022
Unnav Sikanderpur Sirausi,OC6qHC6pCm8,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,88.48704038577456,ante_natal,2022
Babaganj,yepP1LEwWeE,p,2021-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,90.24547803617571,ante_natal,2022
Biswan,gSwqRR5qMEE,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,93.3318161128812,ante_natal,2022
Pawansa,f6vmbanfxRo,p,2021-04-01,Sambhal,YzHpzrN0eLv,Moradabad Division,ante_natal,ANC registered within first trimester,indicator_1,78.97583844212045,ante_natal,2022
Skiit,H5UJopTvZPy,p,2021-04-01,Etah,ZLcx4iOVyN5,Alligarh Division,ante_natal,ANC registered within first trimester,indicator_1,75.19346517626828,ante_natal,2022
Ghorahawal,Cea63kQpiOw,p,2021-04-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,82.36623963828184,ante_natal,2022
Mauranipur,cmHMhMayFWq,p,2021-04-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,64.20454545454545,ante_natal,2022
Saharanpur Rampur Maniharan,obGw4WWLMlw,p,2021-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,ante_natal,ANC registered within first trimester,indicator_1,78.83165829145729,ante_natal,2022
Sahaswan,QsfJqnMcwds,p,2021-04-01,Budaun,eA37kyBRRuZ,Bareilly Division,ante_natal,ANC registered within first trimester,indicator_1,73.05961754780652,ante_natal,2022
Azamgarh Mirzapur,bYn0jt3AvMQ,p,2021-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ante_natal,ANC registered within first trimester,indicator_1,47.570485902819435,ante_natal,2022
Koraon,snr8f1gc8vd,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,38.150903294367694,ante_natal,2022
Belahar Kala,Orx7pmg4L68,p,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,ante_natal,ANC registered within first trimester,indicator_1,82.76661514683154,ante_natal,2022
Mirzapur Shahjahanpur,Gj3mY1laAQs,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ante_natal,ANC registered within first trimester,indicator_1,73.00380228136882,ante_natal,2022
Saidabad,UtcpvEmyolV,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,67.99194765978862,ante_natal,2022
Baharia,TcWp3YBgjTX,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,52.67245317496574,ante_natal,2022
Kanpur Dehat Serwenkheda,OnFJhLr5Af4,p,2021-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ante_natal,ANC registered within first trimester,indicator_1,36.507936507936506,ante_natal,2022
Jaisinghpur,BKeRkKcuOgW,p,2021-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,71.6236722306525,ante_natal,2022
Ghaziabad DHQ,HYVom1xMtdc,p,2021-04-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,78.64193837870177,ante_natal,2022
Ballia Navanagar,kepTOn7He9W,p,2021-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ante_natal,ANC registered within first trimester,indicator_1,33.72711163614885,ante_natal,2022
Motigarpur,hcBv6xoPmri,p,2021-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,86.45980253878702,ante_natal,2022
Rae Bareli Herchandrapur,jQRhw2yoQk2,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,66.91449814126395,ante_natal,2022
Deoria Bhaluni,rMbW2gza9HD,p,2021-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,ante_natal,ANC registered within first trimester,indicator_1,40.56603773584906,ante_natal,2022
Sant Ravidas Nagar Bhadohi,LA0OjaZZFYz,p,2021-04-01,Bhadohi,PeUY1vj02UQ,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,86.01503759398497,ante_natal,2022
Shrawasti DHQ,GK26msJSJoZ,p,2021-04-01,Shrawasti,oyTwneTbWDx,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,33.33333333333333,ante_natal,2022
Mohanlalganj,VKvevXLweem,p,2021-04-01,Lucknow,MfHac5N78aK,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,84.99127399650959,ante_natal,2022
Bhanwapur,pWd385fXS6s,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ante_natal,ANC registered within first trimester,indicator_1,94.82636428065202,ante_natal,2022
Sikhar,moqnzHZCfQg,p,2021-04-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,71.12546125461255,ante_natal,2022
Varanasi Pindara,Cr1PwYBuSs1,p,2021-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,53.153586904188735,ante_natal,2022
Chirgaon,CNdl7yi4n8S,p,2021-04-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,60.38562664329535,ante_natal,2022
Sidhauli,NAhNn2JVtnF,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,44.89855924728021,ante_natal,2022
Simbhaoli,mSef7qX2gGM,p,2021-04-01,Hapur,CZ8kLjgqvSH,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,90.91995221027479,ante_natal,2022
Sant Ravidas Nagar Gyanpur,I13T5ZdIFEi,p,2021-04-01,Bhadohi,PeUY1vj02UQ,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,91.4691943127962,ante_natal,2022
Gajraula,F4PpXNqeUpP,p,2021-04-01,Amroha,hgquAmZaNBu,Moradabad Division,ante_natal,ANC registered within first trimester,indicator_1,79.0447504302926,ante_natal,2022
Gainsdasbujhurg,bwQadqgE3oJ,p,2021-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,97.17162032598274,ante_natal,2022
Muzaffarnagar Jansath,IClJwvvGCfX,p,2021-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ante_natal,ANC registered within first trimester,indicator_1,34.0587219343696,ante_natal,2022
Mohamdi Kheri,SiLZVlguB9v,p,2021-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,71.24861059651722,ante_natal,2022
C S M Nagar Bazar Shukul,HZYH9FeKSbz,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,83.9968774395004,ante_natal,2022
Farrukhabad  DHQ,pAJMw6V9F29,p,2021-04-01,Farrukhabad,uEEwlAGZXWW,Kanpur Nagar Division,ante_natal,ANC registered within first trimester,indicator_1,40.355555555555554,ante_natal,2022
Unnav Bighapur,SvNkFaLvfio,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,94.09326424870467,ante_natal,2022
Mirzapur DHQ,WxMksp7j6w7,p,2021-04-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,63.0715862503942,ante_natal,2022
C S M Nagar Amethi,myKgoGwviVc,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,81.84458968772694,ante_natal,2022
Deoria Bhttni,AzV6zQXaRba,p,2021-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,ante_natal,ANC registered within first trimester,indicator_1,75.50935550935552,ante_natal,2022
Rae Bareli Amawa,pvZgEadkY59,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,16.90721649484536,ante_natal,2022
Sidhpura,DCamfBCJMSi,p,2021-04-01,Kasganj,hITp09XOBLZ,Alligarh Division,ante_natal,ANC registered within first trimester,indicator_1,74.66666666666667,ante_natal,2022
Bangra,W9mkfkYcPh8,p,2021-04-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,41.684064022268615,ante_natal,2022
Baraut,JIEAUI17z3o,p,2021-04-01,Bagpat,HJIS3IrQ0Nj,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,73.32695984703633,ante_natal,2022
Ghazipur Badhora,KkUxdrYeeXC,p,2021-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,31.70212765957447,ante_natal,2022
Hathras Mursan,NHwhqnwjZ0d,p,2021-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,ante_natal,ANC registered within first trimester,indicator_1,86.9833729216152,ante_natal,2022
Kakori,iK1PfQ9wLbz,p,2021-04-01,Lucknow,MfHac5N78aK,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,80.0,ante_natal,2022
Etawah Basrehar,JBG7yZn3ZhD,p,2021-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,ante_natal,ANC registered within first trimester,indicator_1,34.65160075329567,ante_natal,2022
Lalitpur Madawara,DQg8KWOYf9m,p,2021-04-01,Lalitpur,fagfcadhxej,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,76.33711507293354,ante_natal,2022
Maharajganj DHQ,entrhoaBv1i,p,2021-04-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,ante_natal,ANC registered within first trimester,indicator_1,61.23853211009175,ante_natal,2022
Bagpat DHQ,kaWQCx3sgxl,p,2021-04-01,Bagpat,HJIS3IrQ0Nj,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,70.13808975834293,ante_natal,2022
Parsupur,Ae5sVkqEY53,p,2021-04-01,Gonda,y8WarEkWCul,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,88.45425867507886,ante_natal,2022
Sarojninagar,ciUK1Y4Eaxf,p,2021-04-01,Lucknow,MfHac5N78aK,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,44.790343074968234,ante_natal,2022
kasganj,jvUzHuel9I6,p,2021-04-01,Kasganj,hITp09XOBLZ,Alligarh Division,ante_natal,ANC registered within first trimester,indicator_1,85.44973544973546,ante_natal,2022
Muzaffarnagar Shahpur,XuOunfUuyUX,p,2021-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ante_natal,ANC registered within first trimester,indicator_1,77.07207207207207,ante_natal,2022
Pahari,Xj8oMwQWDUl,p,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,Chitrakoot Division,ante_natal,ANC registered within first trimester,indicator_1,98.44339622641509,ante_natal,2022
Agra Achnera,eV15qufBx79,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,ante_natal,ANC registered within first trimester,indicator_1,76.44110275689223,ante_natal,2022
Kaundhiyara,UBw5aJTPmZ3,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,51.92069392812887,ante_natal,2022
Kamalganj,xmoNxfjNe2l,p,2021-04-01,Farrukhabad,uEEwlAGZXWW,Kanpur Nagar Division,ante_natal,ANC registered within first trimester,indicator_1,88.03646031143182,ante_natal,2022
Bijnor Noorpur,aHuzZgGIslk,p,2021-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,ante_natal,ANC registered within first trimester,indicator_1,66.31899174272056,ante_natal,2022
Azamgarh Fhoolpur,qzyZ63I1bIh,p,2021-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ante_natal,ANC registered within first trimester,indicator_1,23.966165413533837,ante_natal,2022
Azamgarh Palhani,dIVl43wpljo,p,2021-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ante_natal,ANC registered within first trimester,indicator_1,92.41706161137441,ante_natal,2022
Sarswan,EXoRpuAixOF,p,2021-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,63.53421859039836,ante_natal,2022
Machhalishahar,p6cTEKZv0Bb,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,65.98322460391427,ante_natal,2022
Unnav Nawabganj,ziD9Ib1XELX,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,89.85750209555742,ante_natal,2022
Kushinagar Ramkola,XZ4UCP8boX8,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ante_natal,ANC registered within first trimester,indicator_1,87.4402295186484,ante_natal,2022
Nagawa,YPsEnS75cQ8,p,2021-04-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,82.23684210526315,ante_natal,2022
Hapur DHQ,Mt3m2kDHXcq,p,2021-04-01,Hapur,CZ8kLjgqvSH,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,91.4568345323741,ante_natal,2022
Bijnor Jalilpur,EdO6OYkMy4n,p,2021-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,ante_natal,ANC registered within first trimester,indicator_1,87.30703259005146,ante_natal,2022
Gautam Buddha Nagar Dadri,kRWfFb08HmE,p,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,62.12776787986765,ante_natal,2022
Lotan,rvgyhTDiBPh,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ante_natal,ANC registered within first trimester,indicator_1,71.89973614775725,ante_natal,2022
Kushinagar Khadda,OHnlTAIgKxY,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ante_natal,ANC registered within first trimester,indicator_1,78.84615384615384,ante_natal,2022
DWH Mahoba,sxmq7Z4MO2H,p,2021-04-01,Mahoba,sUQMxIc3yXj,Chitrakoot Division,ante_natal,ANC registered within first trimester,indicator_1,77.728285077951,ante_natal,2022
Bilgram,TqhQTNCu0rW,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,58.22206605762473,ante_natal,2022
Baberu,QAfsawYvIW0,p,2021-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,ante_natal,ANC registered within first trimester,indicator_1,42.277992277992276,ante_natal,2022
Bulandshahar Gulaothi,FXjd8I3tis1,p,2021-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,35.53099091985787,ante_natal,2022
Khudaganj,Y5b8fuW0nqo,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ante_natal,ANC registered within first trimester,indicator_1,71.8326458456099,ante_natal,2022
Firozabad Araon,njhb7CY73zh,p,2021-04-01,Firozabad,eJTsuE56XDF,Agra Division,ante_natal,ANC registered within first trimester,indicator_1,57.2775486152033,ante_natal,2022
Sant Ravidas Nagar Suriyawa,oZ8M2HNNfYK,p,2021-04-01,Bhadohi,PeUY1vj02UQ,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,86.72423097679439,ante_natal,2022
Sridattganj,n9AVoLqOsfk,p,2021-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,96.09597397315981,ante_natal,2022
Talgram,zFNrX1gsn6L,p,2021-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,ante_natal,ANC registered within first trimester,indicator_1,51.12634671890304,ante_natal,2022
Ramnagar Barabanki,KNS89BltpLw,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,46.729776247848534,ante_natal,2022
Shamli Unn,hYGI5A3Mq94,p,2021-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,ante_natal,ANC registered within first trimester,indicator_1,97.44835965978129,ante_natal,2022
Dhanapur,F1Ddi7jawvX,p,2021-04-01,Chandauli,ClbehnmwSec,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,70.51336444633009,ante_natal,2022
Fatehpur,iRCOLiyhze6,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,58.3089158643784,ante_natal,2022
Dhanaura,KocU1z4MS42,p,2021-04-01,Amroha,hgquAmZaNBu,Moradabad Division,ante_natal,ANC registered within first trimester,indicator_1,59.99089667728721,ante_natal,2022
C S M Nagar Jagdishpur,btuo0MWP5ET,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,99.28511354079058,ante_natal,2022
Fatehpur Deomai,Cge552Satby,p,2021-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,75.28089887640449,ante_natal,2022
Sonbhadra DHQ,NBKbLavdozm,p,2021-04-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,68.04123711340206,ante_natal,2022
Gautam Buddha Nagar Jever,dnrD7zqEOQ2,p,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,68.5364281108962,ante_natal,2022
Hathras Hasayan,TY8SzPsUCPQ,p,2021-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,ante_natal,ANC registered within first trimester,indicator_1,76.65529010238907,ante_natal,2022
Jalalabad Kannauj,OWrTCTjWjzI,p,2021-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,ante_natal,ANC registered within first trimester,indicator_1,67.34234234234235,ante_natal,2022
Gursaria,h9b0ymhftGb,p,2021-04-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,62.25099601593625,ante_natal,2022
Gola,KV5wZ2pPQe1,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ante_natal,ANC registered within first trimester,indicator_1,24.798154555940023,ante_natal,2022
Jasra,vAlop9evcWY,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,47.54378470739,ante_natal,2022
Kanpur Dehat Sandalpur,Bc5VrfyFJO4,p,2021-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ante_natal,ANC registered within first trimester,indicator_1,67.21672167216721,ante_natal,2022
Baskhari,ABuWCL4zW6t,p,2021-04-01,Ambedkar Nagar,jM27ji8tyrM,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,78.66108786610879,ante_natal,2022
Mundapanday,FPqrFlrWiLm,p,2021-04-01,Moradabad,YQNQoPjAIpV,Moradabad Division,ante_natal,ANC registered within first trimester,indicator_1,58.109559613319014,ante_natal,2022
Mathura Nandganv,RiVugbfNzS2,p,2021-04-01,Mathura,KP2BUB1npih,Agra Division,ante_natal,ANC registered within first trimester,indicator_1,57.927590511860174,ante_natal,2022
Nindura,QvnprpIbIJp,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,81.04728409534975,ante_natal,2022
Lalitpur Mahroni,hSxXTcaWSE8,p,2021-04-01,Lalitpur,fagfcadhxej,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,56.61641541038526,ante_natal,2022
Shankargarh,omKjHTDECWY,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,40.115667718191375,ante_natal,2022
Agra Sainya,mqJOhnNW2ce,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,ante_natal,ANC registered within first trimester,indicator_1,61.55778894472361,ante_natal,2022
Bulandshahar Anoopshahr,rBDpTYpQ340,p,2021-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,66.12903225806451,ante_natal,2022
Jalaun JALAUN,SmB8HLGFIyw,p,2021-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,71.66212534059946,ante_natal,2022
Akrabad,WFVLpMb2xKo,p,2021-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,ante_natal,ANC registered within first trimester,indicator_1,87.55790866975512,ante_natal,2022
Rae Bareli Dalamau,KtYM7svxHgY,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,73.76093294460642,ante_natal,2022
