block_id,perc_point,indicator_id,district_id,district,block,division,type,domain,indicator,calc_type,year,quarter,date
EVsunDfk1Xx,,indicator_5,aT03mfdlNiF,Unnav,Unnav Bichhiya,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
rY5nGyzGedU,,indicator_5,Tf9b9qcbghH,Deoria,Deoria Bhatperrani,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
kneJKc3fNtp,,indicator_5,ClbehnmwSec,Chandauli,Barhani,Varanasi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
ZYDAjKxE7WN,,indicator_5,tXgaew1Pd2Y,Prayagraj,Uruwa,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
kKjIKi66mY2,,indicator_5,DggJGxqbWHn,Banda,Mahuwa,Chitrakoot Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
ZjM4my40rTY,,indicator_5,QVMRMhzVrrS,Kanpur Nagar,Ghatampur,Kanpur Nagar Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
t25KkXmkJth,,indicator_5,b4XkXzoGqFY,Ayodhya,Tarun,Ayodhya Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
BwBmhT0ClWR,,indicator_5,c96jwckSd6j,Pilibhit,Lalaurikhera,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
EgafD8LSM5T,,indicator_5,fz7bJo3egPX,Pratapgarh,Sangipur,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
L7LEJCs3NnM,,indicator_5,MTIkUw5q5pX,Hardoi,Malanwan,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
zR4FjrKQweN,,indicator_5,MTIkUw5q5pX,Hardoi,Kothanwa,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Kr0p5SNoG3J,,indicator_5,Tf9b9qcbghH,Deoria,Deoria DHQ,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
tob7bPRXBV3,,indicator_5,y8WarEkWCul,Gonda,Hadhermau,Gonda Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Wa8qn4d8H22,,indicator_5,eA37kyBRRuZ,Budaun,Samrer,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
cIW3SsdBXzj,,indicator_5,k3D0AumUCiC,Kanpur Dehat,Kanpur Dehat Amrodha,Kanpur Nagar Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
NvR1ROHQCYV,,indicator_5,MTIkUw5q5pX,Hardoi,Sahabad,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
uiUVlKvhhxF,,indicator_5,tXgaew1Pd2Y,Prayagraj,Phulpur,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Yzv8XKcvFMn,,indicator_5,y8WarEkWCul,Gonda,Wajeerganj,Gonda Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
QlDZDhfK4iZ,,indicator_5,NjckKfm3g0k,Azamgarh,Azamgarh Azmatgarh,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
wCrGRYFB5Qo,,indicator_5,NjckKfm3g0k,Azamgarh,Azamgarh Atraullia,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
o9TtE34iDMB,,indicator_5,GaiLSoQq1ue,Shahjahanpur,Tilhar,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
dDqSL7Hp2TV,,indicator_5,VSI7HobT5qL,Hamirpur,Hamirpur Moudha,Chitrakoot Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
oV5iZQFUzGo,,indicator_5,frD2HOp3wAs,Aligarh,Chandaus,Alligarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
iudStsVG8zs,,indicator_5,aT03mfdlNiF,Unnav,Unnav Safipur,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
a5WBFfhetVT,,indicator_5,ogBt4gWCiem,Bulandshahar,Bulandshahar Khurja,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
iMSgdsfQfK3,,indicator_5,dScWdMRN8PL,Ghazipur,Ghazipur Mardeh,Varanasi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
NyYp5W4XZfR,,indicator_5,MfHac5N78aK,Lucknow,Lucknow DHQ,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
FJZd1VoPnSp,,indicator_5,GaiLSoQq1ue,Shahjahanpur,Puwaya,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
E3NqDNq6JJg,,indicator_5,YzHpzrN0eLv,Sambhal,Sambhal DHQ,Moradabad Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
dBCX7zX8Feb,,indicator_5,MTIkUw5q5pX,Hardoi,Sursa,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
lBW2OFwomV0,,indicator_5,hITp09XOBLZ,Kasganj,Soron,Alligarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
HZQTgHfOykd,,indicator_5,vVqY3DPcpHf,Bareilly,Bhamora,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
wDcv6om3WT1,,indicator_5,o4ZQTVcMI7U,Sultanpur,PP Kamaicha,Ayodhya Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
NVFxlXHdSmv,,indicator_5,Tf9b9qcbghH,Deoria,Deoria Larr,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
EeFlmvJs36p,,indicator_5,XBLhrSWGytu,Mainpuri,Mainpuri Barnahal,Agra Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
j3WnhnsAIht,,indicator_5,KP2BUB1npih,Mathura,Mathura Baldav,Agra Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
p7wG9B3Zqol,,indicator_5,xUeHwd9FQkg,Kushinagar,Kushinagar Seavrahi,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
qSjbxzH099H,,indicator_5,frD2HOp3wAs,Aligarh,Aligarh,Alligarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
xIm2KLhn48h,,indicator_5,vVqY3DPcpHf,Bareilly,Bithrichainpur,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
mhI69xut9he,,indicator_5,dScWdMRN8PL,Ghazipur,Ghazipur Gondaur,Varanasi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
qFq9YH9cPE2,,indicator_5,UAicdMLyuk4,Mirzapur,City,Mirzapur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Fy5oqtT0JAR,,indicator_5,aT03mfdlNiF,Unnav,Unnav Sumerpur,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
zvRpdDBNAj1,,indicator_5,jM27ji8tyrM,Ambedkar Nagar,Jalapur,Ayodhya Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
l7DJJezKzTw,,indicator_5,fz7bJo3egPX,Pratapgarh,Pratapgarh DHQ,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
qyXPcuW4JMr,,indicator_5,gmw76vAUMqz,Jaunpur,Suithakala,Varanasi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
nSWcYd5JkhS,,indicator_5,v8YGmR7nOdj,Meerut,Meerut Rohta,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
guhyL5WpMTF,,indicator_5,Bd6E8zkVvVt,Auraiya,Auraiya Ajitmal,Kanpur Nagar Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
SCLwreLwByy,,indicator_5,cP0p8qfm3il,Siddharth Nagar,Jogia,Basti Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
DlJoJFtt9AE,,indicator_5,CBSB9v92AwT,Maunathbhanjan,Maunathbhanjan Badraon,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
janjc2a7UuX,,indicator_5,ibLiLcaKzw2,Fatehpur,Fatehpur Amuali,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Ek8aj4Sjo0n,,indicator_5,J1P16zQEOUT,Basti,Bankuti,Basti Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Rf7c1xtIt4m,,indicator_5,tzH6nJu9SwS,Barabanki,Dariyabad,Ayodhya Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
MWJyDwqvBqS,,indicator_5,eA37kyBRRuZ,Budaun,Bisauli,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
dawiYinsnkV,,indicator_5,tXgaew1Pd2Y,Prayagraj,Mauaima,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
j5nQ6oNNVnX,,indicator_5,uCYjHW7FuGG,Bijnor,Bijnor Kotwali,Moradabad Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
s9bnhPCNlnj,,indicator_5,CBSB9v92AwT,Maunathbhanjan,Maunathbhanjan Ranipur,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
lgWV1VzPmhE,,indicator_5,xUeHwd9FQkg,Kushinagar,Kushinagar Visunpura,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
dTPUQF80iDV,,indicator_5,FKYZ3JbWq84,Saharanpur,Saharanpur Muzzafrabad,Saharanpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Ne0VFmnLotb,,indicator_5,M5NHlfAaKYI,Ghaziabad,Ghaziabad Rjapur,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
yRVebIQF3pX,,indicator_5,y8WarEkWCul,Gonda,Mankapur,Gonda Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
ofzW0N8Gjq8,,indicator_5,IU006h5U7jj,Rampur,Tanda Rampur,Moradabad Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
QeJhMnDGzrC,,indicator_5,NjckKfm3g0k,Azamgarh,Azamgarh Thekma,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
UVNiCb7ffry,,indicator_5,DggJGxqbWHn,Banda,Tindwari,Chitrakoot Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
gGoFUoVcUmI,,indicator_5,GaiLSoQq1ue,Shahjahanpur,Kalan,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
vqGMYi6W3ep,,indicator_5,NNk3JP90QZ5,Sonbhadra,Dudhi,Mirzapur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
n0U0QMMNJZe,,indicator_5,eA37kyBRRuZ,Budaun,Miaoon,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
WhN8Tp15uxY,,indicator_5,cP0p8qfm3il,Siddharth Nagar,Khuniywa,Basti Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
c8dGu0p6B0M,,indicator_5,MfHac5N78aK,Lucknow,Malihabad,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
nS9UOwtscu1,,indicator_5,fe1yBApr2sl,Sant Kabir Nagar,Santha,Basti Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
I0SrxhvmkHK,,indicator_5,NNk3JP90QZ5,Sonbhadra,Chatra,Mirzapur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
NZZfSO3tDC5,,indicator_5,m1IAjmqkoFC,Hathras,Hathras DHQ,Alligarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
GHjV9QTEXyn,,indicator_5,c96jwckSd6j,Pilibhit,Bilsanda,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
eeLkdiQv8Ex,,indicator_5,y8WarEkWCul,Gonda,Bamanjeet,Gonda Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Qk15i4lxQ0C,,indicator_5,tXgaew1Pd2Y,Prayagraj,Handia,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
EdjW9d0OX1h,,indicator_5,iE0E3nLioFr,Bahraich,Mahsi,Gonda Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
APE5J6eTM3s,,indicator_5,dScWdMRN8PL,Ghazipur,Ghazipur Manihari,Varanasi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
I6SfaoTpBWQ,,indicator_5,J1P16zQEOUT,Basti,Dubealiya,Basti Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
k0SXa6DYHlU,,indicator_5,AcnMkNGgc3S,Maharajganj,Paniyara,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
cGCEhMelufW,,indicator_5,UAicdMLyuk4,Mirzapur,Naraynpur,Mirzapur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
w2mC1IzGqJO,,indicator_5,dScWdMRN8PL,Ghazipur,Ghazipur Sadat,Varanasi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
ZjQLMtbMM7E,,indicator_5,fz7bJo3egPX,Pratapgarh,Mandhata,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
QIufPcB6Kr6,,indicator_5,DggJGxqbWHn,Banda,Banda DHQ,Chitrakoot Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
noXyISQsTiJ,,indicator_5,vR85cHdsw1w,Gorakhpur,Campierganj,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
UqPfQ9syNvH,,indicator_5,NjckKfm3g0k,Azamgarh,Azamgarh Tarwa,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
FBVobg8QhyC,,indicator_5,gmw76vAUMqz,Jaunpur,Mahrajganj,Varanasi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
BWEaFP6tBWO,,indicator_5,ogBt4gWCiem,Bulandshahar,Bulandshahar Arniya,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
rz3th45E7Sa,,indicator_5,Tf9b9qcbghH,Deoria,Deoria Tarkulwa,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
RLKVIOQ3q6x,,indicator_5,aT03mfdlNiF,Unnav,Unnav Purwa,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
oiZGLrWMq7u,,indicator_5,QVMRMhzVrrS,Kanpur Nagar,Billahaur,Kanpur Nagar Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
q7hwjHjsWmD,,indicator_5,NjckKfm3g0k,Azamgarh,Azamgarh Martinganj,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
W91p7yS5r9P,,indicator_5,XxaOowFtkiJ,Sitapur,Reusa,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
l7op2G8Asvm,,indicator_5,Mq751wBMqGF,Jhansi,Bada Gaon,Jhansi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Pf9sH55x9lG,,indicator_5,frD2HOp3wAs,Aligarh,Bijoli,Alligarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
ogSTp4HnpXK,,indicator_5,Bd6E8zkVvVt,Auraiya,Auraiya Sahar,Kanpur Nagar Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Uqr9pGSBzRf,,indicator_5,Bd6E8zkVvVt,Auraiya,Auraiya Bidhuna,Kanpur Nagar Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
XnEGHve0wKr,,indicator_5,fz7bJo3egPX,Pratapgarh,Kunda,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
YxWlmBfIHmq,,indicator_5,YzHpzrN0eLv,Sambhal,Rajpura,Moradabad Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
h1MfXB88qMN,,indicator_5,PeUY1vj02UQ,Bhadohi,Sant Ravidas Nagar Aurai,Mirzapur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
wjAvKvlMzv0,,indicator_5,IhQbDYRiF8w,Kannauj,Haseran,Kanpur Nagar Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
BU3H8j3vtpl,,indicator_5,eA37kyBRRuZ,Budaun,Islam Nagar,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
dzvrdlSVdNw,,indicator_5,UAicdMLyuk4,Mirzapur,Hallia,Mirzapur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
rhv6cneiTR1,,indicator_5,hITp09XOBLZ,Kasganj,Ganjdunwara,Alligarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Y3jGyfeDYe1,,indicator_5,lLvTDpBDY8u,Rae Bareli,Rae Bareli Bachrawa,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
y5bGR23eUwH,,indicator_5,FKYZ3JbWq84,Saharanpur,Saharanpur Sadholi Kadeem,Saharanpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
EE0yO6YSNwL,,indicator_5,cP0p8qfm3il,Siddharth Nagar,Siddharth Nagar DHQ,Basti Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
i8SnEC5fIxD,,indicator_5,vR85cHdsw1w,Gorakhpur,Khajni,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
YXOk9K2OqNI,,indicator_5,CBSB9v92AwT,Maunathbhanjan,Maunathbhanjan F.Mandaon,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
QGFqwtIZDnf,,indicator_5,fz7bJo3egPX,Pratapgarh,Patti,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
mH7MZIxUv1s,,indicator_5,oNDvGBE5fLq,Ballia,Ballia Siar,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
c228prMIirC,,indicator_5,jM27ji8tyrM,Ambedkar Nagar,Tanda,Ayodhya Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
fnVx6XeAGvW,,indicator_5,AcnMkNGgc3S,Maharajganj,Lachmipur,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
CGmxoB5JV9G,,indicator_5,KP2BUB1npih,Mathura,Mathura Raya,Agra Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
LsCBHm1wj5S,,indicator_5,tzH6nJu9SwS,Barabanki,Dewa,Ayodhya Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
cRH5g6dZ1xf,,indicator_5,v8YGmR7nOdj,Meerut,Meerut Saroorpur,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
g9AzjVVJKJh,,indicator_5,aT03mfdlNiF,Unnav,Unnav Hasanganj,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
k7nZry9XTd5,,indicator_5,sUQMxIc3yXj,Mahoba,Mahoba DHQ,Chitrakoot Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
EmKRIMSIXim,,indicator_5,Tf9b9qcbghH,Deoria,Deoria Bankata,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
ql65TcOIaDt,,indicator_5,XxaOowFtkiJ,Sitapur,Sitapur DHQ,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
ETOgxiqqzTT,,indicator_5,YQNQoPjAIpV,Moradabad,Tajpur,Moradabad Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
bqyQpybBJt7,,indicator_5,NjckKfm3g0k,Azamgarh,Azamgarh Ahiraulla,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
u7AfLScMrQL,,indicator_5,ogBt4gWCiem,Bulandshahar,Bulandshahar Lakhaothi,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
grxxI8LtNsw,,indicator_5,uEEwlAGZXWW,Farrukhabad,Mohamudabad,Kanpur Nagar Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
YDOGtOLeFg1,,indicator_5,ogBt4gWCiem,Bulandshahar,Bulandshahar Dibai,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
a3X4KgFjlsz,,indicator_5,ogBt4gWCiem,Bulandshahar,Bulandshahar Shikarpur,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
es3YNWUdqOh,,indicator_5,fz7bJo3egPX,Pratapgarh,Kohandaur,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Cv8WrBixKYV,,indicator_5,fe1yBApr2sl,Sant Kabir Nagar,Sant Kabir Nagar DHQ,Basti Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
KZozTRTvHgU,,indicator_5,VSI7HobT5qL,Hamirpur,Hamirpur DHQ,Chitrakoot Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
ipancoUtUKq,,indicator_5,eJTsuE56XDF,Firozabad,Firozabad Hathwant,Agra Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
DQKs9hxWhSr,,indicator_5,Pm0jLk6EAiE,Etawah,Etawah Badpura,Kanpur Nagar Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
DPIQ2VWtvGl,,indicator_5,XxaOowFtkiJ,Sitapur,Aeliya,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
y8eD89Cg95c,,indicator_5,dScWdMRN8PL,Ghazipur,Ghazipur Rawatipur,Varanasi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Aq89pvDpWBA,,indicator_5,ClbehnmwSec,Chandauli,Sahabganj,Varanasi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
QB1bWVUZvNY,,indicator_5,J1P16zQEOUT,Basti,Hreaiya,Basti Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
F2HjseXcv3G,,indicator_5,iE0E3nLioFr,Bahraich,Nawabganj Bahraich,Gonda Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
m1nYwKqPcyp,,indicator_5,iE0E3nLioFr,Bahraich,Payagpur,Gonda Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
rslNb3Z3IB9,,indicator_5,AcnMkNGgc3S,Maharajganj,Partawal,Gorakhpur Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
AAOPzLEjW4T,,indicator_5,b4XkXzoGqFY,Ayodhya,Rudauli,Ayodhya Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
QRMxe3qUWkI,,indicator_5,i2fSZZ3QAJJ,Chitrakoot,Ramnagar Chitrakoot,Chitrakoot Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
h3yrIIH1cGT,,indicator_5,HJIS3IrQ0Nj,Bagpat,Binauli,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
oNOcph5dm8a,,indicator_5,v8YGmR7nOdj,Meerut,Meerut Parikshatgarh,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
pkRX2naWpN3,,indicator_5,MTIkUw5q5pX,Hardoi,Barkhani,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
IywKKXqWKqi,,indicator_5,CZ8kLjgqvSH,Hapur,Dhaulana,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
bUb6dbgNp7o,,indicator_5,o4ZQTVcMI7U,Sultanpur,Akhandnagar,Ayodhya Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
lY8m4U7kmq2,,indicator_5,CZ8kLjgqvSH,Hapur,Garhmukteshwar,Meerut Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
VPN370bubCz,,indicator_5,o4ZQTVcMI7U,Sultanpur,Baldirai,Ayodhya Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Oh9BFAFKGE5,,indicator_5,b4XkXzoGqFY,Ayodhya,Ayodhya,Ayodhya Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
gAuwshptXMU,,indicator_5,ibLiLcaKzw2,Fatehpur,Fatehpur  Bahua,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
S32hqFqb1zY,,indicator_5,NjckKfm3g0k,Azamgarh,Azamgarh Koilsa,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
Wyo5sWkkK3V,,indicator_5,NjckKfm3g0k,Azamgarh,Azamgarh Maharajganj,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
xct9yyij86y,,indicator_5,eA37kyBRRuZ,Budaun,Wazirganj,Bareilly Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
pE27TXbzXZ5,,indicator_5,uCYjHW7FuGG,Bijnor,Bijnor  DHQ,Moradabad Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
w25YwsZC9ZT,,indicator_5,ibLiLcaKzw2,Fatehpur,Fatehpur Bhittora,Prayagraj Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
gCv411YjGXv,,indicator_5,XxaOowFtkiJ,Sitapur,Mahmudabad Sitapur,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
yubhT8MSy2O,,indicator_5,XxaOowFtkiJ,Sitapur,Pisawan,Lucknow Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
ilEX3iUSCkP,,indicator_5,fagfcadhxej,Lalitpur,Lalitpur Birdha,Jhansi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
la9bHITzK55,,indicator_5,CBSB9v92AwT,Maunathbhanjan,Maunathbhanjan Pardha,Azamgarh Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
SedCcdeSesp,,indicator_5,YzHpzrN0eLv,Sambhal,Naroli,Moradabad Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
K2hjVgS0LFm,,indicator_5,gmw76vAUMqz,Jaunpur,Dharmapur,Varanasi Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
TEd7x916bEz,,indicator_5,eJTsuE56XDF,Firozabad,Firozabad Madanpur,Agra Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
IFHbGZd8LVv,,indicator_5,fe1yBApr2sl,Sant Kabir Nagar,Pouli,Basti Division,new_born_care,new_born_care,HBNC visits,p,2022,2,2021-07-01
