calc_type,category,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,quarter,type,weight,year
p,Process Indicator ,2018-08-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,15.789473684210524,2,ante_natal,3.0,2019
p,Process Indicator ,2018-09-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,8.659217877094973,2,ante_natal,3.0,2019
p,Process Indicator ,2018-10-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,12.903225806451616,3,ante_natal,3.0,2019
p,Process Indicator ,2018-11-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,10.135135135135137,3,ante_natal,3.0,2019
p,Process Indicator ,2018-12-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,6.349206349206349,3,ante_natal,3.0,2019
p,Process Indicator ,2019-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,8.620689655172415,4,ante_natal,3.0,2019
p,Process Indicator ,2019-02-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,2.6595744680851063,4,ante_natal,3.0,2019
p,Process Indicator ,2019-03-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,5.339805825242718,4,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,10.389610389610393,1,ante_natal,3.0,2020
p,Process Indicator ,2019-05-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,4.0201005025125625,1,ante_natal,3.0,2020
p,Process Indicator ,2019-06-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,18.5792349726776,1,ante_natal,3.0,2020
p,Process Indicator ,2019-07-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,11.486486486486488,2,ante_natal,3.0,2020
p,Process Indicator ,2019-08-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,10.545454545454543,2,ante_natal,3.0,2020
p,Process Indicator ,2019-09-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,7.167235494880546,2,ante_natal,3.0,2020
p,Process Indicator ,2019-10-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,13.725490196078432,3,ante_natal,3.0,2020
p,Process Indicator ,2019-11-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,18.88888888888889,3,ante_natal,3.0,2020
p,Process Indicator ,2019-12-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,16.299559471365637,3,ante_natal,3.0,2020
p,Process Indicator ,2020-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,16.50943396226415,4,ante_natal,3.0,2020
p,Process Indicator ,2020-02-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,12.643678160919542,4,ante_natal,3.0,2020
p,Process Indicator ,2017-10-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,40.736751400258505,3,new_born_care,3.0,2018
p,Process Indicator ,2017-11-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,47.971685270895726,3,new_born_care,3.0,2018
p,Process Indicator ,2017-12-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,52.87971457696228,3,new_born_care,3.0,2018
p,Process Indicator ,2018-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,59.096313912009535,4,new_born_care,3.0,2018
p,Process Indicator ,2018-02-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,50.76670317634174,4,new_born_care,3.0,2018
p,Process Indicator ,2018-03-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,52.08570777296558,4,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,56.78346810422282,1,new_born_care,3.0,2019
p,Process Indicator ,2018-05-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,54.10018552875696,1,new_born_care,3.0,2019
p,Process Indicator ,2018-06-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,49.9348109517601,1,new_born_care,3.0,2019
p,Process Indicator ,2018-07-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,64.1252768111357,2,new_born_care,3.0,2019
p,Process Indicator ,2018-08-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,47.96621471438098,2,new_born_care,3.0,2019
p,Process Indicator ,2018-09-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,61.99960945127905,2,new_born_care,3.0,2019
p,Process Indicator ,2018-10-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,56.54205607476636,3,new_born_care,3.0,2019
p,Process Indicator ,2018-11-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,60.560434964450025,3,new_born_care,3.0,2019
p,Process Indicator ,2018-12-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,71.62921348314606,3,new_born_care,3.0,2019
