calc_type,category,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,type,weight,year
p,,2021-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,180,100.0,communicable_diseases,,2022
p,,2021-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,180,100.0,communicable_diseases,,2022
p,,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,ante_natal,ANC registered within first trimester,indicator_1,171,93.16830360125608,ante_natal,,2022
p,,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,ante_natal,PW received 4 or more ANC,indicator_2,171,86.37367227592794,ante_natal,,2022
p,,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,171,55.87912087912088,ante_natal,,2022
p,,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,new_born_care,HBNC visits,indicator_5,171,85.97490878192633,new_born_care,,2022
p,,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,Immunization,Full immunization,indicator_6,171,88.02156667467976,Immunization,,2022
p,,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,communicable_diseases,Communicable disease,indicator_7,171,100.0,communicable_diseases,,2022
p,,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,171,100.0,communicable_diseases,,2022
p,,2021-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ante_natal,ANC registered within first trimester,indicator_1,161,39.275081714654505,ante_natal,,2022
p,,2021-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ante_natal,PW received 4 or more ANC,indicator_2,161,69.14603355595374,ante_natal,,2022
p,,2021-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,161,44.916943521594675,ante_natal,,2022
p,,2021-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,new_born_care,HBNC visits,indicator_5,161,79.03193344961761,new_born_care,,2022
p,,2021-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,161,71.6937354988399,Immunization,,2022
p,,2021-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,Communicable disease,indicator_7,161,100.0,communicable_diseases,,2022
p,,2021-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,161,100.0,communicable_diseases,,2022
p,,2021-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,175,57.36693059007111,ante_natal,,2022
p,,2021-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,175,72.51749648122264,ante_natal,,2022
p,,2021-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,175,57.38396624472572,ante_natal,,2022
p,,2021-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,175,72.11499237821242,new_born_care,,2022
p,,2021-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Immunization,Full immunization,indicator_6,175,70.60653624082067,Immunization,,2022
p,,2021-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,175,100.0,communicable_diseases,,2022
p,,2021-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,175,100.0,communicable_diseases,,2022
p,,2021-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,174,60.013617875253104,ante_natal,,2022
p,,2021-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,174,88.04251273979649,ante_natal,,2022
p,,2021-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,174,25.85504885993485,ante_natal,,2022
p,,2021-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,174,100.0,new_born_care,,2022
p,,2021-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Immunization,Full immunization,indicator_6,174,76.53632286995516,Immunization,,2022
p,,2021-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,174,100.0,communicable_diseases,,2022
p,,2021-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,174,100.0,communicable_diseases,,2022
p,,2021-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,195,71.71393018534286,ante_natal,,2022
p,,2021-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,195,75.91461327857631,ante_natal,,2022
p,,2021-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,195,38.071968014215905,ante_natal,,2022
p,,2021-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,new_born_care,HBNC visits,indicator_5,195,67.52408171906426,new_born_care,,2022
p,,2021-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Immunization,Full immunization,indicator_6,195,90.62601553960235,Immunization,,2022
p,,2021-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,Communicable disease,indicator_7,195,100.0,communicable_diseases,,2022
p,,2021-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,195,100.0,communicable_diseases,,2022
p,,2021-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,179,58.61412008056176,ante_natal,,2022
p,,2021-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,179,59.26432193775032,ante_natal,,2022
p,,2021-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,179,46.86595949855352,ante_natal,,2022
p,,2021-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,new_born_care,HBNC visits,indicator_5,179,82.28537371657681,new_born_care,,2022
p,,2021-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,Immunization,Full immunization,indicator_6,179,68.00560118317127,Immunization,,2022
p,,2021-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,communicable_diseases,Communicable disease,indicator_7,179,100.0,communicable_diseases,,2022
p,,2021-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,179,100.0,communicable_diseases,,2022
p,,2021-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,ante_natal,ANC registered within first trimester,indicator_1,143,61.69795194833971,ante_natal,,2022
p,,2021-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,ante_natal,PW received 4 or more ANC,indicator_2,143,100.0,ante_natal,,2022
p,,2021-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,143,58.561545113865655,ante_natal,,2022
p,,2021-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,new_born_care,HBNC visits,indicator_5,143,68.9871522480001,new_born_care,,2022
p,,2021-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,Immunization,Full immunization,indicator_6,143,67.08094690956294,Immunization,,2022
p,,2021-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,communicable_diseases,Communicable disease,indicator_7,143,100.0,communicable_diseases,,2022
p,,2021-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,143,100.0,communicable_diseases,,2022
p,,2021-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,172,78.7037348870104,ante_natal,,2022
p,,2021-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,172,57.23202859005626,ante_natal,,2022
p,,2021-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,172,50.408441116405726,ante_natal,,2022
p,,2021-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,172,92.95647984583263,new_born_care,,2022
p,,2021-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,Immunization,Full immunization,indicator_6,172,66.02973874374652,Immunization,,2022
p,,2021-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,172,100.0,communicable_diseases,,2022
p,,2021-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,172,100.0,communicable_diseases,,2022
p,,2021-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,155,65.17954999677647,ante_natal,,2022
p,,2021-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,155,89.38950977820711,ante_natal,,2022
p,,2021-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,155,40.7185628742515,ante_natal,,2022
p,,2021-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,new_born_care,HBNC visits,indicator_5,155,99.32435795341429,new_born_care,,2022
p,,2021-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,Immunization,Full immunization,indicator_6,155,81.27531109638466,Immunization,,2022
p,,2021-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,communicable_diseases,Communicable disease,indicator_7,155,100.0,communicable_diseases,,2022
p,,2021-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,155,100.0,communicable_diseases,,2022
p,,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,141,63.578954203802006,ante_natal,,2022
p,,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,141,88.57957119130302,ante_natal,,2022
p,,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,141,98.30106677202689,ante_natal,,2022
p,,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,new_born_care,HBNC visits,indicator_5,141,28.571130710368838,new_born_care,,2022
p,,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,Immunization,Full immunization,indicator_6,141,100.0,Immunization,,2022
p,,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,communicable_diseases,Communicable disease,indicator_7,141,100.0,communicable_diseases,,2022
p,,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,141,100.0,communicable_diseases,,2022
p,,2021-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,ante_natal,ANC registered within first trimester,indicator_1,193,70.37814299392716,ante_natal,,2022
p,,2021-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,ante_natal,PW received 4 or more ANC,indicator_2,193,52.30588583368775,ante_natal,,2022
p,,2021-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,193,52.294557097118464,ante_natal,,2022
p,,2021-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,new_born_care,HBNC visits,indicator_5,193,40.804541290407016,new_born_care,,2022
p,,2021-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,Immunization,Full immunization,indicator_6,193,63.08172017836049,Immunization,,2022
p,,2021-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,communicable_diseases,Communicable disease,indicator_7,193,100.0,communicable_diseases,,2022
p,,2021-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,193,100.0,communicable_diseases,,2022
p,,2021-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,ante_natal,ANC registered within first trimester,indicator_1,147,54.64266497089469,ante_natal,,2022
p,,2021-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,ante_natal,PW received 4 or more ANC,indicator_2,147,100.0,ante_natal,,2022
p,,2021-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,147,54.034524287434756,ante_natal,,2022
p,,2021-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,new_born_care,HBNC visits,indicator_5,147,84.22703544280611,new_born_care,,2022
p,,2021-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,Immunization,Full immunization,indicator_6,147,82.40777416884521,Immunization,,2022
p,,2021-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,communicable_diseases,Communicable disease,indicator_7,147,100.0,communicable_diseases,,2022
p,,2021-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,147,100.0,communicable_diseases,,2022
p,,2021-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,157,49.489763173095426,ante_natal,,2022
p,,2021-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,157,71.80474713324736,ante_natal,,2022
p,,2021-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,157,72.01665124884367,ante_natal,,2022
p,,2021-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,new_born_care,HBNC visits,indicator_5,157,54.24593474333085,new_born_care,,2022
p,,2021-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,Immunization,Full immunization,indicator_6,157,100.0,Immunization,,2022
p,,2021-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,communicable_diseases,Communicable disease,indicator_7,157,100.0,communicable_diseases,,2022
p,,2021-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,157,100.0,communicable_diseases,,2022
p,,2021-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,182,93.42780940249192,ante_natal,,2022
p,,2021-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,182,97.16259796931969,ante_natal,,2022
p,,2021-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,182,96.5407499654075,ante_natal,,2022
p,,2021-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,new_born_care,HBNC visits,indicator_5,182,100.0,new_born_care,,2022
p,,2021-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,Immunization,Full immunization,indicator_6,182,90.52869258728936,Immunization,,2022
p,,2021-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,182,100.0,communicable_diseases,,2022
p,,2021-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,182,100.0,communicable_diseases,,2022
p,,2021-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,ante_natal,ANC registered within first trimester,indicator_1,192,39.39941983311249,ante_natal,,2022
p,,2021-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,ante_natal,PW received 4 or more ANC,indicator_2,192,45.560095597872184,ante_natal,,2022
p,,2021-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,192,5.7847082494969815,ante_natal,,2022
p,,2021-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,new_born_care,HBNC visits,indicator_5,192,53.86435988466089,new_born_care,,2022
p,,2021-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,Immunization,Full immunization,indicator_6,192,69.22640069568922,Immunization,,2022
p,,2021-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,communicable_diseases,Communicable disease,indicator_7,192,100.0,communicable_diseases,,2022
p,,2021-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,192,100.0,communicable_diseases,,2022
p,,2021-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,139,83.6820314656362,ante_natal,,2022
p,,2021-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,139,79.07893739099664,ante_natal,,2022
p,,2021-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,139,46.104815864022655,ante_natal,,2022
p,,2021-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,new_born_care,HBNC visits,indicator_5,139,56.71021202559642,new_born_care,,2022
p,,2021-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,Immunization,Full immunization,indicator_6,139,91.17330462863292,Immunization,,2022
p,,2021-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,communicable_diseases,Communicable disease,indicator_7,139,100.0,communicable_diseases,,2022
p,,2021-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,139,100.0,communicable_diseases,,2022
p,,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,ante_natal,ANC registered within first trimester,indicator_1,186,62.2430039977156,ante_natal,,2022
p,,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,ante_natal,PW received 4 or more ANC,indicator_2,186,61.467480072033844,ante_natal,,2022
p,,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,186,18.474758324382385,ante_natal,,2022
p,,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,new_born_care,HBNC visits,indicator_5,186,93.3464631544395,new_born_care,,2022
p,,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,Immunization,Full immunization,indicator_6,186,67.69020647545594,Immunization,,2022
p,,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,communicable_diseases,Communicable disease,indicator_7,186,100.0,communicable_diseases,,2022
p,,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,186,100.0,communicable_diseases,,2022
p,,2021-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,199,74.7445059635601,ante_natal,,2022
p,,2021-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,199,92.21156108656434,ante_natal,,2022
p,,2021-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,199,29.43974630021141,ante_natal,,2022
p,,2021-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,new_born_care,HBNC visits,indicator_5,199,71.94818441452469,new_born_care,,2022
p,,2021-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,Immunization,Full immunization,indicator_6,199,100.0,Immunization,,2022
p,,2021-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,communicable_diseases,Communicable disease,indicator_7,199,100.0,communicable_diseases,,2022
p,,2021-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,199,100.0,communicable_diseases,,2022
p,,2021-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,ante_natal,ANC registered within first trimester,indicator_1,160,61.321439877837584,ante_natal,,2022
p,,2021-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,ante_natal,PW received 4 or more ANC,indicator_2,160,83.10169907032001,ante_natal,,2022
p,,2021-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,160,38.02742616033756,ante_natal,,2022
p,,2021-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,new_born_care,HBNC visits,indicator_5,160,79.57738982329147,new_born_care,,2022
p,,2021-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,160,83.32392776523702,Immunization,,2022
p,,2021-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,communicable_diseases,Communicable disease,indicator_7,160,100.0,communicable_diseases,,2022
p,,2021-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,160,100.0,communicable_diseases,,2022
p,,2021-04-01,Unnav,aT03mfdlNiF,155,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,156,79.56655113342099,ante_natal,,2022
p,,2021-04-01,Unnav,aT03mfdlNiF,155,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,156,78.26508764886924,ante_natal,,2022
p,,2021-04-01,Unnav,aT03mfdlNiF,155,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,156,61.8568894145476,ante_natal,,2022
p,,2021-04-01,Unnav,aT03mfdlNiF,155,Lucknow Division,new_born_care,HBNC visits,indicator_5,156,100.0,new_born_care,,2022
p,,2021-04-01,Unnav,aT03mfdlNiF,155,Lucknow Division,Immunization,Full immunization,indicator_6,156,70.81012398285289,Immunization,,2022
p,,2021-04-01,Unnav,aT03mfdlNiF,155,Lucknow Division,communicable_diseases,Communicable disease,indicator_7,156,100.0,communicable_diseases,,2022
p,,2021-04-01,Unnav,aT03mfdlNiF,155,Lucknow Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,156,100.0,communicable_diseases,,2022
p,,2021-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,ante_natal,ANC registered within first trimester,indicator_1,135,64.96203197422776,ante_natal,,2022
p,,2021-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,ante_natal,PW received 4 or more ANC,indicator_2,135,70.55482621528262,ante_natal,,2022
p,,2021-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,135,31.37931034482759,ante_natal,,2022
p,,2021-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,new_born_care,HBNC visits,indicator_5,135,46.75929479798368,new_born_care,,2022
p,,2021-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,Immunization,Full immunization,indicator_6,135,63.74888815063282,Immunization,,2022
p,,2021-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,communicable_diseases,Communicable disease,indicator_7,135,100.0,communicable_diseases,,2022
p,,2021-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,135,100.0,communicable_diseases,,2022
p,,2021-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,ante_natal,ANC registered within first trimester,indicator_1,134,76.3470860801791,ante_natal,,2022
p,,2021-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,ante_natal,PW received 4 or more ANC,indicator_2,134,85.58473267228062,ante_natal,,2022
p,,2021-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,134,37.32181425485961,ante_natal,,2022
p,,2021-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,new_born_care,HBNC visits,indicator_5,134,46.850496158589706,new_born_care,,2022
p,,2021-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,Immunization,Full immunization,indicator_6,134,100.0,Immunization,,2022
p,,2021-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,communicable_diseases,Communicable disease,indicator_7,134,100.0,communicable_diseases,,2022
p,,2021-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,134,100.0,communicable_diseases,,2022
p,,2021-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,ANC registered within first trimester,indicator_1,203,74.86683872384823,ante_natal,,2022
p,,2021-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,PW received 4 or more ANC,indicator_2,203,87.04303144170044,ante_natal,,2022
p,,2021-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,PW treated with severe anemia,indicator_3,203,79.55175018886929,ante_natal,,2022
p,,2021-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,new_born_care,HBNC visits,indicator_5,203,79.88767616827381,new_born_care,,2022
p,,2021-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,Immunization,Full immunization,indicator_6,203,88.33276881790471,Immunization,,2022
p,,2021-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,Communicable disease,indicator_7,203,100.0,communicable_diseases,,2022
p,,2021-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,203,100.0,communicable_diseases,,2022
p,,2021-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,198,77.66011678561497,ante_natal,,2022
p,,2021-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,198,72.4387569938001,ante_natal,,2022
p,,2021-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,198,40.22038567493114,ante_natal,,2022
p,,2021-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,new_born_care,HBNC visits,indicator_5,198,84.07801285182818,new_born_care,,2022
p,,2021-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Immunization,Full immunization,indicator_6,198,71.2057262205204,Immunization,,2022
p,,2021-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,Communicable disease,indicator_7,198,100.0,communicable_diseases,,2022
p,,2021-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,198,100.0,communicable_diseases,,2022
p,,2021-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,74.65113974987234,ante_natal,,2022
p,,2021-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,96.508695383092,ante_natal,,2022
