block_name,block_id,calc_type,composite_index,composite_rank,count,date,district,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,year,block_id_num
Barauli Ahir,PskcWzXXxHt,n,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9549058483554844,106.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.8432973508681149,882.0,141.0,937.1412975,4,availability,0.7591587060599299,738.0,2025,644
Barauli Ahir,PskcWzXXxHt,n,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9549058483554844,106.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.976326042553823,754.0,141.0,140.571194625,4,availability,0.7591587060599299,738.0,2025,644
Barauli Ahir,PskcWzXXxHt,p,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,141.0,100.0,4,coverage,0.8082875353386694,6.0,2025,644
Barauli Ahir,PskcWzXXxHt,p,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.5810428319032012,234.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.9417019163855864,229.0,141.0,94.41052297246159,4,coverage,0.8082875353386694,6.0,2025,644
Barauli Ahir,PskcWzXXxHt,p,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.5810428319032012,234.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.2203837474208159,100.0,141.0,1.4563646470261256,4,quality,0.7401279158069386,49.0,2025,644
Barauli Ahir,PskcWzXXxHt,p,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,1.0,1.0,141.0,100.0,4,coverage,0.8082875353386694,6.0,2025,644
Barauli Ahir,PskcWzXXxHt,p,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.26229918316188433,43.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.3279974109588258,27.0,141.0,17.751197508204605,4,coverage,0.8082875353386694,6.0,2025,644
Barauli Ahir,PskcWzXXxHt,p,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.26229918316188433,43.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.1966009553649429,151.0,141.0,34.358309779223816,4,coverage,0.8082875353386694,6.0,2025,644
Barauli Ahir,PskcWzXXxHt,p,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,finance,1.0,1.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,1.0,1.0,141.0,8024.2085661080055,4,coverage,0.8082875353386694,6.0,2025,644
Bichpuri,RjTiJ3wL4Ir,p,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,1.0,1.0,139.0,100.0,4,coverage,0.7900753995136435,13.0,2025,836
Bichpuri,RjTiJ3wL4Ir,p,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,1.0,1.0,139.0,100.0,4,quality,0.7173797472931293,249.0,2025,836
Bichpuri,RjTiJ3wL4Ir,p,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.98767241770545,18.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,1.0,1.0,139.0,100.0,4,coverage,0.7900753995136435,13.0,2025,836
