calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,type_name,type_index,type_rank,value,year,district_id_num
p,0.4906042308518065,64.0,2024-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,immunization,0.4719836924170781,56.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.7639136497316551,30.0,173,93.89738130357655,coverage,4.424167065140953,67.0,93.89738130357655,2025,3
p,0.4906042308518065,64.0,2024-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,immunization,0.4719836924170781,56.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.18005373510250114,52.0,173,0.9352142937916996,quality,1.4523999045347873,31.0,0.9352142937916996,2025,3
p,0.4906042308518065,64.0,2024-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,communicable_diseases,0.5257988138686132,58.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,173,100.0,coverage,4.424167065140953,67.0,100.0,2025,3
p,0.4906042308518065,64.0,2024-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,communicable_diseases,0.5257988138686132,58.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.05159762773722632,63.0,173,16.919642857142858,quality,1.4523999045347873,31.0,16.919642857142858,2025,3
p,0.4906042308518065,64.0,2024-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,family_planning,0.05468452554079608,70.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.06757846282367097,48.0,173,6.734794763159843,coverage,4.424167065140953,67.0,6.734794763159843,2025,3
p,0.4906042308518065,64.0,2024-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,family_planning,0.05468452554079608,70.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.04179058825792119,71.0,173,47.658381261411506,coverage,4.424167065140953,67.0,47.658381261411506,2025,3
p,0.4906042308518065,64.0,2024-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,finance,0.3098527283095657,67.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.3098527283095657,67.0,173,4644.704734016595,coverage,4.424167065140953,67.0,4644.704734016595,2025,3
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,175,100.0,coverage,5.344138083844623,19.0,100.0,2025,34
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.8636082464497821,4.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.5358524495965679,26.0,175,69.3292525241894,coverage,5.344138083844623,19.0,69.3292525241894,2025,34
n,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.8636082464497821,4.0,Still birth ratio,4,indicator_4,1.0,1.0,175,0.4633390498540783,quality,1.823797229735824,10.0,0.4633390498540783,2025,34
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.8636082464497821,4.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.5274861448763892,7.0,175,3.7644598392261943,quality,1.823797229735824,10.0,19.18250796517709,2025,34
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.8636082464497821,4.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.5274861448763892,7.0,175,55.157953592395856,quality,1.823797229735824,10.0,19.18250796517709,2025,34
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,post_natal_care,0.9418731292658978,8.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.9418731292658978,8.0,175,96.45154496494871,coverage,5.344138083844623,19.0,96.45154496494871,2025,34
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,immunization,0.610980746814337,29.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.9382005912509916,2.0,175,98.40254115991482,coverage,5.344138083844623,19.0,98.40254115991482,2025,34
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,immunization,0.610980746814337,29.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.2837609023776823,40.0,175,0.9986305903296854,quality,1.823797229735824,10.0,0.9986305903296854,2025,34
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,0.506275091240876,66.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,175,100.0,coverage,5.344138083844623,19.0,100.0,2025,34
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,0.506275091240876,66.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.012550182481751968,73.0,175,16.145833333333336,quality,1.823797229735824,10.0,16.145833333333336,2025,34
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.2622682278084125,19.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.22920822436164054,13.0,175,18.20452249180852,coverage,5.344138083844623,19.0,18.20452249180852,2025,34
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.2622682278084125,19.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2953282312551845,21.0,175,94.0875057827157,coverage,5.344138083844623,19.0,94.0875057827157,2025,34
p,0.636518777954378,6.0,2024-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,finance,0.40367545811434097,53.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.40367545811434097,53.0,175,4855.117351503888,coverage,5.344138083844623,19.0,4855.117351503888,2025,34
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,146,100.0,coverage,5.636191869098182,9.0,100.0,2025,12
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.7387266287328367,13.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.8172830198886448,4.0,146,84.7368541675358,coverage,5.636191869098182,9.0,84.7368541675358,2025,12
n,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.7387266287328367,13.0,Still birth ratio,4,indicator_4,0.8044257474353832,26.0,146,3.690893474778895,quality,1.3579354481319552,41.0,3.690893474778895,2025,12
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.7387266287328367,13.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.2972355594372409,32.0,146,1.3277428371767994,quality,1.3579354481319552,41.0,11.610558350266135,2025,12
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.7387266287328367,13.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.2972355594372409,32.0,146,35.60379454747458,quality,1.3579354481319552,41.0,11.610558350266135,2025,12
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,post_natal_care,0.9283224127421044,13.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.9283224127421044,13.0,146,95.62431811323385,coverage,5.636191869098182,9.0,95.62431811323385,2025,12
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.3957464832372204,70.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.6165304011882423,48.0,146,90.08765758563038,coverage,5.636191869098182,9.0,90.08765758563038,2025,12
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.3957464832372204,70.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.1749625652861984,56.0,146,0.9321010746837164,quality,1.3579354481319552,41.0,0.9321010746837164,2025,12
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,0.5406557879865663,47.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,146,100.0,coverage,5.636191869098182,9.0,100.0,2025,12
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,0.5406557879865663,47.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.08131157597313267,52.0,146,17.50848896434635,quality,1.3579354481319552,41.0,17.50848896434635,2025,12
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.21322265738898608,26.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.22213618764635715,14.0,146,17.70266977087722,coverage,5.636191869098182,9.0,17.70266977087722,2025,12
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.21322265738898608,26.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.20430912713161498,48.0,146,77.41961667081615,coverage,5.636191869098182,9.0,77.41961667081615,2025,12
p,0.5870599186123565,20.0,2024-04-01,Agra,N5WWbRtsjWp,146,Agra Division,finance,0.847610720501218,4.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.847610720501218,4.0,146,5850.713842333954,coverage,5.636191869098182,9.0,5850.713842333954,2025,12
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,147,100.0,coverage,5.923062779356066,3.0,100.0,2025,27
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,delivery_care,0.4233154594150967,61.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4076388228094281,47.0,147,62.309885421551115,coverage,5.923062779356066,3.0,62.309885421551115,2025,27
n,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,delivery_care,0.4233154594150967,61.0,Still birth ratio,4,indicator_4,0.7767980874085758,35.0,147,4.1468316936422305,quality,1.2670105198971615,48.0,4.1468316936422305,2025,27
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,delivery_care,0.4233154594150967,61.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.04275473401364294,69.0,147,1.5148950575490858,quality,1.2670105198971615,48.0,3.241780549361516,2025,27
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,delivery_care,0.4233154594150967,61.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.04275473401364294,69.0,147,7.271180030257187,quality,1.2670105198971615,48.0,3.241780549361516,2025,27
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,147,100.0,coverage,5.923062779356066,3.0,100.0,2025,27
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,immunization,0.6529650528664657,21.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,147,100.0,coverage,5.923062779356066,3.0,100.0,2025,27
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,immunization,0.6529650528664657,21.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3059301057329314,34.0,147,1.0121869221717936,quality,1.2670105198971615,48.0,1.0121869221717936,2025,27
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,communicable_diseases,0.5707637963710055,33.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,147,100.0,coverage,5.923062779356066,3.0,100.0,2025,27
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,communicable_diseases,0.5707637963710055,33.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.14152759274201104,35.0,147,18.70179948586118,quality,1.2670105198971615,48.0,18.70179948586118,2025,27
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,family_planning,0.4107954607022956,5.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.08403435618680899,39.0,147,7.902553810818466,coverage,5.923062779356066,3.0,7.902553810818466,2025,27
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,family_planning,0.4107954607022956,5.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.7375565652177821,3.0,147,175.07064557083766,coverage,5.923062779356066,3.0,175.07064557083766,2025,27
p,0.5471110645452506,46.0,2024-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,finance,0.6938330351420466,16.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6938330351420466,16.0,147,5505.842558425585,coverage,5.923062779356066,3.0,5505.842558425585,2025,27
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,148,100.0,coverage,4.924651358939408,35.0,100.0,2025,43
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,delivery_care,0.400325695938314,64.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.42407628908695005,43.0,148,63.20979452583625,coverage,4.924651358939408,35.0,63.20979452583625,2025,43
n,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,delivery_care,0.400325695938314,64.0,Still birth ratio,4,indicator_4,0.5171172164653617,54.0,148,8.43233519469325,quality,1.1522185773079914,54.0,8.43233519469325,2025,43
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,delivery_care,0.400325695938314,64.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.12989179113131513,55.0,148,0.8092572984419906,quality,1.1522185773079914,54.0,6.107342888011928,2025,43
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,delivery_care,0.400325695938314,64.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.12989179113131513,55.0,148,18.46954259700845,quality,1.1522185773079914,54.0,6.107342888011928,2025,43
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,post_natal_care,0.9449938827280888,7.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.9449938827280888,7.0,148,96.6420567402466,coverage,4.924651358939408,35.0,96.6420567402466,2025,43
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,immunization,0.4986888447505221,53.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.7931073321015608,27.0,148,94.65201159730394,coverage,4.924651358939408,35.0,94.65201159730394,2025,43
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,immunization,0.4986888447505221,53.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.20427035739948332,47.0,148,0.950022609755618,quality,1.1522185773079914,54.0,0.950022609755618,2025,43
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,communicable_diseases,0.6504696061559156,8.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,148,100.0,coverage,4.924651358939408,35.0,100.0,2025,43
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,communicable_diseases,0.6504696061559156,8.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.3009392123118312,9.0,148,21.860885275519422,quality,1.1522185773079914,54.0,21.860885275519422,2025,43
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,family_planning,0.13699928893846544,49.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.012477793838582187,72.0,148,2.824687707926082,coverage,4.924651358939408,35.0,2.824687707926082,2025,43
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,family_planning,0.13699928893846544,49.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2615207840383487,30.0,148,87.89651119105726,coverage,4.924651358939408,35.0,87.89651119105726,2025,43
p,0.5795654037427044,23.0,2024-04-01,Mainpuri,XBLhrSWGytu,146,Agra Division,finance,0.4884752771458773,42.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.4884752771458773,42.0,148,5045.2946350043985,coverage,4.924651358939408,35.0,5045.2946350043985,2025,43
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,145,100.0,coverage,4.747714238810653,49.0,100.0,2025,24
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,delivery_care,0.5777813858875009,36.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.7106003717502556,8.0,145,78.89625290283422,coverage,4.747714238810653,49.0,78.89625290283422,2025,24
n,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,delivery_care,0.5777813858875009,36.0,Still birth ratio,4,indicator_4,0.7783238096847913,34.0,145,4.1216527571552914,quality,1.5142057569748457,26.0,4.1216527571552914,2025,24
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,delivery_care,0.5777813858875009,36.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.12220998811372802,58.0,145,2.6779843385737343,quality,1.5142057569748457,26.0,5.85472148733274,2025,24
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,delivery_care,0.5777813858875009,36.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.12220998811372802,58.0,145,13.267108167770418,quality,1.5142057569748457,26.0,5.85472148733274,2025,24
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,145,100.0,coverage,4.747714238810653,49.0,100.0,2025,24
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,immunization,0.530031148586044,41.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.6773038345745684,44.0,145,91.6585958902282,coverage,4.747714238810653,49.0,91.6585958902282,2025,24
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,immunization,0.530031148586044,41.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3827584625975198,19.0,145,1.0591669910471,quality,1.5142057569748457,26.0,1.0591669910471,2025,24
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,communicable_diseases,0.1154567482894035,75.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,0.0,12.0,145,85.6928310144587,coverage,4.747714238810653,49.0,85.6928310144587,2025,24
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,communicable_diseases,0.1154567482894035,75.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.230913496578807,20.0,145,20.473174366616988,quality,1.5142057569748457,26.0,20.473174366616988,2025,24
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,family_planning,0.22535439401326526,25.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.2369203730604245,11.0,145,18.75179945946725,coverage,4.747714238810653,49.0,18.75179945946725,2025,24
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,family_planning,0.22535439401326526,25.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.213788414966106,46.0,145,79.1555128874013,coverage,4.747714238810653,49.0,79.1555128874013,2025,24
p,0.5298284665619208,56.0,2024-04-01,Mathura,KP2BUB1npih,146,Agra Division,finance,0.9091012444592984,2.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.9091012444592984,2.0,145,5988.616268788683,coverage,4.747714238810653,49.0,5988.616268788683,2025,24
n,0.5988155580760324,13.0,2024-04-01,Chandauli,ClbehnmwSec,195,Varanasi Division,data_quality,0.7450677207753638,29.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.6652116305815191,38.0,196,3.8068368333333336,data_quality,0.7450677207753638,29.0,3.8068368333333336,2025,61
p,0.5988155580760324,13.0,2024-04-01,Chandauli,ClbehnmwSec,195,Varanasi Division,data_quality,0.7450677207753638,29.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.8249238109692084,26.0,196,97.13098916666668,data_quality,0.7450677207753638,29.0,97.13098916666668,2025,61
n,0.5592677343098368,35.0,2024-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,data_quality,0.6121376696038798,45.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.466621306908781,54.0,195,4.885434583333334,data_quality,0.6121376696038798,45.0,4.885434583333334,2025,67
p,0.5592677343098368,35.0,2024-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,data_quality,0.6121376696038798,45.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.7576540322989787,38.0,195,96.09453666666668,data_quality,0.6121376696038798,45.0,96.09453666666668,2025,67
n,0.5951100997075206,14.0,2024-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,data_quality,0.8104265874755239,20.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.8602904216163668,9.0,194,2.7473111666666665,data_quality,0.8104265874755239,20.0,2.7473111666666665,2025,54
p,0.5951100997075206,14.0,2024-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,data_quality,0.8104265874755239,20.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.7605627533346808,37.0,194,96.13935250000002,data_quality,0.8104265874755239,20.0,96.13935250000002,2025,54
n,0.6679052793891329,4.0,2024-04-01,Muzaffarnagar,MVQs2RrS1Nw,132,Saharanpur Division,data_quality,0.8406686364005433,15.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.7364355745805022,28.0,133,3.4200003333333333,data_quality,0.8406686364005433,15.0,3.4200003333333333,2025,17
p,0.6679052793891329,4.0,2024-04-01,Muzaffarnagar,MVQs2RrS1Nw,132,Saharanpur Division,data_quality,0.8406686364005433,15.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.9449016982205845,3.0,133,98.97953666666666,data_quality,0.8406686364005433,15.0,98.97953666666666,2025,17
n,0.6273149418284834,7.0,2024-04-01,Varanasi,LeuBT7KfuuA,195,Varanasi Division,data_quality,0.4569766411604743,63.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.25666935352525355,68.0,197,6.0257404166666655,data_quality,0.4569766411604743,63.0,6.0257404166666655,2025,55
p,0.6273149418284834,7.0,2024-04-01,Varanasi,LeuBT7KfuuA,195,Varanasi Division,data_quality,0.4569766411604743,63.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.657283928795695,52.0,197,94.54809416666667,data_quality,0.4569766411604743,63.0,94.54809416666667,2025,55
n,0.599811948185684,12.0,2024-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,data_quality,0.5669289946928038,54.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.3369089905223983,64.0,137,5.589937250000001,data_quality,0.5669289946928038,54.0,5.589937250000001,2025,33
p,0.599811948185684,12.0,2024-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,data_quality,0.5669289946928038,54.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.7969489988632092,31.0,137,96.69997,data_quality,0.5669289946928038,54.0,96.69997,2025,33
n,0.5587351457279279,38.0,2024-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,data_quality,0.7795187852879232,26.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.6893991576096108,36.0,134,3.6754678333333337,data_quality,0.7795187852879232,26.0,3.6754678333333337,2025,15
p,0.5587351457279279,38.0,2024-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,data_quality,0.7795187852879232,26.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.8696384129662356,17.0,134,97.819925,data_quality,0.7795187852879232,26.0,97.819925,2025,15
n,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,data_quality,0.6342130418525158,43.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.6311963691122296,40.0,132,3.9915829166666663,data_quality,0.6342130418525158,43.0,3.9915829166666663,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,data_quality,0.6342130418525158,43.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.637229714592802,55.0,132,94.23911083333331,data_quality,0.6342130418525158,43.0,94.23911083333331,2025,31
n,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,data_quality,0.6102304877846729,46.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.7430877628461545,27.0,203,3.3838704999999987,data_quality,0.6102304877846729,46.0,3.3838704999999987,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,data_quality,0.6102304877846729,46.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.4773732127231915,66.0,203,91.7761375,data_quality,0.6102304877846729,46.0,91.7761375,2025,32
n,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,data_quality,0.5634124479211439,57.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.3780795146991776,61.0,135,5.366329,data_quality,0.5634124479211439,57.0,5.366329,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,data_quality,0.5634124479211439,57.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.7487453811431102,40.0,135,95.9572775,data_quality,0.5634124479211439,57.0,95.9572775,2025,51
n,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,data_quality,0.8680412247932165,9.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.8103653618793455,18.0,136,3.0184676666666665,data_quality,0.8680412247932165,9.0,3.0184676666666665,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,data_quality,0.8680412247932165,9.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.9257170877070876,7.0,136,98.68395166666666,data_quality,0.8680412247932165,9.0,98.68395166666666,2025,26
