calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,value,year,district_id_num
p,0.5962490664560566,16.0,2025-01-01,Varanasi,LeuBT7KfuuA,195,Varanasi Division,family_planning,0.312881888144261,18.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2378167811976833,27.0,197,25.03718975956959,4,coverage,5.2069315920168835,44.0,25.03718975956959,2025,55
p,0.5962490664560566,16.0,2025-01-01,Varanasi,LeuBT7KfuuA,195,Varanasi Division,finance,0.5742875889150523,57.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5742875889150523,57.0,197,5503.562945368167,4,coverage,5.2069315920168835,44.0,5503.562945368167,2025,55
p,0.011801139793759394,52.0,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,0.08850854845319545,52.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.1770170969063909,52.0,146,70.0339558573854,4,quality,0.1770170969063909,52.0,70.0339558573854,2025,12
p,0.02054057969771229,35.0,2025-01-01,Firozabad,eJTsuE56XDF,146,Agra Division,communicable_diseases,0.15405434773284216,35.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.3081086954656843,35.0,147,74.80719794344472,4,quality,0.3081086954656843,35.0,74.80719794344472,2025,27
p,0.04367675415723383,9.0,2025-01-01,Mainpuri,XBLhrSWGytu,146,Agra Division,communicable_diseases,0.3275756561792537,9.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.6551513123585074,9.0,148,87.44354110207769,4,quality,0.6551513123585074,9.0,87.44354110207769,2025,43
p,0.03351358549848675,20.0,2025-01-01,Mathura,KP2BUB1npih,146,Agra Division,communicable_diseases,0.2513518912386506,20.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.5027037824773012,20.0,145,81.89269746646795,4,quality,0.5027037824773012,20.0,81.89269746646795,2025,24
p,0.022900453289774775,28.0,2025-01-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,communicable_diseases,0.17175339967331082,28.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.34350679934662165,28.0,172,76.09609609609609,4,quality,0.34350679934662165,28.0,76.09609609609609,2025,16
p,0.02135040264298989,33.0,2025-01-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,0.1601280198224242,33.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.3202560396448484,33.0,174,75.249500998004,4,quality,0.3202560396448484,33.0,75.249500998004,2025,63
p,0.007488611684940947,63.0,2025-01-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,communicable_diseases,0.056164587637057097,63.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.1123291752741142,63.0,173,67.67857142857143,4,quality,0.1123291752741142,63.0,67.67857142857143,2025,3
p,0.0018214682981090309,73.0,2025-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,0.013661012235817732,73.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.027322024471635464,73.0,175,64.58333333333334,4,quality,0.027322024471635464,73.0,64.58333333333334,2025,34
p,0.017275012623824557,39.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,communicable_diseases,0.12956259467868414,39.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.25912518935736834,39.0,178,73.02363488182559,4,quality,0.25912518935736834,39.0,73.02363488182559,2025,8
p,0.016688161907730082,40.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,communicable_diseases,0.12516121430797558,40.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.2503224286159512,40.0,191,72.70311313591496,4,quality,0.2503224286159512,40.0,72.70311313591496,2025,14
p,0.06628282531487349,2.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,communicable_diseases,0.4971211898615512,2.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.9942423797231024,2.0,206,99.79035639412994,4,quality,0.9942423797231024,2.0,99.79035639412994,2025,75
p,0.0393658772682115,11.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,communicable_diseases,0.2952440795115862,11.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.5904881590231724,11.0,177,85.08905852417303,4,quality,0.5904881590231724,11.0,85.08905852417303,2025,69
p,0.010150717882631959,54.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,communicable_diseases,0.0761303841197397,54.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.1522607682394794,54.0,176,69.13254073095554,4,quality,0.1522607682394794,54.0,69.13254073095554,2025,41
p,0.03451944029710177,18.0,2025-01-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,communicable_diseases,0.2588958022282633,18.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.5177916044565266,18.0,179,82.44206773618541,4,quality,0.5177916044565266,18.0,82.44206773618541,2025,40
p,0.028103858433329732,25.0,2025-01-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,communicable_diseases,0.21077893824997296,25.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.4215578764999459,25.0,155,78.93805309734512,4,quality,0.4215578764999459,25.0,78.93805309734512,2025,64
p,0.009281275205519869,57.0,2025-01-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,communicable_diseases,0.06960956404139901,57.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.13921912808279802,57.0,153,68.65767501605653,4,quality,0.13921912808279802,57.0,68.65767501605653,2025,22
p,0.014774885759806441,45.0,2025-01-01,Lucknow,MfHac5N78aK,155,Lucknow Division,communicable_diseases,0.11081164319854828,45.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.22162328639709655,45.0,157,71.65813424345848,4,quality,0.22162328639709655,45.0,71.65813424345848,2025,53
p,0.02862341586475502,24.0,2025-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,0.21467561898566265,24.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.4293512379713253,24.0,180,79.22182109907743,4,quality,0.4293512379713253,24.0,79.22182109907743,2025,23
p,0.033198177186120774,21.0,2025-01-01,Rae Bareli,lLvTDpBDY8u,155,Lucknow Division,communicable_diseases,0.24898632889590586,21.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.4979726577918117,21.0,158,81.72043010752688,4,quality,0.4979726577918117,21.0,81.72043010752688,2025,59
p,0.014802199691156774,44.0,2025-01-01,Sitapur,XxaOowFtkiJ,155,Lucknow Division,communicable_diseases,0.11101649768367583,44.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.22203299536735166,44.0,154,71.67305236270755,4,quality,0.22203299536735166,44.0,71.67305236270755,2025,60
p,0.020768317043872275,34.0,2025-01-01,Unnav,aT03mfdlNiF,155,Lucknow Division,communicable_diseases,0.15576237782904204,34.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.3115247556580841,34.0,156,74.93158182813356,4,quality,0.3115247556580841,34.0,74.93158182813356,2025,7
p,0.03724466441781736,16.0,2025-01-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,communicable_diseases,0.2793349831336302,16.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.5586699662672604,16.0,139,83.93051031487515,4,quality,0.5586699662672604,16.0,83.93051031487515,2025,66
p,0.009612401146589287,56.0,2025-01-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,communicable_diseases,0.07209300859941965,56.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.1441860171988393,56.0,142,68.83852691218131,4,quality,0.1441860171988393,56.0,68.83852691218131,2025,52
p,0.0164531625625036,41.0,2025-01-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,communicable_diseases,0.123398719218777,41.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.246797438437554,41.0,141,72.57476294675419,4,quality,0.246797438437554,41.0,72.57476294675419,2025,35
p,0.019652346300506343,36.0,2025-01-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,communicable_diseases,0.14739259725379755,36.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.2947851945075951,36.0,140,74.32206925323321,4,quality,0.2947851945075951,36.0,74.32206925323321,2025,39
p,0.011455836764025687,53.0,2025-01-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,communicable_diseases,0.08591877573019266,53.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.17183755146038532,53.0,204,69.84536082474226,4,quality,0.17183755146038532,53.0,69.84536082474226,2025,46
p,0.02328199056177967,27.0,2025-01-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,communicable_diseases,0.17461492921334748,27.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.34922985842669496,27.0,143,76.30448127685699,4,quality,0.34922985842669496,27.0,76.30448127685699,2025,44
p,0.022351881442740057,30.0,2025-01-01,Meerut,v8YGmR7nOdj,140,Meerut Division,communicable_diseases,0.1676391108205504,30.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.3352782216411008,30.0,138,75.79648121730861,4,quality,0.3352782216411008,30.0,75.79648121730861,2025,30
p,0.039311448775038296,12.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,communicable_diseases,0.2948358658127872,12.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.5896717316255744,12.0,201,85.05933117583602,4,quality,0.5896717316255744,12.0,85.05933117583602,2025,21
p,0.022471967575722705,29.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,communicable_diseases,0.16853975681792027,29.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.3370795136358405,29.0,144,75.86206896551724,4,quality,0.3370795136358405,29.0,75.86206896551724,2025,48
p,0.006200991499471285,67.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,communicable_diseases,0.046507436246034636,67.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.09301487249206927,67.0,202,66.9753086419753,4,quality,0.09301487249206927,67.0,66.9753086419753,2025,70
p,0.026711985858081988,26.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,communicable_diseases,0.2003398939356149,26.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.4006797878712298,26.0,193,78.17785051827605,4,quality,0.4006797878712298,26.0,78.17785051827605,2025,5
p,0.03925331622299887,13.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,communicable_diseases,0.2943998716724915,13.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.588799743344983,13.0,192,85.02758077226163,4,quality,0.588799743344983,13.0,85.02758077226163,2025,6
p,0.017787736796498237,37.0,2025-01-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,communicable_diseases,0.13340802597373674,37.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.26681605194747354,37.0,149,73.30367074527253,4,quality,0.26681605194747354,37.0,73.30367074527253,2025,58
p,0.0029672456792577467,71.0,2025-01-01,Bareilly,vVqY3DPcpHf,150,Bareilly Division,communicable_diseases,0.0222543425944331,71.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.0445086851888662,71.0,150,65.20912547528516,4,quality,0.0445086851888662,71.0,65.20912547528516,2025,56
p,0.04799206147587818,5.0,2025-01-01,Pilibhit,c96jwckSd6j,150,Bareilly Division,communicable_diseases,0.35994046106908634,5.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.7198809221381727,5.0,151,89.80044345898004,4,quality,0.7198809221381727,5.0,89.80044345898004,2025,29
p,0.009076988616192922,58.0,2025-01-01,Shahjahanpur,GaiLSoQq1ue,150,Bareilly Division,communicable_diseases,0.06807741462144691,58.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.13615482924289382,58.0,152,68.54609929078013,4,quality,0.13615482924289382,58.0,68.54609929078013,2025,28
p,0.013817212870775229,50.0,2025-01-01,Basti,J1P16zQEOUT,185,Basti Division,communicable_diseases,0.10362909653081423,50.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.20725819306162846,50.0,185,71.13507960965589,4,quality,0.20725819306162846,50.0,71.13507960965589,2025,71
p,0.042606457317247104,10.0,2025-01-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,communicable_diseases,0.3195484298793532,10.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.6390968597587064,10.0,186,86.85897435897436,4,quality,0.6390968597587064,10.0,86.85897435897436,2025,11
p,0.06666666666666668,1.0,2025-01-01,Siddharth Nagar,cP0p8qfm3il,185,Basti Division,communicable_diseases,0.5,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,184,100.0,4,quality,1.0,1.0,100.0,2025,1
p,0.009056899295181005,59.0,2025-01-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,communicable_diseases,0.06792674471385754,59.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.13585348942771508,59.0,170,68.53512705530642,4,quality,0.13585348942771508,59.0,68.53512705530642,2025,47
p,0.0320341237471382,22.0,2025-01-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,communicable_diseases,0.24025592810353644,22.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.4805118562070729,22.0,171,81.08465608465606,4,quality,0.4805118562070729,22.0,81.08465608465606,2025,38
p,0.004835488125847182,68.0,2025-01-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,communicable_diseases,0.03626616094385386,68.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.07253232188770772,68.0,168,66.22950819672131,4,quality,0.07253232188770772,68.0,66.22950819672131,2025,36
p,0.008848037780770056,61.0,2025-01-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,communicable_diseases,0.06636028335577543,61.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.13272056671155086,61.0,169,68.42105263157895,4,quality,0.13272056671155086,61.0,68.42105263157895,2025,42
p,0.033555717506467374,19.0,2025-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,communicable_diseases,0.2516678812985053,19.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.5033357625970106,19.0,182,81.91570881226053,4,quality,0.5033357625970106,19.0,81.91570881226053,2025,72
p,0.030216668085595363,23.0,2025-01-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,0.2266250106419652,23.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.4532500212839304,23.0,183,80.09201171058135,4,quality,0.4532500212839304,23.0,80.09201171058135,2025,2
p,0.05411828303514809,3.0,2025-01-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,communicable_diseases,0.40588712276361066,3.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.8117742455272213,3.0,181,93.14641744548288,4,quality,0.8117742455272213,3.0,93.14641744548288,2025,18
p,0.004516060998799229,69.0,2025-01-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,communicable_diseases,0.03387045749099422,69.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.06774091498198842,69.0,190,66.05504587155964,4,quality,0.06774091498198842,69.0,66.05504587155964,2025,19
p,0.043697074855939814,8.0,2025-01-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,communicable_diseases,0.3277280614195485,8.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.655456122839097,8.0,188,87.45463970969412,4,quality,0.655456122839097,8.0,87.45463970969412,2025,45
p,0.01424759617025051,46.0,2025-01-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,communicable_diseases,0.1068569712768788,46.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.2137139425537576,46.0,189,71.37014314928425,4,quality,0.2137139425537576,46.0,71.37014314928425,2025,9
p,0.04476449340366236,7.0,2025-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,communicable_diseases,0.3357337005274677,7.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.6714674010549354,7.0,187,88.03763440860214,4,quality,0.6714674010549354,7.0,88.03763440860214,2025,10
p,0.0216093785046943,32.0,2025-01-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,communicable_diseases,0.1620703387852072,32.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.3241406775704144,32.0,165,75.39094650205763,4,quality,0.3241406775704144,32.0,75.39094650205763,2025,4
p,0.0005906810035842206,74.0,2025-01-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,communicable_diseases,0.004430107526881655,74.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.00886021505376331,74.0,166,63.9111111111111,4,quality,0.00886021505376331,74.0,63.9111111111111,2025,25
p,0.00891375943906606,60.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,0.06685319579299545,60.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.1337063915859909,60.0,167,68.45694799658996,4,quality,0.1337063915859909,60.0,68.45694799658996,2025,68
p,0.01411813502762016,48.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,communicable_diseases,0.1058860127071512,48.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.2117720254143024,48.0,162,71.2994350282486,4,quality,0.2117720254143024,48.0,71.2994350282486,2025,37
p,0.04612401835191236,6.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,0.3459301376393427,6.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.6918602752786854,6.0,161,88.7801696020874,4,quality,0.6918602752786854,6.0,88.7801696020874,2025,62
p,0.00679562142153196,65.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,communicable_diseases,0.050967160661489694,65.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.1019343213229794,65.0,159,67.30007917656373,4,quality,0.1019343213229794,65.0,67.30007917656373,2025,49
p,0.053818082469800764,4.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,communicable_diseases,0.4036356185235057,4.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.8072712370470113,4.0,160,92.98245614035088,4,quality,0.8072712370470113,4.0,92.98245614035088,2025,73
p,0.016235073933169857,42.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,communicable_diseases,0.12176305449877392,42.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.24352610899754784,42.0,163,72.45564892623716,4,quality,0.24352610899754784,42.0,72.45564892623716,2025,57
p,0.0072082494827444875,64.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,communicable_diseases,0.05406187112058365,64.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.10812374224116728,64.0,164,67.52544529262087,4,quality,0.10812374224116728,64.0,67.52544529262087,2025,65
p,0.010011683141995636,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,0.07508762356496726,55.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.15017524712993452,55.0,198,69.0566037735849,4,quality,0.15017524712993452,55.0,69.0566037735849,2025,50
p,0.013752246947449451,51.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,communicable_diseases,0.10314185210587087,51.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.20628370421174172,51.0,199,71.09959700633277,4,quality,0.20628370421174172,51.0,71.09959700633277,2025,20
p,0.014064694408014215,49.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,communicable_diseases,0.1054852080601066,49.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.2109704161202132,49.0,200,71.27024722932651,4,quality,0.2109704161202132,49.0,71.27024722932651,2025,74
p,0.03732148579816096,15.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,communicable_diseases,0.2799111434862072,15.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.5598222869724143,15.0,137,83.9724680432645,4,quality,0.5598222869724143,15.0,83.9724680432645,2025,33
p,0.017737943051309484,38.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,communicable_diseases,0.13303457288482112,38.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.26606914576964225,38.0,134,73.27647476901208,4,quality,0.26606914576964225,38.0,73.27647476901208,2025,15
p,0.021879101869926098,31.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,communicable_diseases,0.1640932640244457,31.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.3281865280488914,31.0,135,75.53826199740597,4,quality,0.3281865280488914,31.0,75.53826199740597,2025,51
p,0.014205536563712304,47.0,2025-01-01,Rampur,IU006h5U7jj,134,Moradabad Division,communicable_diseases,0.10654152422784227,47.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.21308304845568454,47.0,136,71.34717134717134,4,quality,0.21308304845568454,47.0,71.34717134717134,2025,26
p,0.03769485910992038,14.0,2025-01-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,communicable_diseases,0.28271144332440284,14.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.5654228866488057,14.0,205,84.17639429312581,4,quality,0.5654228866488057,14.0,84.17639429312581,2025,13
p,0.0,75.0,2025-01-01,Muzaffarnagar,MVQs2RrS1Nw,132,Saharanpur Division,communicable_diseases,0.0,75.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.0,75.0,133,63.5884973673552,4,quality,0.0,75.0,63.5884973673552,2025,17
p,0.008610500930071697,62.0,2025-01-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,communicable_diseases,0.06457875697553772,62.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.12915751395107544,62.0,132,68.29131652661064,4,quality,0.12915751395107544,62.0,68.29131652661064,2025,31
p,0.004169686928307631,70.0,2025-01-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,0.03127265196230723,70.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.06254530392461446,70.0,203,65.86586586586587,4,quality,0.06254530392461446,70.0,65.86586586586587,2025,32
p,0.006682133587584097,66.0,2025-01-01,Chandauli,ClbehnmwSec,195,Varanasi Division,communicable_diseases,0.05011600190688072,66.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.10023200381376143,66.0,196,67.23809523809524,4,quality,0.10023200381376143,66.0,67.23809523809524,2025,61
p,0.01588533485042754,43.0,2025-01-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,0.11914001137820653,43.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.23828002275641305,43.0,195,72.264631043257,4,quality,0.23828002275641305,43.0,72.264631043257,2025,67
p,0.03480830371154038,17.0,2025-01-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,communicable_diseases,0.26106227783655284,17.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.5221245556731057,17.0,194,82.59983700081499,4,quality,0.5221245556731057,17.0,82.59983700081499,2025,54
p,0.002852857036375016,72.0,2025-01-01,Varanasi,LeuBT7KfuuA,195,Varanasi Division,communicable_diseases,0.02139642777281261,72.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.04279285554562523,72.0,197,65.14664953971311,4,quality,0.04279285554562523,72.0,65.14664953971311,2025,55
n,0.603775793574442,14.0,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,data_quality,0.4951774605506853,58.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.11329831822535474,70.0,146,4.5561343333333335,4,data_quality,0.4951774605506853,58.0,4.5561343333333335,2025,12
p,0.603775793574442,14.0,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,data_quality,0.4951774605506853,58.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.8770566028760161,17.0,146,98.51836333333334,4,data_quality,0.4951774605506853,58.0,98.51836333333334,2025,12
n,0.5507175913602529,54.0,2025-01-01,Firozabad,eJTsuE56XDF,146,Agra Division,data_quality,0.3967745625719227,68.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.0,75.0,147,5.015821333333333,4,data_quality,0.3967745625719227,68.0,5.015821333333333,2025,27
p,0.5507175913602529,54.0,2025-01-01,Firozabad,eJTsuE56XDF,146,Agra Division,data_quality,0.3967745625719227,68.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.7935491251438453,37.0,147,97.53532666666666,4,data_quality,0.3967745625719227,68.0,97.53532666666666,2025,27
n,0.5831213552246322,22.0,2025-01-01,Mainpuri,XBLhrSWGytu,146,Agra Division,data_quality,0.8285404087129772,8.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.7162664106155778,19.0,148,2.1097026666666667,4,data_quality,0.8285404087129772,8.0,2.1097026666666667,2025,43
p,0.5831213552246322,22.0,2025-01-01,Mainpuri,XBLhrSWGytu,146,Agra Division,data_quality,0.8285404087129772,8.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.9408144068103764,5.0,148,99.26890999999999,4,data_quality,0.8285404087129772,8.0,99.26890999999999,2025,43
n,0.6088786985119655,12.0,2025-01-01,Mathura,KP2BUB1npih,146,Agra Division,data_quality,0.6356003519855085,38.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.3701087761160686,59.0,145,3.5141733333333334,4,data_quality,0.6356003519855085,38.0,3.5141733333333334,2025,24
p,0.6088786985119655,12.0,2025-01-01,Mathura,KP2BUB1npih,146,Agra Division,data_quality,0.6356003519855085,38.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.9010919278549484,11.0,145,98.80130333333334,4,data_quality,0.6356003519855085,38.0,98.80130333333334,2025,24
n,0.5253538404959708,61.0,2025-01-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,data_quality,0.7995983513074425,13.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.7621389444394425,11.0,172,1.9235833333333328,4,data_quality,0.7995983513074425,13.0,1.9235833333333328,2025,16
p,0.5253538404959708,61.0,2025-01-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,data_quality,0.7995983513074425,13.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.8370577581754424,25.0,172,98.04750333333334,4,data_quality,0.7995983513074425,13.0,98.04750333333334,2025,16
n,0.5871923824685789,20.0,2025-01-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,data_quality,0.6847951101186851,30.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.6663795638460732,25.0,174,2.3121093333333333,4,data_quality,0.6847951101186851,30.0,2.3121093333333333,2025,63
p,0.5871923824685789,20.0,2025-01-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,data_quality,0.6847951101186851,30.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.7032106563912969,49.0,174,96.47187666666666,4,data_quality,0.6847951101186851,30.0,96.47187666666666,2025,63
n,0.517404490349473,65.0,2025-01-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,data_quality,0.4593387912751665,65.0,% of facilities reported outlier for the identified indicators of ranking,13,indicator_13,0.6155482501774839,30.0,173,2.518348,4,data_quality,0.4593387912751665,65.0,2.518348,2025,3
p,0.517404490349473,65.0,2025-01-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,data_quality,0.4593387912751665,65.0,% of facilities reported non blank value (including zero) for the identified indicators of ranking,14,indicator_14,0.3031293323728491,72.0,173,91.76218333333333,4,data_quality,0.4593387912751665,65.0,91.76218333333333,2025,3
