block,block_id,calc_type,date,district,district_id,indicator_id,map_id,quarter,sub_id,subindicator_id,value,year
C S M Nagar Bazar Shukul,HZYH9FeKSbz,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,513.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,214.0,2023
C S M Nagar Bazar Shukul,HZYH9FeKSbz,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,513.0,4,36a,ixBYYYjxXPP,0.0,2023
C S M Nagar Bhetua,J7htJUPglZb,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,522.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,89.0,2023
C S M Nagar Bhetua,J7htJUPglZb,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,522.0,4,36a,ixBYYYjxXPP,89.0,2023
C S M Nagar DHQ,KgdLnhdQNJs,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,30.0,2023
C S M Nagar Sangrampur,KwM7Z0rplba,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,521.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,38.0,2023
C S M Nagar Sangrampur,KwM7Z0rplba,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,521.0,4,36a,ixBYYYjxXPP,38.0,2023
C S M Nagar Jamon,R35oHPkysFc,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,517.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,173.0,2023
C S M Nagar Jamon,R35oHPkysFc,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,517.0,4,36a,ixBYYYjxXPP,102.0,2023
C S M Nagar Gauriganj,WM5EPg47DVT,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,519.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,170.0,2023
C S M Nagar Gauriganj,WM5EPg47DVT,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,519.0,4,36a,ixBYYYjxXPP,168.0,2023
C S M Nagar Jagdishpur,btuo0MWP5ET,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,514.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,291.0,2023
C S M Nagar Jagdishpur,btuo0MWP5ET,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,514.0,4,36a,ixBYYYjxXPP,0.0,2023
C S M Nagar Fursatganj,j4mknIwFS2j,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,240.0,2023
C S M Nagar Bhadar,l02BWTHnGkg,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,523.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,126.0,2023
C S M Nagar Bhadar,l02BWTHnGkg,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,523.0,4,36a,ixBYYYjxXPP,122.0,2023
C S M Nagar Amethi,myKgoGwviVc,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,520.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,150.0,2023
C S M Nagar Amethi,myKgoGwviVc,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,520.0,4,36a,ixBYYYjxXPP,167.0,2023
C S M Nagar Musafirkhana,rpRvuw2Iiug,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,515.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,184.0,2023
C S M Nagar Musafirkhana,rpRvuw2Iiug,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,515.0,4,36a,ixBYYYjxXPP,239.0,2023
C S M Nagar Shahgarh,scpjZUfh7zI,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,518.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,75.0,2023
C S M Nagar Shahgarh,scpjZUfh7zI,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,518.0,4,36a,ixBYYYjxXPP,30.0,2023
C S M Nagar Tiloi,vRgViyJ0IS6,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,306.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,151.0,2023
C S M Nagar Tiloi,vRgViyJ0IS6,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,306.0,4,36a,ixBYYYjxXPP,149.0,2023
C S M Nagar Singhpur,vlnVnG5JxVJ,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,305.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,212.0,2023
C S M Nagar Singhpur,vlnVnG5JxVJ,p,2023-01-01,Amethi,StsLkYw1G0m,indicator_36,305.0,4,36a,ixBYYYjxXPP,250.0,2023
Sant Ravidas Nagar Gyanpur,I13T5ZdIFEi,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,785.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,351.0,2023
Sant Ravidas Nagar Gyanpur,I13T5ZdIFEi,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,785.0,4,36a,ixBYYYjxXPP,69.0,2023
Sant Ravidas Nagar Bhadohi,LA0OjaZZFYz,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,783.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,311.0,2023
Sant Ravidas Nagar Bhadohi,LA0OjaZZFYz,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,783.0,4,36a,ixBYYYjxXPP,0.0,2023
Sant Ravidas Nagar Deegh,RT2WzsnRZJi,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,786.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,301.0,2023
Sant Ravidas Nagar Deegh,RT2WzsnRZJi,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,786.0,4,36a,ixBYYYjxXPP,300.0,2023
Sant Ravidas Nagar DHQ,Yn3eQ5gagvS,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,151.0,2023
Sant Ravidas Nagar DHQ,Yn3eQ5gagvS,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,,4,36a,ixBYYYjxXPP,0.0,2023
Sant Ravidas Nagar Aurai,h1MfXB88qMN,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,784.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,545.0,2023
Sant Ravidas Nagar Aurai,h1MfXB88qMN,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,784.0,4,36a,ixBYYYjxXPP,139.0,2023
Sant Ravidas Nagar Abholi,iFwP6fSzMVI,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,127.0,2023
Sant Ravidas Nagar Abholi,iFwP6fSzMVI,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,,4,36a,ixBYYYjxXPP,0.0,2023
Sant Ravidas Nagar Suriyawa,oZ8M2HNNfYK,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,782.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,244.0,2023
Sant Ravidas Nagar Suriyawa,oZ8M2HNNfYK,p,2023-01-01,Bhadohi,PeUY1vj02UQ,indicator_36,782.0,4,36a,ixBYYYjxXPP,113.0,2023
Muzaffarnagar Jansath,IClJwvvGCfX,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,24.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,268.0,2023
Muzaffarnagar Jansath,IClJwvvGCfX,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,24.0,4,36a,ixBYYYjxXPP,0.0,2023
Muzaffarnagar DHQ,LwbNBvrbL9f,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,3594.0,2023
Muzaffarnagar DHQ,LwbNBvrbL9f,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,,4,36a,ixBYYYjxXPP,695.0,2023
Muzaffarnagar Morna,RAawnADvz9B,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,23.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,195.0,2023
Muzaffarnagar Morna,RAawnADvz9B,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,23.0,4,36a,ixBYYYjxXPP,142.0,2023
Muzaffarnagar Shahpur,XuOunfUuyUX,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,22.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,147.0,2023
Muzaffarnagar Shahpur,XuOunfUuyUX,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,22.0,4,36a,ixBYYYjxXPP,133.0,2023
Muzaffarnagar Casthawal,c0nWxLrugon,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,17.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,200.0,2023
Muzaffarnagar Casthawal,c0nWxLrugon,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,17.0,4,36a,ixBYYYjxXPP,0.0,2023
Muzaffarnagar Khthauli,e6v2BeJjdF0,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,25.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,161.0,2023
Muzaffarnagar Khthauli,e6v2BeJjdF0,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,25.0,4,36a,ixBYYYjxXPP,234.0,2023
Muzaffarnagar Budana,gh2z6ozRHvl,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,21.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,161.0,2023
Muzaffarnagar Budana,gh2z6ozRHvl,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,21.0,4,36a,ixBYYYjxXPP,161.0,2023
Muzaffarnagar Badhara,hiCT4rPYCVr,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,20.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,135.0,2023
Muzaffarnagar Badhara,hiCT4rPYCVr,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,20.0,4,36a,ixBYYYjxXPP,70.0,2023
Muzaffarnagar Purkaji,kE3pd8aET6C,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,18.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,180.0,2023
Muzaffarnagar Purkaji,kE3pd8aET6C,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,18.0,4,36a,ixBYYYjxXPP,120.0,2023
Muzaffarnagar Sadar,xInsVC065RU,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,19.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,106.0,2023
Muzaffarnagar Sadar,xInsVC065RU,p,2023-01-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_36,19.0,4,36a,ixBYYYjxXPP,137.0,2023
Dhaulana,IywKKXqWKqi,p,2023-01-01,Hapur,CZ8kLjgqvSH,indicator_36,84.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,191.0,2023
Dhaulana,IywKKXqWKqi,p,2023-01-01,Hapur,CZ8kLjgqvSH,indicator_36,84.0,4,36a,ixBYYYjxXPP,201.0,2023
Hapur,MoftawJk2Oh,p,2023-01-01,Hapur,CZ8kLjgqvSH,indicator_36,85.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,131.0,2023
Hapur,MoftawJk2Oh,p,2023-01-01,Hapur,CZ8kLjgqvSH,indicator_36,85.0,4,36a,ixBYYYjxXPP,131.0,2023
Hapur DHQ,Mt3m2kDHXcq,p,2023-01-01,Hapur,CZ8kLjgqvSH,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,1873.0,2023
Hapur DHQ,Mt3m2kDHXcq,p,2023-01-01,Hapur,CZ8kLjgqvSH,indicator_36,,4,36a,ixBYYYjxXPP,161.0,2023
Garhmukteshwar,lY8m4U7kmq2,p,2023-01-01,Hapur,CZ8kLjgqvSH,indicator_36,87.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,142.0,2023
Garhmukteshwar,lY8m4U7kmq2,p,2023-01-01,Hapur,CZ8kLjgqvSH,indicator_36,87.0,4,36a,ixBYYYjxXPP,129.0,2023
Simbhaoli,mSef7qX2gGM,p,2023-01-01,Hapur,CZ8kLjgqvSH,indicator_36,86.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,221.0,2023
Simbhaoli,mSef7qX2gGM,p,2023-01-01,Hapur,CZ8kLjgqvSH,indicator_36,86.0,4,36a,ixBYYYjxXPP,135.0,2023
Auraiya Airwa Katra,JUDfktiXVjn,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,346.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,100.0,2023
Auraiya Airwa Katra,JUDfktiXVjn,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,346.0,4,36a,ixBYYYjxXPP,100.0,2023
Auraiya Bhagyanagar,UqkEQavyage,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,351.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,221.0,2023
Auraiya Bhagyanagar,UqkEQavyage,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,351.0,4,36a,ixBYYYjxXPP,241.0,2023
Auraiya Bidhuna,Uqr9pGSBzRf,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,347.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,238.0,2023
Auraiya Bidhuna,Uqr9pGSBzRf,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,347.0,4,36a,ixBYYYjxXPP,0.0,2023
Auraiya Auriya,baHOn9wfzJ1,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,352.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,86.0,2023
Auraiya Auriya,baHOn9wfzJ1,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,352.0,4,36a,ixBYYYjxXPP,0.0,2023
Auraiya Ajitmal,guhyL5WpMTF,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,350.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,188.0,2023
Auraiya Ajitmal,guhyL5WpMTF,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,350.0,4,36a,ixBYYYjxXPP,162.0,2023
Auraiya Achhalda,iT6mwbFSnli,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,348.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,152.0,2023
Auraiya Achhalda,iT6mwbFSnli,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,348.0,4,36a,ixBYYYjxXPP,0.0,2023
Auraiya DHQ,lMDCwvmApOX,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,228.0,2023
Auraiya DHQ,lMDCwvmApOX,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,,4,36a,ixBYYYjxXPP,249.0,2023
Auraiya Sahar,ogSTp4HnpXK,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,349.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,193.0,2023
Auraiya Sahar,ogSTp4HnpXK,p,2023-01-01,Auraiya,Bd6E8zkVvVt,indicator_36,349.0,4,36a,ixBYYYjxXPP,210.0,2023
Bijua,Jmwf6ICjPJQ,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,230.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,345.0,2023
Bijua,Jmwf6ICjPJQ,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,230.0,4,36a,ixBYYYjxXPP,487.0,2023
Nighasan,K3Wk4SSTOVC,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,226.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,378.0,2023
Nighasan,K3Wk4SSTOVC,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,226.0,4,36a,ixBYYYjxXPP,0.0,2023
Mitoli,Owih8es2MY7,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,232.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,303.0,2023
Mitoli,Owih8es2MY7,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,232.0,4,36a,ixBYYYjxXPP,406.0,2023
Lakhimpur DHQ,PDw9OZ2oKqK,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,561.0,2023
Lakhimpur DHQ,PDw9OZ2oKqK,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,,4,36a,ixBYYYjxXPP,489.0,2023
Mohamdi Kheri,SiLZVlguB9v,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,231.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,312.0,2023
Mohamdi Kheri,SiLZVlguB9v,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,231.0,4,36a,ixBYYYjxXPP,375.0,2023
Nakha,UbmM3fTe8D0,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,237.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,365.0,2023
Nakha,UbmM3fTe8D0,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,237.0,4,36a,ixBYYYjxXPP,243.0,2023
Bakeganj,dCxTVCyf17s,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,229.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,194.0,2023
Bakeganj,dCxTVCyf17s,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,229.0,4,36a,ixBYYYjxXPP,0.0,2023
Pallia,dQnnkXYAcff,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,225.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,369.0,2023
Pallia,dQnnkXYAcff,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,225.0,4,36a,ixBYYYjxXPP,368.0,2023
Phardhan,deLO0JKgzP6,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,235.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,166.0,2023
Phardhan,deLO0JKgzP6,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,235.0,4,36a,ixBYYYjxXPP,0.0,2023
Pasgawa,el8CoMxhsji,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,233.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,229.0,2023
Pasgawa,el8CoMxhsji,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,233.0,4,36a,ixBYYYjxXPP,103.0,2023
Dharora,gEphd9O9pPr,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,238.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,325.0,2023
Dharora,gEphd9O9pPr,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,238.0,4,36a,ixBYYYjxXPP,240.0,2023
Phoolbhar,kKTBu6UpSYl,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,236.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,200.0,2023
Phoolbhar,kKTBu6UpSYl,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,236.0,4,36a,ixBYYYjxXPP,0.0,2023
Kumbhi,lbRa62r2r1d,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,228.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,399.0,2023
Kumbhi,lbRa62r2r1d,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,228.0,4,36a,ixBYYYjxXPP,275.0,2023
Isanagar,qbwnjNH34Cw,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,239.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,454.0,2023
Isanagar,qbwnjNH34Cw,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,239.0,4,36a,ixBYYYjxXPP,140.0,2023
Behjam,qoqWCWNVx1j,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,234.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,274.0,2023
Behjam,qoqWCWNVx1j,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,234.0,4,36a,ixBYYYjxXPP,244.0,2023
Ramia Behar,yl4FsPXJXvw,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,227.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,361.0,2023
Ramia Behar,yl4FsPXJXvw,p,2023-01-01,Lakhimpur Kheri,d9ZuMopgX29,indicator_36,227.0,4,36a,ixBYYYjxXPP,193.0,2023
Gola,KV5wZ2pPQe1,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,647.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,236.0,2023
Gola,KV5wZ2pPQe1,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,647.0,4,36a,ixBYYYjxXPP,123.0,2023
Uruwa Gorakhpur,Mohx3LmGLM5,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,642.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,172.0,2023
Sahjanwa,NEdgkoHIHTS,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,633.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,184.0,2023
Brahmpur,P39P0iQKIWH,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,640.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,177.0,2023
Brahmpur,P39P0iQKIWH,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,640.0,4,36a,ixBYYYjxXPP,0.0,2023
Kauriram,W4M075uGpIs,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,645.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,146.0,2023
Chargawan,X2K6bByVLd2,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,635.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,193.0,2023
Chargawan,X2K6bByVLd2,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,635.0,4,36a,ixBYYYjxXPP,0.0,2023
Pipraich,X9URGLOiulW,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,638.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,198.0,2023
Pipraich,X9URGLOiulW,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,638.0,4,36a,ixBYYYjxXPP,130.0,2023
Khorabar,Yz8M2ESnoFT,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,637.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,195.0,2023
Khorabar,Yz8M2ESnoFT,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,637.0,4,36a,ixBYYYjxXPP,0.0,2023
Gagaha,aJ8DEEvimsM,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,646.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,109.0,2023
Gagaha,aJ8DEEvimsM,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,646.0,4,36a,ixBYYYjxXPP,96.0,2023
Piprauli,cDxHC5dDWRe,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,634.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,202.0,2023
Piprauli,cDxHC5dDWRe,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,634.0,4,36a,ixBYYYjxXPP,76.0,2023
Jungle Kauriya,ewq9OZKKqta,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,631.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,202.0,2023
Jungle Kauriya,ewq9OZKKqta,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,631.0,4,36a,ixBYYYjxXPP,172.0,2023
Barhalganj,h0bQr9x9gzJ,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,648.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,242.0,2023
Barhalganj,h0bQr9x9gzJ,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,648.0,4,36a,ixBYYYjxXPP,81.0,2023
Khajni,i8SnEC5fIxD,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,641.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,178.0,2023
Khajni,i8SnEC5fIxD,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,641.0,4,36a,ixBYYYjxXPP,145.0,2023
Bhathat,kzpItiarBRF,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,636.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,182.0,2023
Bhathat,kzpItiarBRF,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,636.0,4,36a,ixBYYYjxXPP,755.0,2023
Belghat,l4r3ouFQPZS,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,643.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,154.0,2023
Belghat,l4r3ouFQPZS,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,643.0,4,36a,ixBYYYjxXPP,120.0,2023
Campierganj,noXyISQsTiJ,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,630.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,258.0,2023
Campierganj,noXyISQsTiJ,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,630.0,4,36a,ixBYYYjxXPP,278.0,2023
Pali,nxstNxWEDHb,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,632.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,91.0,2023
Pali,nxstNxWEDHb,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,632.0,4,36a,ixBYYYjxXPP,91.0,2023
Gorakhpur DHQ,oER6x75izaS,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,963.0,2023
Bansgaon,oqobaBlkco3,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,644.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,114.0,2023
Bansgaon,oqobaBlkco3,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,644.0,4,36a,ixBYYYjxXPP,110.0,2023
Sardar Nagar,plaloKJOZO2,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,639.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,167.0,2023
Sardar Nagar,plaloKJOZO2,p,2023-01-01,Gorakhpur,vR85cHdsw1w,indicator_36,639.0,4,36a,ixBYYYjxXPP,0.0,2023
